| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:ciphers_luffa256 <-] luffa256 [wiki:platformsciphers_artila_m501_luffa256 ->] || [wiki:platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 151785 || 28268 || 364 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_skein256 <-] skein256 [wiki:platformsciphers_artila_m501_skein256 ->] || [wiki:platformsimplementations_artila_m501_skein256_armcryptolib armcryptolib] || 1250685 || 2880 || 380 || [wiki:compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_fugue256 <-] fugue256 [wiki:platformsciphers_artila_m501_fugue256 ->] || [wiki:platformsimplementations_artila_m501_fugue256_ANSI_opt32 ANSI_opt32] || 657686 || 139456 || 452 || [wiki:compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_blake64 <-] blake64 [wiki:platformsciphers_artila_m501_blake64 ->] || [wiki:platformsimplementations_artila_m501_blake64_armcryptolib armcryptolib] || 574459 || 5092 || 488 || [wiki:compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_skein512 <-] skein512 [wiki:platformsciphers_artila_m501_skein512 ->] || [wiki:platformsimplementations_artila_m501_skein512_sphlib sphlib] || 919204 || 83680 || 492 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_bmw256 <-] bmw256 [wiki:platformsciphers_artila_m501_bmw256 ->] || [wiki:platformsimplementations_artila_m501_bmw256_sphlib sphlib] || 1402886 || 81760 || 528 || [wiki:compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_luffa512 <-] luffa512 [wiki:platformsciphers_artila_m501_luffa512 ->] || [wiki:platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 288754 || 28268 || 544 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_keccak512 <-] keccak512 [wiki:platformsciphers_artila_m501_keccak512 ->] || [wiki:platformsimplementations_artila_m501_keccak512_armcryptolib armcryptolib] || 2785410 || 3332 || 648 || [wiki:compilernames arm-artila-gcc -O3] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_groestl512 <-] groestl512 [wiki:platformsciphers_artila_m501_groestl512 ->] || [wiki:platformsimplementations_artila_m501_groestl512_armcryptolib armcryptolib] || 53976308 || 3428 || 656 || [wiki:compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_keccak256 <-] keccak256 [wiki:platformsciphers_artila_m501_keccak256 ->] || [wiki:platformsimplementations_artila_m501_keccak256_armcryptolib armcryptolib] || 1537571 || 3332 || 680 || [wiki:compilernames arm-artila-gcc -O3] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_echo256 <-] echo256 [wiki:platformsciphers_artila_m501_echo256 ->] || [wiki:platformsimplementations_artila_m501_echo256_sphlib-small sphlib-small] || 351968 || 8544 || 728 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_echo512 <-] echo512 [wiki:platformsciphers_artila_m501_echo512 ->] || [wiki:platformsimplementations_artila_m501_echo512_armcryptolib armcryptolib] || 19855946 || 5956 || 756 || [wiki:compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_echosp256 <-] echosp256 [wiki:platformsciphers_artila_m501_echosp256 ->] || [wiki:platformsimplementations_artila_m501_echosp256_powerpc_pp32cv1 powerpc_pp32cv1] || 446456 || 20900 || 760 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_fugue512 <-] fugue512 [wiki:platformsciphers_artila_m501_fugue512 ->] || [wiki:platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 446186 || 42342 || 764 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_echosp512 <-] echosp512 [wiki:platformsciphers_artila_m501_echosp512 ->] || [wiki:platformsimplementations_artila_m501_echosp512_powerpc_pp32cv1 powerpc_pp32cv1] || 667890 || 20900 || 792 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_luffa384 <-] luffa384 [wiki:platformsciphers_artila_m501_luffa384 ->] || [wiki:platformsimplementations_artila_m501_luffa384_opt32 opt32] || 298181 || 10852 || 808 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_simd256 <-] simd256 [wiki:platformsciphers_artila_m501_simd256 ->] || [wiki:platformsimplementations_artila_m501_simd256_sphlib sphlib] || 2359969 || 114976 || 944 || [wiki:compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_bmw512 <-] bmw512 [wiki:platformsciphers_artila_m501_bmw512 ->] || [wiki:platformsimplementations_artila_m501_bmw512_armcryptolib armcryptolib] || 657338 || 5108 || 1024 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
|[wiki:ciphers_simd512 <-] simd512 [wiki:platformsciphers_artila_m501_simd512 ->] || [wiki:platformsimplementations_artila_m501_simd512_opt opt] || 636593 || 21810 || 1764 || [wiki:compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:runs_16 Run 16]
