| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:ciphers_groestl256 <-] groestl256 [wiki:platformsciphers_atmega1284p_16mhz_groestl256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || 13312963 || 2214 || 346 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_keccak <-] keccak [wiki:platformsciphers_atmega1284p_16mhz_keccak ->] || [wiki:platformsimplementations_atmega1284p_16mhz_keccak_avr8 avr8] || 2591105 || 2298 || 378 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_skein512 <-] skein512 [wiki:platformsciphers_atmega1284p_16mhz_skein512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_skein512_avrcryptolib_asm avrcryptolib_asm] || 2405554 || 2516 || 427 || [wiki:compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_luffa384 <-] luffa384 [wiki:platformsciphers_atmega1284p_16mhz_luffa384 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_luffa384_avr avr] || 1719770 || 5348 || 454 || [wiki:compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_blake64 <-] blake64 [wiki:platformsciphers_atmega1284p_16mhz_blake64 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_blake64_avrcryptolib avrcryptolib] || 6752183 || 6472 || 527 || [wiki:compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_groestl512 <-] groestl512 [wiki:platformsciphers_atmega1284p_16mhz_groestl512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || 19713945 || 2306 || 642 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_echo256 <-] echo256 [wiki:platformsciphers_atmega1284p_16mhz_echo256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_echo256_avrcryptolib avrcryptolib] || 2002267 || 3650 || 697 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_echo512 <-] echo512 [wiki:platformsciphers_atmega1284p_16mhz_echo512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_echo512_avrcryptolib avrcryptolib] || 3579365 || 3666 || 735 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_bmw512 <-] bmw512 [wiki:platformsciphers_atmega1284p_16mhz_bmw512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_bmw512_avrcryptolib avrcryptolib] || 5352771 || 17594 || 1136 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_jh256 <-] jh256 [wiki:platformsciphers_atmega1284p_16mhz_jh256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh256_bitslice_ref32 bitslice_ref32] || 5877084 || 36620 || 1631 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_jh512 <-] jh512 [wiki:platformsciphers_atmega1284p_16mhz_jh512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh512_bitslice_ref32 bitslice_ref32] || 5877389 || 36620 || 1663 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_jh224 <-] jh224 [wiki:platformsciphers_atmega1284p_16mhz_jh224 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh224_bitslice_ref32 bitslice_ref32] || 5877060 || 41410 || 1883 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_jh384 <-] jh384 [wiki:platformsciphers_atmega1284p_16mhz_jh384 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh384_bitslice_ref32 bitslice_ref32] || 5877240 || 41410 || 1903 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_shavite3256 <-] shavite3256 [wiki:platformsciphers_atmega1284p_16mhz_shavite3256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_shavite3256_8-bit 8-bit] || 1461180 || 35370 || 1988 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_simd256 <-] simd256 [wiki:platformsciphers_atmega1284p_16mhz_simd256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_simd256_sphlib-small sphlib-small] || 4723800 || 35440 || 2970 || [wiki:compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_fugue256 <-] fugue256 [wiki:platformsciphers_atmega1284p_16mhz_fugue256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_fugue256_ref-xbx ref-xbx] || 5756567 || 10212 || 3024 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_fugue512 <-] fugue512 [wiki:platformsciphers_atmega1284p_16mhz_fugue512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_fugue512_ref-xbx ref-xbx] || 11453439 || 10212 || 3055 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_hamsi <-] hamsi [wiki:platformsciphers_atmega1284p_16mhz_hamsi ->] || [wiki:platformsimplementations_atmega1284p_16mhz_hamsi_sphlib-small sphlib-small] || 8312299 || 50840 || 5065 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
|[wiki:ciphers_shavite3512 <-] shavite3512 [wiki:platformsciphers_atmega1284p_16mhz_shavite3512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_shavite3512_lower-mem lower-mem] || 2224458 || 50220 || 5715 || [wiki:compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:runs_28 Run 28]
