| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_0hash <-] 0hash [wiki:r2011platformsciphers_artila_m501_0hash ->] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || 1204 || 0 || 0 || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_shabal256 <-] shabal256 [wiki:r2011platformsciphers_artila_m501_shabal256 ->] || [wiki:r2011platformsimplementations_artila_m501_shabal256_tiny_armel-thumb tiny_armel-thumb] || 94388 || 356 || 560 || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_shabal512 <-] shabal512 [wiki:r2011platformsciphers_artila_m501_shabal512 ->] || [wiki:r2011platformsimplementations_artila_m501_shabal512_tiny_armel-thumb tiny_armel-thumb] || 94421 || 356 || 592 || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash1632 <-] cubehash1632 [wiki:r2011platformsciphers_artila_m501_cubehash1632 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash1632_bitsliced bitsliced] || 3330810 || 944 || 232 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_sha1 <-] sha1 [wiki:r2011platformsciphers_artila_m501_sha1 ->] || [wiki:r2011platformsimplementations_artila_m501_sha1_avrcryptolib avrcryptolib] || 401929 || 1234 || 316 || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_artila_m501_cubehash1616 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash1616_simple simple] || 4328089 || 1284 || 291 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_artila_m501_cubehash88 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash88_simple simple] || 3949301 || 1284 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_artila_m501_cubehash161 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash161_simple simple] || 56906550 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_artila_m501_cubehash162 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash162_simple simple] || 28767623 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_artila_m501_cubehash164 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash164_simple simple] || 14858539 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_artila_m501_cubehash168 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash168_simple simple] || 7820528 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_artila_m501_cubehash81 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash81_simple simple] || 28395473 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_artila_m501_cubehash816 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash816_simple simple] || 2199589 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_artila_m501_cubehash82 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash82_simple simple] || 14419733 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash832 <-] cubehash832 [wiki:r2011platformsciphers_artila_m501_cubehash832 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash832_simple simple] || 1327871 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_artila_m501_cubehash84 ->] || [wiki:r2011platformsimplementations_artila_m501_cubehash84_simple simple] || 7434450 || 1288 || 292 || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_artila_m501_sha256 ->] || [wiki:r2011platformsimplementations_artila_m501_sha256_avrcryptolib avrcryptolib] || 441878 || 1614 || 792 || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_groestl512 <-] groestl512 [wiki:r2011platformsciphers_artila_m501_groestl512 ->] || [wiki:r2011platformsimplementations_artila_m501_groestl512_armcryptolib armcryptolib] || 19278866 || 2036 || 712 || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:r2011runs_34 Run 34]
|[wiki:r2011ciphers_blake256 <-] blake256 [wiki:r2011platformsciphers_artila_m501_blake256 ->] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || 231908 || 2052 || 284 || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || [wiki:r2011runs_34 Run 34]
