| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_0hash <-] 0hash [wiki:r2011platformsciphers_lm3s811-evb_0hash ->] || [wiki:r2011platformsimplementations_lm3s811-evb_0hash_empty empty] || 36 || 0 || 0 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_37 Run 37]
|[wiki:r2011ciphers_shabal256 <-] shabal256 [wiki:r2011platformsciphers_lm3s811-evb_shabal256 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal256_tiny_portable tiny_portable] || 100293 || 524 || 544 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_shabal512 <-] shabal512 [wiki:r2011platformsciphers_lm3s811-evb_shabal512 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal512_tiny_portable tiny_portable] || 100477 || 524 || 576 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash1632 <-] cubehash1632 [wiki:r2011platformsciphers_lm3s811-evb_cubehash1632 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash1632_bitsliced bitsliced] || 3378631 || 648 || 232 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_lm3s811-evb_cubehash161 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash161_simple simple] || 49040051 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_lm3s811-evb_cubehash1616 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash1616_simple simple] || 3753432 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_lm3s811-evb_cubehash162 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash162_simple simple] || 24887189 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_lm3s811-evb_cubehash164 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash164_simple simple] || 12810757 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_lm3s811-evb_cubehash168 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash168_simple simple] || 6772542 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_lm3s811-evb_cubehash81 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash81_simple simple] || 24577993 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
