| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_0hash <-] 0hash [wiki:r2011platformsciphers_atmega1281_16mhz_0hash ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_0hash_empty empty] || 72 || 0 || 0 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_shabal256 <-] shabal256 [wiki:r2011platformsciphers_atmega1281_16mhz_shabal256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_shabal256_tiny_avr8 tiny_avr8] || 334411 || 852 || 274 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_shabal512 <-] shabal512 [wiki:r2011platformsciphers_atmega1281_16mhz_shabal512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_shabal512_tiny_avr8 tiny_avr8] || 334636 || 852 || 306 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_luffa256 <-] luffa256 [wiki:r2011platformsciphers_atmega1281_16mhz_luffa256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_luffa256_avr avr] || 1166386 || 894 || 152 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_luffa512 <-] luffa512 [wiki:r2011platformsciphers_atmega1281_16mhz_luffa512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_luffa512_avr avr] || 2327265 || 1138 || 248 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash1632 <-] cubehash1632 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash1632 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash1632_bitsliced bitsliced] || 9558186 || 1426 || 230 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_bmw256 <-] bmw256 [wiki:r2011platformsciphers_atmega1281_16mhz_bmw256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_bmw256_avrcryptolib_tinyasm avrcryptolib_tinyasm] || 1370003 || 1910 || 335 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash1616 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash1616_simple simple] || 28342883 || 2950 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash88 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash88_simple simple] || 25949841 || 2950 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash161 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash161_simple simple] || 358056565 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash162 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash162_simple simple] || 182180139 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash164 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash164_simple simple] || 94306721 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash168 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash168_simple simple] || 50329836 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash81 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash81_simple simple] || 179836913 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash816 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash816_simple simple] || 14950704 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash82 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash82_simple simple] || 91869231 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash84 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash84_simple simple] || 47950362 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash832 <-] cubehash832 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash832 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash832_simple simple] || 9453857 || 2960 || 310 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_echo256 <-] echo256 [wiki:r2011platformsciphers_atmega1281_16mhz_echo256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_echo256_armcryptolib armcryptolib] || 5365723 || 3296 || 969 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_echo512 <-] echo512 [wiki:r2011platformsciphers_atmega1281_16mhz_echo512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_echo512_armcryptolib armcryptolib] || 9647511 || 3312 || 1007 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_blake32 <-] blake32 [wiki:r2011platformsciphers_atmega1281_16mhz_blake32 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_armcryptolib armcryptolib] || 1766194 || 3528 || 611 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_luffa384 <-] luffa384 [wiki:r2011platformsciphers_atmega1281_16mhz_luffa384 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_luffa384_avr avr] || 1719765 || 5348 || 454 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_blake64 <-] blake64 [wiki:r2011platformsciphers_atmega1281_16mhz_blake64 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake64_armcryptolib armcryptolib] || 6600959 || 6398 || 972 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_mcssha4 <-] mcssha4 [wiki:r2011platformsciphers_atmega1281_16mhz_mcssha4 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_mcssha4_ref ref] || 890750 || 8818 || 891 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_mcssha6 <-] mcssha6 [wiki:r2011platformsciphers_atmega1281_16mhz_mcssha6 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_mcssha6_ref ref] || 940591 || 10104 || 767 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_fugue256 <-] fugue256 [wiki:r2011platformsciphers_atmega1281_16mhz_fugue256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_fugue256_ref-xbx ref-xbx] || 5756571 || 10212 || 3024 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_fugue512 <-] fugue512 [wiki:r2011platformsciphers_atmega1281_16mhz_fugue512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_fugue512_ref-xbx ref-xbx] || 11453449 || 10212 || 3056 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_mcssha5 <-] mcssha5 [wiki:r2011platformsciphers_atmega1281_16mhz_mcssha5 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_mcssha5_ref ref] || 923003 || 10934 || 923 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_bmw512 <-] bmw512 [wiki:r2011platformsciphers_atmega1281_16mhz_bmw512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_bmw512_armcryptolib armcryptolib] || 5758793 || 16724 || 1289 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
