| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_jh512 <-] jh512 [wiki:r2011platformsciphers_atmega1284p_16mhz_jh512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_jh512_avrcryptolib-simple avrcryptolib-simple] || 21946718 || 2470 || 499 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_skein512 <-] skein512 [wiki:r2011platformsciphers_atmega1284p_16mhz_skein512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_skein512_avrcryptolib_asm avrcryptolib_asm] || 2405641 || 2508 || 429 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_groestl256 <-] groestl256 [wiki:r2011platformsciphers_atmega1284p_16mhz_groestl256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_armcryptolib armcryptolib] || 25866935 || 2550 || 710 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_groestl512 <-] groestl512 [wiki:r2011platformsciphers_atmega1284p_16mhz_groestl512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_armcryptolib armcryptolib] || 38335973 || 2574 || 1014 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash1616 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash1616_simple simple] || 28342577 || 2950 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash88 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash88_simple simple] || 25949748 || 2950 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash161 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash161_simple simple] || 358051635 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash162 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash162_simple simple] || 182178488 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash164 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash164_simple simple] || 94306812 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash168 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash168_simple simple] || 50329889 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash81 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash81_simple simple] || 179836241 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash816 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash816_simple simple] || 14950674 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash82 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash82_simple simple] || 91868957 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash84 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash84_simple simple] || 47950213 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash832 <-] cubehash832 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash832 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash832_simple simple] || 9453823 || 2960 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_echo256 <-] echo256 [wiki:r2011platformsciphers_atmega1284p_16mhz_echo256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_echo256_armcryptolib armcryptolib] || 5365651 || 3296 || 969 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_echo512 <-] echo512 [wiki:r2011platformsciphers_atmega1284p_16mhz_echo512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_echo512_armcryptolib armcryptolib] || 9647391 || 3312 || 1007 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_blake256 <-] blake256 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || 2485234 || 3434 || 267 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_blake32 <-] blake32 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake32 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake32_armcryptolib armcryptolib] || 1766150 || 3528 || 611 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_atmega1284p_16mhz_sha256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_sha256_avrcryptolib avrcryptolib] || 4423918 || 3816 || 757 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_luffa384 <-] luffa384 [wiki:r2011platformsciphers_atmega1284p_16mhz_luffa384 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_luffa384_avr avr] || 1719770 || 5348 || 454 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_blake512 <-] blake512 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_armcryptolib armcryptolib] || 7546499 || 6342 || 911 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_blake64 <-] blake64 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake64 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake64_armcryptolib armcryptolib] || 6600790 || 6398 || 972 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_sha1 <-] sha1 [wiki:r2011platformsciphers_atmega1284p_16mhz_sha1 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_sha1_avrcryptolib avrcryptolib] || 2560871 || 7462 || 540 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_mcssha4 <-] mcssha4 [wiki:r2011platformsciphers_atmega1284p_16mhz_mcssha4 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_mcssha4_ref ref] || 890752 || 8818 || 891 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_mcssha6 <-] mcssha6 [wiki:r2011platformsciphers_atmega1284p_16mhz_mcssha6 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_mcssha6_ref ref] || 940594 || 10104 || 767 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_fugue256 <-] fugue256 [wiki:r2011platformsciphers_atmega1284p_16mhz_fugue256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_fugue256_ref-xbx ref-xbx] || 5756567 || 10212 || 3024 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_fugue512 <-] fugue512 [wiki:r2011platformsciphers_atmega1284p_16mhz_fugue512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_fugue512_ref-xbx ref-xbx] || 11453448 || 10212 || 3056 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_mcssha5 <-] mcssha5 [wiki:r2011platformsciphers_atmega1284p_16mhz_mcssha5 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_mcssha5_ref ref] || 923006 || 10934 || 923 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_shavite3256 <-] shavite3256 [wiki:r2011platformsciphers_atmega1284p_16mhz_shavite3256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_shavite3256_sphlib-small sphlib-small] || 983424 || 15082 || 5040 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_bmw512 <-] bmw512 [wiki:r2011platformsciphers_atmega1284p_16mhz_bmw512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_bmw512_armcryptolib armcryptolib] || 5758689 || 16726 || 1291 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_simd256 <-] simd256 [wiki:r2011platformsciphers_atmega1284p_16mhz_simd256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_simd256_sphlib-small sphlib-small] || 4587465 || 31930 || 3036 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_hamsi <-] hamsi [wiki:r2011platformsciphers_atmega1284p_16mhz_hamsi ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_hamsi_sphlib-small sphlib-small] || 8689083 || 46478 || 5515 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_sha512 <-] sha512 [wiki:r2011platformsciphers_atmega1284p_16mhz_sha512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_sha512_sphlib-small sphlib-small] || 13407265 || 48492 || 2141 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_shavite3512 <-] shavite3512 [wiki:r2011platformsciphers_atmega1284p_16mhz_shavite3512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_shavite3512_lower-mem lower-mem] || 2233936 || 49870 || 5721 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_nasha256 <-] nasha256 [wiki:r2011platformsciphers_atmega1284p_16mhz_nasha256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_nasha256_opt opt] || 985202 || 49890 || 2819 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_nasha512 <-] nasha512 [wiki:r2011platformsciphers_atmega1284p_16mhz_nasha512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_nasha512_opt opt] || 1031565 || 49890 || 3410 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence256 <-] essence256 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence256_gcc gcc] || 23472392 || 70598 || 4293 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence512 <-] essence512 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence512_gcc gcc] || 25193496 || 70598 || 4513 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence224 <-] essence224 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence224 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence224_gcc gcc] || 23471876 || 75366 || 4545 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence384 <-] essence384 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence384 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence384_gcc gcc] || 25187298 || 75366 || 4753 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
