| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''WRIR [%]''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_hamsi <-] hamsi [wiki:r2011platformsciphers_atmega1284p_16mhz_hamsi ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_hamsi_sphlib-small sphlib-small] || 8312293 || 89950 || 16595 || 6758 || 5529 || 5441 || 5397 || 5353 || 0.0 || 50840 || 5065 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash1632 <-] cubehash1632 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash1632 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash1632_avrcryptolib_cwbasm avrcryptolib_cwbasm] || 9197614 || 2795621 || 349461 || 47850 || 9628 || 6898 || 5533 || 4168 || 0.0 || 1648 || 249 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_21 Run 21]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash816 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash816_unrolled unrolled] || 10700767 || 1762430 || 220987 || 33368 || 9262 || 7541 || 6680 || 5819 || 0.0 || 11232 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_sha512 <-] sha512 [wiki:r2011platformsciphers_atmega1284p_16mhz_sha512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_sha512_sphlib-small sphlib-small] || 13407265 || 1055832 || 132013 || 16503 || 10103 || 9072 || 8557 || 8041 || 0.0 || 48492 || 2141 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_groestl256 <-] groestl256 [wiki:r2011platformsciphers_atmega1284p_16mhz_groestl256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || 18272988 || 1073415 || 134185 || 27971 || 13294 || 12246 || 11722 || 11198 || 0.0 || 4460 || 439 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash88 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash88_unrolled unrolled] || 18709911 || 1762426 || 231416 || 38582 || 14477 || 12755 || 11894 || 11033 || 0.0 || 11224 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash1616 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash1616_unrolled unrolled] || 20232715 || 3473289 || 434844 || 65192 || 17696 || 14303 || 12607 || 10911 || 0.0 || 11224 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_21 Run 21]
|[wiki:r2011ciphers_essence224 <-] essence224 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence224 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence224_gcc gcc] || 23452242 || 480182 || 178245 || 29601 || 16515 || 15580 || 15113 || 14645 || 0.0 || 78200 || 4564 || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence256 <-] essence256 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence256_gcc gcc] || 23452721 || 480662 || 178305 || 29609 || 16516 || 15580 || 15113 || 14645 || 0.0 || 73410 || 4312 || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence384 <-] essence384 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence384 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence384_gcc gcc] || 25177352 || 1012344 || 371780 || 46468 || 19007 || 17045 || 16065 || 15084 || 0.0 || 78200 || 4759 || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence512 <-] essence512 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence512_gcc gcc] || 25183533 || 1018526 || 372553 || 46565 || 19019 || 17051 || 16068 || 15084 || 0.0 || 73410 || 4519 || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_groestl512 <-] groestl512 [wiki:r2011platformsciphers_atmega1284p_16mhz_groestl512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || 27731517 || 3075719 || 384473 || 48066 || 22059 || 19056 || 17554 || 16052 || 0.0 || 5882 || 827 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash84 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash84_unrolled unrolled] || 34728978 || 1762429 || 241845 || 49011 || 24906 || 23184 || 22323 || 21462 || 0.0 || 11230 || 555 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash168 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash168_unrolled unrolled] || 36062956 || 3473293 || 455458 || 75498 || 28002 || 24609 || 22913 || 21217 || 0.0 || 11232 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash82 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash82_unrolled unrolled] || 66682625 || 1762430 || 262648 || 69814 || 45709 || 43987 || 43126 || 42265 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash164 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash164_unrolled unrolled] || 67724197 || 3473293 || 476070 || 96111 || 48615 || 45222 || 43526 || 41830 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash81 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash81_unrolled unrolled] || 130718941 || 1762430 || 304339 || 111504 || 87399 || 85677 || 84817 || 83956 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash162 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash162_unrolled unrolled] || 130962200 || 3473293 || 517241 || 137281 || 89785 || 86393 || 84696 || 83000 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_21 Run 21]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash161 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash161_unrolled unrolled] || 257567214 || 3473293 || 599666 || 219706 || 172210 || 168818 || 167122 || 165425 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_21 Run 21]
