| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''WRIR [%]''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_fugue256 <-] fugue256 [wiki:r2011platformsciphers_atmega1281_16mhz_fugue256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_fugue256_sphlib sphlib] || 1358657 || 113354 || 15237 || 2611 || 1035 || 922 || 866 || 810 || 0.0 || 41788 || 5326 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_blake32 <-] blake32 [wiki:r2011platformsciphers_atmega1281_16mhz_blake32 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib sphlib] || 1419667 || 60206 || 7521 || 1841 || 1004 || 944 || 914 || 884 || 0.0 || 39902 || 1764 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_2 Run 2]
|[wiki:r2011ciphers_luffa384 <-] luffa384 [wiki:r2011platformsciphers_atmega1281_16mhz_luffa384 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_luffa384_avr avr] || 1719754 || 98357 || 12297 || 2592 || 1248 || 1152 || 1104 || 1056 || 0.0 || 5792 || 456 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_echo256 <-] echo256 [wiki:r2011platformsciphers_atmega1281_16mhz_echo256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_echo256_avrcryptolib avrcryptolib] || 1964790 || 220677 || 27587 || 3455 || 1285 || 1280 || 1173 || 1065 || 0.0 || 3534 || 704 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_luffa512 <-] luffa512 [wiki:r2011platformsciphers_atmega1281_16mhz_luffa512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_luffa512_avr avr] || 2327265 || 133583 || 16700 || 3515 || 1689 || 1559 || 1493 || 1428 || 0.0 || 1138 || 248 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_fugue512 <-] fugue512 [wiki:r2011platformsciphers_atmega1281_16mhz_fugue512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_fugue512_sphlib sphlib] || 2645590 || 263856 || 34797 || 5704 || 2069 || 1809 || 1679 || 1549 || 0.0 || 50946 || 5322 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_echo512 <-] echo512 [wiki:r2011platformsciphers_atmega1281_16mhz_echo512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_echo512_avrcryptolib avrcryptolib] || 3511553 || 272838 || 34108 || 4270 || 2642 || 2375 || 2242 || 2108 || 0.0 || 3598 || 742 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_simd256 <-] simd256 [wiki:r2011platformsciphers_atmega1281_16mhz_simd256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_simd256_sphlib sphlib] || 3766022 || 152312 || 37855 || 4733 || 2650 || 2501 || 2427 || 2353 || 0.0 || 91276 || 5074 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_2 Run 2]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_atmega1281_16mhz_sha256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_sha256_sphlib-small sphlib-small] || 4128492 || 169181 || 21179 || 5221 || 2908 || 2743 || 2660 || 2578 || 0.0 || 33676 || 708 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_bmw512 <-] bmw512 [wiki:r2011platformsciphers_atmega1281_16mhz_bmw512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_bmw512_avrcryptolib avrcryptolib] || 5326397 || 766270 || 95792 || 11981 || 4466 || 3717 || 3343 || 2969 || 0.0 || 17896 || 1140 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_2 Run 2]
|[wiki:r2011ciphers_blake64 <-] blake64 [wiki:r2011platformsciphers_atmega1281_16mhz_blake64 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake64_armcryptolib armcryptolib] || 6326408 || 497821 || 62252 || 7788 || 4767 || 4281 || 4038 || 3795 || 0.0 || 6834 || 971 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_2 Run 2]
|[wiki:r2011ciphers_cubehash832 <-] cubehash832 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash832 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash832_unrolled unrolled] || 6696712 || 1762427 || 220986 || 30761 || 6656 || 4934 || 4073 || 3212 || 0.0 || 11234 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash1632 <-] cubehash1632 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash1632 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash1632_bitsliced bitsliced] || 8170525 || 2367077 || 295890 || 40764 || 8402 || 6090 || 4934 || 3778 || 0.0 || 2282 || 226 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_hamsi <-] hamsi [wiki:r2011platformsciphers_atmega1281_16mhz_hamsi ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_hamsi_sphlib-small sphlib-small] || 8312273 || 89949 || 16595 || 6758 || 5529 || 5441 || 5397 || 5353 || 0.0 || 50840 || 5065 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash816 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash816_unrolled unrolled] || 10700750 || 1762427 || 220986 || 33367 || 9262 || 7541 || 6680 || 5819 || 0.0 || 11232 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_sha512 <-] sha512 [wiki:r2011platformsciphers_atmega1281_16mhz_sha512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_sha512_sphlib-small sphlib-small] || 13407196 || 1055826 || 132013 || 16503 || 10103 || 9072 || 8557 || 8041 || 0.0 || 48492 || 2141 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash88 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash88_unrolled unrolled] || 18709882 || 1762423 || 231415 || 38582 || 14477 || 12755 || 11894 || 11033 || 0.0 || 11224 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash1616 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash1616_unrolled unrolled] || 20232609 || 3473271 || 434842 || 65191 || 17696 || 14303 || 12607 || 10911 || 0.0 || 11224 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_2 Run 2]
|[wiki:r2011ciphers_essence224 <-] essence224 [wiki:r2011platformsciphers_atmega1281_16mhz_essence224 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence224_gcc gcc] || 23452195 || 480181 || 178245 || 29601 || 16515 || 15580 || 15113 || 14645 || 0.0 || 78200 || 4564 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_essence256 <-] essence256 [wiki:r2011platformsciphers_atmega1281_16mhz_essence256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence256_gcc gcc] || 23452666 || 480662 || 178305 || 29609 || 16516 || 15580 || 15113 || 14645 || 0.0 || 73410 || 4312 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_essence384 <-] essence384 [wiki:r2011platformsciphers_atmega1281_16mhz_essence384 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence384_gcc gcc] || 25177292 || 1012342 || 371779 || 46468 || 19007 || 17045 || 16065 || 15084 || 0.0 || 78200 || 4759 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_essence512 <-] essence512 [wiki:r2011platformsciphers_atmega1281_16mhz_essence512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence512_gcc gcc] || 25183474 || 1018524 || 372552 || 46565 || 19019 || 17051 || 16068 || 15084 || 0.0 || 73410 || 4519 || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash84 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash84_unrolled unrolled] || 34728920 || 1762427 || 241845 || 49011 || 24906 || 23184 || 22323 || 21462 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash168 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash168_unrolled unrolled] || 36062886 || 3473286 || 455457 || 75498 || 28002 || 24609 || 22913 || 21217 || 0.0 || 11232 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash82 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash82_unrolled unrolled] || 66682515 || 1762427 || 262648 || 69814 || 45709 || 43987 || 43126 || 42265 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash164 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash164_unrolled unrolled] || 67724053 || 3473286 || 476070 || 96110 || 48615 || 45222 || 43526 || 41829 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash81 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash81_unrolled unrolled] || 130718705 || 1762427 || 304338 || 111504 || 87399 || 85677 || 84816 || 83955 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash162 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash162_unrolled unrolled] || 130961826 || 3473284 || 517240 || 137281 || 89785 || 86392 || 84696 || 83000 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_3 Run 3]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_atmega1281_16mhz_cubehash161 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_cubehash161_unrolled unrolled] || 257565934 || 3473279 || 599664 || 219705 || 172210 || 168817 || 167121 || 165424 || 0.0 || 11230 || 556 || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:r2011runs_2 Run 2]
