| '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_tiny_avr8-fast tiny_avr8-fast] || 312272 || 980 || 304 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_tiny_avr8 tiny_avr8] || 334635 || 852 || 306 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_avrcryptolib_asm avrcryptolib_asm] || 374929 || 1898 || 330 || [wiki:compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_sphlib sphlib] || 842569 || 78922 || 2734 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_ref ref] || 848403 || 79594 || 2844 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_tiny_portable tiny_portable] || 940099 || 2076 || 638 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_tiny_portable-lowram tiny_portable-lowram] || 981450 || 2062 || 392 || [wiki:compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_armcryptolib armcryptolib] || 1614427 || 7860 || 369 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:platformsimplementations_atmega1281_16mhz_shabal512_avrcryptolib avrcryptolib] || 1614913 || 8308 || 369 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
