| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_lm3s811-evb_0hash_empty empty] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 0 (15092) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_lm3s811-evb_0hash_empty empty] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) || 399125 || 40 || 0 (10012) || 0 (24) || 0 (2488) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_lm3s811-evb_0hash_empty empty] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 215200 || 38 || 0 (9288) || 0 (24) || 0 (2488) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_lm3s811-evb_0hash_empty empty] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 215200 || 38 || 0 (10428) || 0 (24) || 0 (2488) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_lm3s811-evb_0hash_empty empty] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 398744 || 36 || 0 (8760) || 0 (24) || 0 (2488) || 0(0) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 2296 (17388) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1472 (11484) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 2809738 || 263408 || 1404 (10692) || 0 (24) || 0 (2488) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 2529161 || 237998 || 6932 (17360) || 0 (24) || 0 (2488) || 312(312) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 3582681 || 323521 || 1320 (10080) || 0 (24) || 0 (2488) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 15008 (30100) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 9256 (19268) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 1160611 || 85100 || 8792 (18080) || 0 (24) || 0 (2488) || 884(884) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 1157735 || 85168 || 8832 (19260) || 0 (24) || 0 (2488) || 884(884) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 1498227 || 100995 || 10268 (19028) || 0 (24) || 0 (2488) || 884(884) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 4696 (19788) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 3656 (13668) || 0 (24) || 0 (2488) || unk(unk) || error
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 1660382 || 136923 || 3532 (12820) || 0 (24) || 0 (2488) || 528(528) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 1659216 || 137076 || 3576 (14004) || 0 (24) || 0 (2488) || 540(540) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 2137942 || 167527 || 3528 (12288) || 0 (24) || 0 (2488) || 580(580) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_lm3s811-evb_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3040 (18132) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_lm3s811-evb_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1924 (11936) || 0 (24) || 32 (2520) || unk(unk) || error
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_lm3s811-evb_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 4677626 || 354048 || 1908 (11196) || 0 (24) || 32 (2520) || 512(512) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_lm3s811-evb_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 4543353 || 343742 || 4740 (15168) || 0 (24) || 32 (2520) || 612(612) || Checksum OK
|[wiki:r2011ciphers_blake512 blake512] || [wiki:r2011platformsimplementations_lm3s811-evb_blake512_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 4840310 || 351241 || 1776 (10536) || 0 (24) || 32 (2520) || 484(484) || Checksum OK
