| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_fritzbox-7170_0hash_empty empty] || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || 1763933 || 13237 || 0 (42150) || 0 (944) || 0 (2840) || 0(48) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_fritzbox-7170_0hash_empty empty] || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || 221341 || 12998 || 0 (33045) || 0 (940) || 0 (2840) || 0(56) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_fritzbox-7170_0hash_empty empty] || [wiki:r2011compilernames mips-uclib-gcc -O2] || 4.2.1 || 207946 || 12641 || 0 (31445) || 0 (940) || 0 (2840) || 0(56) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_fritzbox-7170_0hash_empty empty] || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || 208356 || 13131 || 0 (31501) || 0 (940) || 0 (2836) || 0(56) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_fritzbox-7170_0hash_empty empty] || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || 248345 || 12468 || 0 (31150) || 0 (940) || 0 (2840) || 0(56) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_fritzbox-7170_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || 8245806 || 688152 || 5006 (47156) || 60 (1004) || 0 (2840) || 280(328) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_fritzbox-7170_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || 2054558 || 205759 || 3270 (36315) || 60 (1000) || 0 (2840) || 280(336) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_fritzbox-7170_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames mips-uclib-gcc -O2] || 4.2.1 || 1837179 || 185142 || 3110 (34555) || 60 (1000) || 0 (2840) || 288(344) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_fritzbox-7170_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || 1777434 || 191794 || 8196 (39697) || 60 (1000) || 0 (2836) || 664(720) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_fritzbox-7170_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || 1887993 || 185871 || 3046 (34196) || 60 (1000) || 0 (2840) || 280(336) || Checksum OK
