| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 2983129 || 1260 || 0 (22037) || 0 (472) || 0 (2736) || 0(13) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 2332508 || 1136 || 0 (16884) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 2281095 || 1024 || 0 (16680) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 2286326 || 1103 || 0 (20020) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 2314136 || 990 || 0 (16541) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 9487868 || 667339 || 3992 (26029) || 0 (472) || 0 (2736) || 272(285) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 4001456 || 172373 || 2136 (19020) || 0 (472) || 0 (2736) || 276(276) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 3856185 || 162574 || 2156 (18836) || 0 (472) || 0 (2736) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 3871541 || 165476 || 3712 (23732) || 0 (472) || 0 (2736) || 428(428) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 3859200 || 159773 || 2080 (18621) || 0 (472) || 0 (2736) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_light light] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 5771498 || 275366 || 7209 (29246) || 4 (476) || 0 (2736) || 404(417) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_light light] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 3738364 || 138521 || 4032 (20916) || 8 (480) || 0 (2736) || 420(420) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_light light] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 3705435 || 140918 || 4352 (21032) || 8 (480) || 0 (2736) || 512(512) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_light light] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 3691238 || 141480 || 4744 (24764) || 8 (480) || 0 (2736) || 508(508) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_light light] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 3769425 || 144146 || 4360 (20901) || 8 (480) || 0 (2736) || 520(520) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 9796421 || 282409 || 31952 (53989) || 0 (472) || 0 (2736) || 508(521) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 3287599 || 92475 || 22072 (38956) || 0 (472) || 0 (2736) || 652(652) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 3286080 || 99934 || 27628 (44308) || 0 (472) || 0 (2736) || 740(740) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 3248573 || 99743 || 28316 (48336) || 0 (472) || 0 (2736) || 740(740) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 3313046 || 99304 || 26812 (43353) || 0 (472) || 0 (2736) || 668(668) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 5482136 || 239738 || 20160 (42197) || 0 (472) || 0 (2736) || 512(525) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 3527033 || 118429 || 15060 (31944) || 0 (472) || 0 (2736) || 488(488) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 3774353 || 152888 || 20296 (36976) || 0 (472) || 0 (2736) || 964(964) || Checksum OK
