| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_nslu2-openwrt_0hash_empty empty] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 2895876 || 6866 || 0 (22410) || 0 (388) || 0 (2828) || 0(8) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_nslu2-openwrt_0hash_empty empty] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 673994 || 6800 || 0 (16198) || 0 (384) || 0 (2828) || 0(16) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_nslu2-openwrt_0hash_empty empty] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 717086 || 6717 || 0 (16106) || 0 (384) || 0 (2828) || 0(8) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_nslu2-openwrt_0hash_empty empty] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 709339 || 6999 || 0 (17018) || 0 (384) || 0 (2824) || 0(16) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_nslu2-openwrt_0hash_empty empty] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 615275 || 6667 || 0 (15710) || 0 (384) || 0 (2828) || 0(16) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 10876707 || 830003 || 3644 (26054) || 0 (388) || 0 (2828) || 256(264) || Checksum failed
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 2594697 || 205818 || 1776 (17974) || 0 (384) || 0 (2828) || 248(264) || Checksum failed
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 2465537 || 182410 || 1728 (17834) || 0 (384) || 0 (2828) || 252(260) || Checksum failed
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 2333585 || 180597 || 6692 (23710) || 0 (384) || 0 (2824) || 580(596) || Checksum failed
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 2400052 || 191952 || 1680 (17390) || 0 (384) || 0 (2828) || 252(268) || Checksum failed
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_light light] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 6093977 || 327463 || 6492 (28902) || 0 (388) || 0 (2828) || 380(388) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_light light] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 2357425 || 177322 || 3736 (19934) || 0 (384) || 0 (2828) || 412(428) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_light light] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 2220003 || 160415 || 4120 (20226) || 0 (384) || 0 (2828) || 532(540) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_light light] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 2375929 || 177056 || 5900 (22918) || 0 (384) || 0 (2824) || 1088(1104) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_light light] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 2057294 || 153715 || 3828 (19538) || 0 (384) || 0 (2828) || 500(516) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 4724476 || 195926 || 17608 (40018) || 0 (388) || 0 (2828) || 496(504) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 1682234 || 112285 || 10040 (26238) || 0 (384) || 0 (2828) || 1912(1928) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 1593573 || 100482 || 10912 (27018) || 0 (384) || 0 (2828) || 1316(1324) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 1564612 || 99966 || 10896 (27914) || 0 (384) || 0 (2824) || 1324(1340) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 1776780 || 133865 || 14356 (30066) || 0 (384) || 0 (2828) || 3044(3060) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 5589259 || 273747 || 6772 (29182) || 0 (388) || 0 (2828) || 500(508) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 2060087 || 147048 || 3940 (20138) || 0 (384) || 0 (2828) || 496(512) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 2212655 || 158553 || 4720 (20826) || 0 (384) || 0 (2828) || 832(840) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 2177393 || 159783 || 4724 (21742) || 0 (384) || 0 (2824) || 840(856) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 2277110 || 179001 || 4736 (20446) || 0 (384) || 0 (2828) || 920(936) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 13188347 || 826179 || 4336 (26746) || 0 (388) || 32 (2860) || 472(480) || Checksum failed
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 5401263 || 387629 || 2364 (18562) || 0 (384) || 32 (2860) || 468(484) || Checksum failed
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 5602974 || 399549 || 2408 (18514) || 0 (384) || 32 (2860) || 496(504) || Checksum failed
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 5506732 || 395958 || 6796 (23814) || 0 (384) || 32 (2856) || 1220(1236) || Checksum failed
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5003859 || 359100 || 2316 (18026) || 0 (384) || 32 (2860) || 480(496) || Checksum failed
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 8136159 || 426199 || 10512 (32922) || 0 (388) || 32 (2860) || 1156(1164) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 3915154 || 267197 || 7104 (23302) || 0 (384) || 32 (2860) || 1108(1124) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 5053767 || 355443 || 8788 (24894) || 0 (384) || 32 (2860) || 1576(1584) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 5010925 || 353847 || 8836 (25854) || 0 (384) || 32 (2856) || 1584(1600) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib sphlib] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5161082 || 374229 || 8760 (24470) || 0 (384) || 32 (2860) || 1648(1664) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 8137655 || 426398 || 10512 (32922) || 0 (388) || 32 (2860) || 1156(1164) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 3914523 || 267047 || 7104 (23302) || 0 (384) || 32 (2860) || 1108(1124) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 5054532 || 355359 || 8788 (24894) || 0 (384) || 32 (2860) || 1576(1584) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 5012271 || 353930 || 8836 (25854) || 0 (384) || 32 (2856) || 1584(1600) || Checksum OK
|[wiki:r2011ciphers_blake64 blake64] || [wiki:r2011platformsimplementations_nslu2-openwrt_blake64_sphlib-small sphlib-small] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5160782 || 374079 || 8760 (24470) || 0 (384) || 32 (2860) || 1648(1664) || Checksum OK
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 9142852 || 447894 || 9968 (32378) || 64 (452) || 0 (2828) || 496(504) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 2441647 || 133466 || 3828 (20026) || 0 (384) || 0 (2828) || 564(580) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 2345854 || 123773 || 4492 (20598) || 0 (384) || 0 (2828) || 768(776) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 2264342 || 120531 || 6256 (23274) || 0 (384) || 0 (2824) || 732(748) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib armcryptolib] || [wiki:r2011compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 2400135 || 135810 || 4328 (20038) || 0 (384) || 0 (2828) || 764(780) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 5564654 || 198602 || 14660 (37070) || 0 (388) || 0 (2828) || 536(544) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 1679790 || 84289 || 8200 (24398) || 0 (384) || 0 (2828) || 908(924) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 1682317 || 84156 || 10540 (26646) || 0 (384) || 0 (2828) || 1732(1740) || Checksum failed
|[wiki:r2011ciphers_bmw256 bmw256] || [wiki:r2011platformsimplementations_nslu2-openwrt_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:r2011compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 1614803 || 83491 || 10776 (27794) || 0 (384) || 0 (2824) || 1744(1760) || Checksum failed
