| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_atmega1281_16mhz_0hash_empty empty] || [wiki:r2011compilernames avr-gcc 1281 -O0] || 4.3.4 (GCC) ||  ||  || 0 (19940) || 0 (668) || 0 (2415) || unk(unk) || error
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_atmega1281_16mhz_0hash_empty empty] || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || 4811023 || 82 || 0 (9194) || 0 (412) || 0 (2415) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_atmega1281_16mhz_0hash_empty empty] || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || 4100250 || 72 || 0 (8310) || 0 (412) || 0 (2415) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_atmega1281_16mhz_0hash_empty empty] || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || 4100249 || 72 || 0 (8332) || 0 (412) || 0 (2415) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_atmega1281_16mhz_0hash_empty empty] || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || 40287734 || 72 || 0 (7770) || 0 (412) || 0 (2415) || 0(0) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O0] || 4.3.4 (GCC) ||  ||  || 4770 (24710) || 352 (1020) || 0 (2415) || unk(unk) || error
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || 22090554 || 1766141 || 3176 (12370) || 352 (764) || 0 (2415) || 259(259) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || 21280705 || 1757557 || 3396 (11706) || 352 (764) || 0 (2415) || 271(271) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || 20740657 || 1688152 || 22906 (31238) || 320 (732) || 0 (2415) || 267(267) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || 21653555 || 1776481 || 3238 (11008) || 352 (764) || 0 (2415) || 267(267) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O0] || 4.3.4 (GCC) ||  ||  || 5016 (24956) || 0 (668) || 0 (2415) || unk(unk) || error
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || 22394163 || 1797339 || 3586 (12780) || 0 (412) || 0 (2415) || 269(269) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || 21284278 || 1757630 || 3752 (12062) || 0 (412) || 0 (2415) || 279(279) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || 22649943 || 1914139 || 11224 (19556) || 0 (412) || 0 (2415) || 287(287) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_avrcryptolib avrcryptolib] || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || 21647973 || 1775606 || 3592 (11362) || 0 (412) || 0 (2415) || 275(275) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_light light] || [wiki:r2011compilernames avr-gcc 1281 -O0] || 4.3.4 (GCC) ||  ||  || 12786 (32726) || 288 (956) || 0 (2415) || unk(unk) || error
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_light light] || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || 20821675 || 1585097 || 8892 (18086) || 288 (700) || 0 (2415) || 455(455) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_light light] || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || 20293804 || 1605732 || 9056 (17366) || 288 (700) || 0 (2415) || 479(479) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_light light] || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || 19986871 || 1589057 || 17674 (26006) || 288 (700) || 0 (2415) || 558(558) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_light light] || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || 20214920 || 1553170 || 7972 (15742) || 288 (700) || 0 (2415) || 416(416) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1281 -O0] || 4.3.4 (GCC) ||  ||  || 44346 (64286) || 48 (716) || 0 (2415) || unk(unk) || error
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || 19510514 || 1476911 || 43560 (52754) || 48 (460) || 0 (2415) || 1874(1874) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || 18275889 || 1419697 || 39812 (48122) || 48 (460) || 0 (2415) || 1718(1718) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib sphlib] || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || 18272028 || 1419671 || 39854 (48186) || 48 (460) || 0 (2415) || 1716(1716) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1281 -O0] || 4.3.4 (GCC) ||  ||  || 10976 (30916) || 560 (1228) || 0 (2415) || unk(unk) || error
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || 20676282 || 1598467 || 9962 (19156) || 560 (972) || 0 (2415) || 552(552) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || 20029472 || 1601683 || 10032 (18342) || 560 (972) || 0 (2415) || 570(570) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || 20025669 || 1601498 || 10086 (18418) || 560 (972) || 0 (2415) || 568(568) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_atmega1281_16mhz_blake32_sphlib-small sphlib-small] || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || 20359454 || 1625940 || 9608 (17378) || 560 (972) || 0 (2415) || 538(538) || Checksum OK
