| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 2986133 || 1283 || 0 (22645) || 0 (472) || 0 (2748) || 0(13) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 2342531 || 911 || 0 (17384) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 2291929 || 1114 || 0 (17172) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 2292041 || 1114 || 0 (19820) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 2335028 || 1204 || 0 (17017) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 11888111 || 915367 || 3952 (26597) || 0 (472) || 0 (2748) || 272(285) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 4581326 || 231705 || 2104 (19488) || 0 (472) || 0 (2748) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 4484306 || 226069 || 2100 (19272) || 0 (472) || 0 (2748) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 4492305 || 226159 || 2804 (22624) || 0 (472) || 0 (2748) || 424(424) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 4579515 || 231908 || 2052 (19069) || 0 (472) || 0 (2748) || 284(284) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 6564262 || 357345 || 6412 (29057) || 0 (472) || 0 (2748) || 384(397) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 4117624 || 181046 || 3492 (20876) || 0 (472) || 0 (2748) || 416(416) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 4110221 || 185861 || 3804 (20976) || 0 (472) || 0 (2748) || 504(504) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 4096834 || 183364 || 3920 (23740) || 0 (472) || 0 (2748) || 500(500) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 4190085 || 189214 || 3832 (20849) || 0 (472) || 0 (2748) || 516(516) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 12855251 || 913241 || 37892 (60537) || 0 (472) || 0 (2748) || 508(521) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 3536685 || 121230 || 25488 (42872) || 0 (472) || 0 (2748) || 716(716) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 6629119 || 132120 || 31320 (48492) || 0 (472) || 0 (2748) || 980(980) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 6720244 || 134629 || 32008 (51828) || 0 (472) || 0 (2748) || 980(980) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 6431636 || 131119 || 30432 (47449) || 0 (472) || 0 (2748) || 832(832) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 6231578 || 323089 || 20288 (42933) || 0 (472) || 0 (2748) || 512(525) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 3891330 || 153844 || 15188 (32572) || 0 (472) || 0 (2748) || 488(488) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 4258238 || 201285 || 20424 (37596) || 0 (472) || 0 (2748) || 964(964) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 4287476 || 214369 || 21112 (40932) || 0 (472) || 0 (2748) || 964(964) || Checksum OK
