| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 2978190 || 1294 || 0 (22037) || 0 (472) || 0 (2736) || 0(13) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 2330123 || 1080 || 0 (16884) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 2294786 || 1114 || 0 (16680) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 2289431 || 1136 || 0 (20020) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 2327816 || 1069 || 0 (16541) || 0 (472) || 0 (2736) || 0(0) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 9485460 || 667238 || 3992 (26029) || 0 (472) || 0 (2736) || 272(285) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 4010974 || 172148 || 2136 (19020) || 0 (472) || 0 (2736) || 276(276) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 3917599 || 162405 || 2156 (18836) || 0 (472) || 0 (2736) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 3873825 || 165634 || 3712 (23732) || 0 (472) || 0 (2736) || 428(428) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 3851584 || 159491 || 2080 (18621) || 0 (472) || 0 (2736) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake32 blake32] || [wiki:r2011platformsimplementations_artila_m501_blake32_light light] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 5754341 || 275783 || 7209 (29246) || 4 (476) || 0 (2736) || 404(417) || Checksum OK
