| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_0hash <-] 0hash [wiki:r2011platformsciphers_atmega1284p_16mhz_0hash ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_0hash_empty empty] || 72 || 0 || 0 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_luffa256 <-] luffa256 [wiki:r2011platformsciphers_atmega1284p_16mhz_luffa256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_luffa256_avr avr] || 1166400 || 896 || 150 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_luffa512 <-] luffa512 [wiki:r2011platformsciphers_atmega1284p_16mhz_luffa512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_luffa512_avr avr] || 2327285 || 1140 || 246 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_cubehash1632 <-] cubehash1632 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash1632 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash1632_avrcryptolib_cwbasm avrcryptolib_cwbasm] || 9197621 || 1648 || 249 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_blake256 <-] blake256 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || 2485234 || 3434 || 267 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_blake32 <-] blake32 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake32 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake32_avrcryptolib avrcryptolib] || 1797349 || 3586 || 269 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_shabal256 <-] shabal256 [wiki:r2011platformsciphers_atmega1284p_16mhz_shabal256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_shabal256_tiny_avr8-fast tiny_avr8-fast] || 312059 || 980 || 270 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_keccakc512 <-] keccakc512 [wiki:r2011platformsciphers_atmega1284p_16mhz_keccakc512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_keccakc512_avr8asm avr8asm] || 1713242 || 1848 || 276 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_shabal512 <-] shabal512 [wiki:r2011platformsciphers_atmega1284p_16mhz_shabal512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_shabal512_tiny_avr8-fast tiny_avr8-fast] || 312283 || 980 || 302 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_keccakc1024 <-] keccakc1024 [wiki:r2011platformsciphers_atmega1284p_16mhz_keccakc1024 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_keccakc1024_avr8asm avr8asm] || 3130616 || 1848 || 308 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash161 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash161_simple simple] || 358051635 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash1616 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash1616_simple simple] || 28342577 || 2950 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash162 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash162_simple simple] || 182178488 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash164 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash164_simple simple] || 94306812 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash168 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash168_simple simple] || 50329889 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash81 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash81_simple simple] || 179836241 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash816 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash816_simple simple] || 14950674 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash82 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash82_simple simple] || 91868957 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash832 <-] cubehash832 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash832 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash832_simple simple] || 9453823 || 2960 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash84 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash84_simple simple] || 47950213 || 2958 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_atmega1284p_16mhz_cubehash88 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_cubehash88_simple simple] || 25949748 || 2950 || 310 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_bmw256 <-] bmw256 [wiki:r2011platformsciphers_atmega1284p_16mhz_bmw256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_bmw256_avrcryptolib_tinyasm avrcryptolib_tinyasm] || 1369991 || 1926 || 333 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_atmega1284p_16mhz_sha256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_sha256_sphlib sphlib] || 4251790 || 77720 || 359 || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_groestl256 <-] groestl256 [wiki:r2011platformsciphers_atmega1284p_16mhz_groestl256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl256_avrcryptolib avrcryptolib] || 30749383 || 3528 || 368 || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_jh256 <-] jh256 [wiki:r2011platformsciphers_atmega1284p_16mhz_jh256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_jh256_avrcryptolib-speed avrcryptolib-speed] || 14117497 || 4950 || 388 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_jh512 <-] jh512 [wiki:r2011platformsciphers_atmega1284p_16mhz_jh512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_jh512_avrcryptolib-speed avrcryptolib-speed] || 14117755 || 4950 || 420 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_skein512 <-] skein512 [wiki:r2011platformsciphers_atmega1284p_16mhz_skein512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_skein512_avrcryptolib_asm avrcryptolib_asm] || 2405659 || 2524 || 427 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_sha1 <-] sha1 [wiki:r2011platformsciphers_atmega1284p_16mhz_sha1 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_sha1_avrcryptolib avrcryptolib] || 3347169 || 7804 || 430 || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_luffa384 <-] luffa384 [wiki:r2011platformsciphers_atmega1284p_16mhz_luffa384 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_luffa384_avr avr] || 1719770 || 5348 || 454 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_blake512 <-] blake512 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake512_avrcryptolib avrcryptolib] || 7747134 || 6350 || 525 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
