| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_0hash <-] 0hash [wiki:r2011platformsciphers_lm3s811-evb_0hash ->] || [wiki:r2011platformsimplementations_lm3s811-evb_0hash_empty empty] || 36 || 0 || 0 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_37 Run 37]
|[wiki:r2011ciphers_cubehash1632 <-] cubehash1632 [wiki:r2011platformsciphers_lm3s811-evb_cubehash1632 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash1632_bitsliced bitsliced] || 3378631 || 648 || 232 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_blake32 <-] blake32 [wiki:r2011platformsciphers_lm3s811-evb_blake32 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_blake32_armcryptolib armcryptolib] || 184762 || 1452 || 280 || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || [wiki:r2011runs_29 Run 29]
|[wiki:r2011ciphers_blake256 <-] blake256 [wiki:r2011platformsciphers_lm3s811-evb_blake256 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_blake256_armcryptolib armcryptolib] || 323521 || 1320 || 280 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_37 Run 37]
|[wiki:r2011ciphers_sha1 <-] sha1 [wiki:r2011platformsciphers_lm3s811-evb_sha1 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_sha1_avrcryptolib avrcryptolib] || 563741 || 2660 || 284 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_37 Run 37]
|[wiki:r2011ciphers_shabal256 <-] shabal256 [wiki:r2011platformsciphers_lm3s811-evb_shabal256 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal256_tiny_portable-lowram tiny_portable-lowram] || 116252 || 532 || 292 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_lm3s811-evb_cubehash88 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash88_simple simple] || 3426089 || 936 || 299 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_6 Run 6]
|[wiki:r2011ciphers_cubehash161 <-] cubehash161 [wiki:r2011platformsciphers_lm3s811-evb_cubehash161 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash161_simple simple] || 49040051 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_lm3s811-evb_cubehash1616 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash1616_simple simple] || 3753432 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash162 <-] cubehash162 [wiki:r2011platformsciphers_lm3s811-evb_cubehash162 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash162_simple simple] || 24887189 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_lm3s811-evb_cubehash164 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash164_simple simple] || 12810757 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_lm3s811-evb_cubehash168 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash168_simple simple] || 6772542 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_lm3s811-evb_cubehash81 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash81_simple simple] || 24577993 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_lm3s811-evb_cubehash816 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash816_simple simple] || 1915244 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_lm3s811-evb_cubehash82 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash82_simple simple] || 12491194 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash832 <-] cubehash832 [wiki:r2011platformsciphers_lm3s811-evb_cubehash832 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash832_simple simple] || 1161307 || 940 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_lm3s811-evb_cubehash84 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash84_simple simple] || 6447794 || 936 || 300 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_lm3s811-evb_sha256 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_sha256_sphlib-small sphlib-small] || 71598 || 4276 || 300 || [wiki:r2011compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || [wiki:r2011runs_37 Run 37]
|[wiki:r2011ciphers_shabal512 <-] shabal512 [wiki:r2011platformsciphers_lm3s811-evb_shabal512 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal512_tiny_portable-lowram tiny_portable-lowram] || 116436 || 532 || 324 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_skein256 <-] skein256 [wiki:r2011platformsciphers_lm3s811-evb_skein256 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_skein256_armcryptolib armcryptolib] || 998928 || 1376 || 356 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_jh256 <-] jh256 [wiki:r2011platformsciphers_lm3s811-evb_jh256 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_jh256_bitslice32 bitslice32] || 790415 || 3640 || 380 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_37 Run 37]
|[wiki:r2011ciphers_luffa256 <-] luffa256 [wiki:r2011platformsciphers_lm3s811-evb_luffa256 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_luffa256_sphlib sphlib] || 157161 || 4228 || 392 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_33 Run 33]
|[wiki:r2011ciphers_jh512 <-] jh512 [wiki:r2011platformsciphers_lm3s811-evb_jh512 ->] || [wiki:r2011platformsimplementations_lm3s811-evb_jh512_bitslice32 bitslice32] || 790469 || 3640 || 412 || [wiki:r2011compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || [wiki:r2011runs_37 Run 37]
