| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_cubehash88 <-] cubehash88 [wiki:r2011platformsciphers_fritzbox-7170_cubehash88 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash88_simple simple] || 2925189 || 2237 || 335 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_12 Run 12]
|[wiki:r2011ciphers_cubehash1616 <-] cubehash1616 [wiki:r2011platformsciphers_fritzbox-7170_cubehash1616 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash1616_simple simple] || 3203042 || 2239 || 336 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_cubehash164 <-] cubehash164 [wiki:r2011platformsciphers_fritzbox-7170_cubehash164 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash164_simple simple] || 10870035 || 2238 || 336 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_cubehash168 <-] cubehash168 [wiki:r2011platformsciphers_fritzbox-7170_cubehash168 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash168_simple simple] || 5770190 || 2238 || 336 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_cubehash81 <-] cubehash81 [wiki:r2011platformsciphers_fritzbox-7170_cubehash81 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash81_simple simple] || 20821991 || 2237 || 336 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_cubehash816 <-] cubehash816 [wiki:r2011platformsciphers_fritzbox-7170_cubehash816 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash816_simple simple] || 1633858 || 2238 || 336 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_cubehash82 <-] cubehash82 [wiki:r2011platformsciphers_fritzbox-7170_cubehash82 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash82_simple simple] || 10593865 || 2237 || 336 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_cubehash84 <-] cubehash84 [wiki:r2011platformsciphers_fritzbox-7170_cubehash84 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_cubehash84_simple simple] || 5483301 || 2237 || 336 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_blake32 <-] blake32 [wiki:r2011platformsciphers_fritzbox-7170_blake32 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_blake32_armcryptolib armcryptolib] || 186004 || 3106 || 340 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_blake256 <-] blake256 [wiki:r2011platformsciphers_fritzbox-7170_blake256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_blake256_armcryptolib armcryptolib] || 275282 || 3302 || 340 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_fritzbox-7170_sha256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_sha256_sphlib-small sphlib-small] || 151832 || 9568 || 368 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_sha1 <-] sha1 [wiki:r2011platformsciphers_fritzbox-7170_sha1 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_sha1_avrcryptolib avrcryptolib] || 580589 || 3356 || 376 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_keccakc1024 <-] keccakc1024 [wiki:r2011platformsciphers_fritzbox-7170_keccakc1024 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_keccakc1024_compact compact] || 3290320 || 3275 || 408 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_jh256 <-] jh256 [wiki:r2011platformsciphers_fritzbox-7170_jh256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_jh256_opt32 opt32] || 10793463 || 27533 || 424 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_keccakc512 <-] keccakc512 [wiki:r2011platformsciphers_fritzbox-7170_keccakc512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_keccakc512_compact compact] || 1804120 || 3274 || 440 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_jh512 <-] jh512 [wiki:r2011platformsciphers_fritzbox-7170_jh512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_jh512_opt32 opt32] || 10794431 || 27533 || 456 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_groestl256 <-] groestl256 [wiki:r2011platformsciphers_fritzbox-7170_groestl256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_groestl256_armcryptolib armcryptolib] || 29327603 || 4983 || 488 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_bmw256 <-] bmw256 [wiki:r2011platformsciphers_fritzbox-7170_bmw256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_bmw256_optbgbe optbgbe] || 124921 || 20029 || 540 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_whirlpool <-] whirlpool [wiki:r2011platformsciphers_fritzbox-7170_whirlpool ->] || [wiki:r2011platformsimplementations_fritzbox-7170_whirlpool_ref ref] || 1595605 || 29256 || 544 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_blake64 <-] blake64 [wiki:r2011platformsciphers_fritzbox-7170_blake64 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_blake64_armcryptolib armcryptolib] || 635232 || 5914 || 548 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_mcssha6 <-] mcssha6 [wiki:r2011platformsciphers_fritzbox-7170_mcssha6 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_mcssha6_ref ref] || 227688 || 6222 || 552 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_blake512 <-] blake512 [wiki:r2011platformsciphers_fritzbox-7170_blake512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_blake512_armcryptolib armcryptolib] || 710770 || 5870 || 556 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_mcssha4 <-] mcssha4 [wiki:r2011platformsciphers_fritzbox-7170_mcssha4 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_mcssha4_ref ref] || 223501 || 4844 || 572 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_mcssha5 <-] mcssha5 [wiki:r2011platformsciphers_fritzbox-7170_mcssha5 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_mcssha5_ref ref] || 229795 || 5671 || 576 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_lane256 <-] lane256 [wiki:r2011platformsciphers_fritzbox-7170_lane256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_lane256_c c] || 2661673 || 146147 || 688 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_skein512 <-] skein512 [wiki:r2011platformsciphers_fritzbox-7170_skein512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_skein512_armcryptolib armcryptolib] || 34626146 || 5047 || 704 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_shavite3256 <-] shavite3256 [wiki:r2011platformsciphers_fritzbox-7170_shavite3256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_shavite3256_sphlib sphlib] || 1610697 || 28677 || 748 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_fugue512 <-] fugue512 [wiki:r2011platformsciphers_fritzbox-7170_fugue512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_fugue512_sphlib sphlib] || 416500 || 21566 || 784 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_echosp256 <-] echosp256 [wiki:r2011platformsciphers_fritzbox-7170_echosp256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_echosp256_powerpc_pp32cv1 powerpc_pp32cv1] || 1062253 || 25033 || 788 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_groestl512 <-] groestl512 [wiki:r2011platformsciphers_fritzbox-7170_groestl512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || 43204898 || 5015 || 792 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_luffa512 <-] luffa512 [wiki:r2011platformsciphers_fritzbox-7170_luffa512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_luffa512_sphlib sphlib] || 917549 || 32945 || 796 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_edonr256 <-] edonr256 [wiki:r2011platformsciphers_fritzbox-7170_edonr256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_edonr256_swpbe swpbe] || 63150 || 25102 || 816 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_echo256 <-] echo256 [wiki:r2011platformsciphers_fritzbox-7170_echo256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_echo256_powerpc_pp32cv1 powerpc_pp32cv1] || 1345286 || 24551 || 820 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_echosp512 <-] echosp512 [wiki:r2011platformsciphers_fritzbox-7170_echosp512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_echosp512_powerpc_pp32cv1 powerpc_pp32cv1] || 1644590 || 25033 || 820 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_luffa384 <-] luffa384 [wiki:r2011platformsciphers_fritzbox-7170_luffa384 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_luffa384_arm arm] || 3064593 || 49523 || 840 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_echo512 <-] echo512 [wiki:r2011platformsciphers_fritzbox-7170_echo512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_echo512_powerpc_pp32cv1 powerpc_pp32cv1] || 2388220 || 24551 || 852 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_nasha256 <-] nasha256 [wiki:r2011platformsciphers_fritzbox-7170_nasha256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_nasha256_opt opt] || 131255 || 14220 || 936 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_simd256 <-] simd256 [wiki:r2011platformsciphers_fritzbox-7170_simd256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_simd256_sphlib sphlib] || 1818086 || 27532 || 1028 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_lane512 <-] lane512 [wiki:r2011platformsciphers_fritzbox-7170_lane512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_lane512_c c] || 6824095 || 260403 || 1144 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_bmw512 <-] bmw512 [wiki:r2011platformsciphers_fritzbox-7170_bmw512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_bmw512_armcryptolib armcryptolib] || 1017176 || 13001 || 1248 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_nasha512 <-] nasha512 [wiki:r2011platformsciphers_fritzbox-7170_nasha512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_nasha512_opt opt] || 142292 || 14220 || 1295 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_25 Run 25]
|[wiki:r2011ciphers_shavite3512 <-] shavite3512 [wiki:r2011platformsciphers_fritzbox-7170_shavite3512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_shavite3512_low-mem low-mem] || 389722 || 40661 || 1328 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_31 Run 31]
|[wiki:r2011ciphers_sha512 <-] sha512 [wiki:r2011platformsciphers_fritzbox-7170_sha512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_sha512_sphlib-small sphlib-small] || 247629 || 7990 || 1520 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_36 Run 36]
|[wiki:r2011ciphers_simd512 <-] simd512 [wiki:r2011platformsciphers_fritzbox-7170_simd512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_simd512_opt opt] || 618152 || 21011 || 1856 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_12 Run 12]
|[wiki:r2011ciphers_edonr512 <-] edonr512 [wiki:r2011platformsciphers_fritzbox-7170_edonr512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_edonr512_swpbe swpbe] || 148824 || 25102 || 2040 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_essence256 <-] essence256 [wiki:r2011platformsciphers_fritzbox-7170_essence256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_essence256_gcc gcc] || 2520309 || 32340 || 4491 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_10 Run 10]
|[wiki:r2011ciphers_essence224 <-] essence224 [wiki:r2011platformsciphers_fritzbox-7170_essence224 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_essence224_gcc gcc] || 2520230 || 33975 || 4492 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_essence384 <-] essence384 [wiki:r2011platformsciphers_fritzbox-7170_essence384 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_essence384_gcc gcc] || 1627564 || 33975 || 4656 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_essence512 <-] essence512 [wiki:r2011platformsciphers_fritzbox-7170_essence512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_essence512_gcc gcc] || 1628160 || 32340 || 4668 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_md6d224 <-] md6d224 [wiki:r2011platformsciphers_fritzbox-7170_md6d224 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_md6d224_ref ref] || 581874 || 11101 || 7252 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_12 Run 12]
|[wiki:r2011ciphers_md6d256 <-] md6d256 [wiki:r2011platformsciphers_fritzbox-7170_md6d256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_md6d256_ref ref] || 616324 || 9466 || 7252 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_12 Run 12]
|[wiki:r2011ciphers_md6d384 <-] md6d384 [wiki:r2011platformsciphers_fritzbox-7170_md6d384 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_md6d384_ref ref] || 772767 || 11101 || 7272 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_12 Run 12]
|[wiki:r2011ciphers_md6d512 <-] md6d512 [wiki:r2011platformsciphers_fritzbox-7170_md6d512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_md6d512_ref ref] || 881801 || 9466 || 7284 || [wiki:r2011compilernames mips-uclib-gcc -Os] || 4.2.1 || [wiki:r2011runs_12 Run 12]
|[wiki:r2011ciphers_sarmal256 <-] sarmal256 [wiki:r2011platformsciphers_fritzbox-7170_sarmal256 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || 1982240 || 133540 || 17632 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
|[wiki:r2011ciphers_sarmal512 <-] sarmal512 [wiki:r2011platformsciphers_fritzbox-7170_sarmal512 ->] || [wiki:r2011platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || 2471549 || 133540 || 17664 || [wiki:r2011compilernames mips-uclib-gcc -O0] || 4.2.1 || [wiki:r2011runs_32 Run 32]
