| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 153445 || 3498
|0 || 153445 || 3498
|0 || 153445 || 3498
|0 || 153445 || 3498
|0 || 153445 || 3498
|0 || 153445 || 3498
|0 || 153445 || 3498
|0 || 153444 || 3498
|1 || 305105 || 3498
|1 || 305099 || 3498
|1 || 305098 || 3498
|1 || 305103 || 3498
|1 || 305094 || 3498
|1 || 305103 || 3498
|1 || 305099 || 3498
|1 || 305098 || 3498
|2 || 305088 || 3498
|2 || 305097 || 3498
|2 || 305107 || 3498
|2 || 305107 || 3498
|2 || 305094 || 3498
|2 || 305092 || 3498
|2 || 305105 || 3498
|2 || 305109 || 3498
|4 || 305098 || 3498
|4 || 305091 || 3498
|4 || 305100 || 3498
|4 || 305095 || 3498
|4 || 305094 || 3498
|4 || 305096 || 3498
|4 || 305100 || 3498
|4 || 305104 || 3498
|8 || 305109 || 3498
|8 || 305105 || 3498
|8 || 305108 || 3498
|8 || 305108 || 3498
|8 || 305109 || 3498
|8 || 305091 || 3498
|8 || 305101 || 3498
|8 || 305110 || 3498
|16 || 305132 || 3498
|16 || 305129 || 3498
|16 || 305117 || 3498
|16 || 305114 || 3498
|16 || 305126 || 3498
|16 || 305122 || 3498
|16 || 305132 || 3498
|16 || 305122 || 3498
|32 || 305149 || 3498
|32 || 305169 || 3498
|32 || 305164 || 3498
|32 || 305166 || 3498
|32 || 305162 || 3498
|32 || 305162 || 3498
|32 || 305150 || 3498
|32 || 305157 || 3498
|64 || 305160 || 3498
|64 || 305165 || 3498
|64 || 305174 || 3498
|64 || 305160 || 3498
|64 || 305162 || 3498
|64 || 305162 || 3498
|64 || 305165 || 3498
|64 || 305172 || 3498
|128 || 456873 || 3498
|128 || 456865 || 3498
|128 || 456880 || 3498
|128 || 456872 || 3498
|128 || 456866 || 3498
|128 || 456876 || 3498
|128 || 456886 || 3498
|128 || 456872 || 3498
|256 || 760290 || 3498
|256 || 760264 || 3498
|256 || 760292 || 3498
|256 || 760285 || 3498
|256 || 760273 || 3498
|256 || 760301 || 3498
|256 || 760290 || 3498
|256 || 760278 || 3498
|512 || 1367099 || 3498
|512 || 1367111 || 3498
|512 || 1367102 || 3498
|512 || 1367083 || 3498
|512 || 1367072 || 3498
|512 || 1367103 || 3498
|512 || 1367112 || 3498
|512 || 1367086 || 3498
|576 || 1518799 || 3498
|576 || 1518777 || 3498
|576 || 1518821 || 3498
|576 || 1518791 || 3498
|576 || 1518802 || 3498
|576 || 1518812 || 3498
|576 || 1518760 || 3498
|576 || 1518808 || 3498
|1024 || 2580740 || 3498
|1024 || 2580742 || 3498
|1024 || 2580696 || 3498
|1024 || 2580670 || 3498
|1024 || 2580719 || 3498
|1024 || 2580699 || 3498
|1024 || 2580759 || 3498
|1024 || 2580712 || 3498
|1536 || 3794341 || 3498
|1536 || 3794341 || 3498
|1536 || 3794328 || 3498
|1536 || 3794358 || 3498
|1536 || 3794375 || 3498
|1536 || 3794304 || 3498
|1536 || 3794352 || 3498
|1536 || 3794328 || 3498
|2048 || 5007985 || 3498
|2048 || 5007916 || 3498
|2048 || 5008014 || 3498
|2048 || 5007976 || 3498
|2048 || 5007956 || 3498
|2048 || 5007901 || 3498
|2048 || 5007932 || 3498
|2048 || 5007970 || 3498
