| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 14299 || 572
|0 || 14366 || 572
|0 || 14265 || 572
|0 || 14243 || 572
|0 || 14310 || 572
|0 || 14310 || 572
|0 || 14299 || 572
|0 || 14400 || 572
|1 || 14310 || 572
|1 || 14153 || 572
|1 || 14186 || 572
|1 || 14299 || 572
|1 || 14141 || 572
|1 || 14321 || 572
|1 || 14378 || 572
|1 || 14231 || 572
|2 || 14344 || 572
|2 || 14423 || 572
|2 || 14355 || 572
|2 || 14220 || 572
|2 || 14310 || 572
|2 || 14198 || 572
|2 || 14231 || 572
|2 || 14378 || 572
|4 || 14479 || 572
|4 || 14288 || 572
|4 || 14389 || 572
|4 || 14366 || 572
|4 || 14344 || 572
|4 || 14198 || 572
|4 || 14288 || 572
|4 || 14321 || 572
|8 || 14310 || 572
|8 || 14389 || 572
|8 || 14378 || 572
|8 || 14265 || 572
|8 || 14535 || 572
|8 || 14490 || 572
|8 || 14288 || 572
|8 || 14423 || 572
|16 || 14468 || 572
|16 || 14400 || 572
|16 || 14378 || 572
|16 || 14423 || 572
|16 || 14355 || 572
|16 || 14355 || 572
|16 || 14378 || 572
|16 || 14569 || 572
|32 || 14423 || 572
|32 || 14456 || 572
|32 || 14400 || 572
|32 || 14468 || 572
|32 || 14423 || 572
|32 || 14344 || 572
|32 || 14423 || 572
|32 || 14456 || 572
|64 || 16481 || 572
|64 || 16504 || 572
|64 || 16414 || 572
|64 || 16436 || 572
|64 || 16369 || 572
|64 || 16391 || 572
|64 || 16493 || 572
|64 || 16504 || 572
|128 || 18776 || 572
|128 || 18563 || 572
|128 || 18630 || 572
|128 || 18540 || 572
|128 || 18574 || 572
|128 || 18596 || 572
|128 || 18585 || 572
|128 || 18608 || 572
|256 || 22928 || 572
|256 || 22939 || 572
|256 || 23063 || 572
|256 || 33525 || 572
|256 || 22928 || 572
|256 || 23040 || 572
|256 || 22905 || 572
|256 || 22894 || 572
|512 || 31781 || 572
|512 || 31466 || 572
|512 || 31703 || 572
|512 || 31703 || 572
|512 || 31736 || 572
|512 || 31849 || 572
|512 || 31568 || 572
|512 || 32040 || 572
|576 || 34088 || 572
|576 || 33975 || 572
|576 || 34076 || 572
|576 || 33649 || 572
|576 || 33908 || 572
|576 || 34076 || 572
|576 || 33896 || 572
|576 || 33694 || 572
|1024 || 49208 || 572
|1024 || 48994 || 572
|1024 || 49185 || 572
|1024 || 48893 || 572
|1024 || 48780 || 572
|1024 || 49500 || 572
|1024 || 49174 || 572
|1024 || 49073 || 572
|1536 || 67016 || 572
|1536 || 66398 || 572
|1536 || 66578 || 572
|1536 || 66330 || 572
|1536 || 66319 || 572
|1536 || 66533 || 572
|1536 || 66645 || 572
|1536 || 66611 || 572
|2048 || 98921 || 572
|2048 || 83621 || 572
|2048 || 84240 || 572
|2048 || 84116 || 572
|2048 || 83869 || 572
|2048 || 84060 || 572
|2048 || 84364 || 572
|2048 || 84195 || 572
