| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 46114 || 752
|0 || 20419 || 752
|0 || 20396 || 752
|0 || 20295 || 752
|0 || 20408 || 752
|0 || 20385 || 752
|0 || 20363 || 752
|0 || 20408 || 752
|1 || 20318 || 752
|1 || 20351 || 752
|1 || 20374 || 752
|1 || 20903 || 752
|1 || 20340 || 752
|1 || 20385 || 752
|1 || 20374 || 752
|1 || 20351 || 752
|2 || 20329 || 752
|2 || 21026 || 752
|2 || 20374 || 752
|2 || 20306 || 752
|2 || 20374 || 752
|2 || 20329 || 752
|2 || 20261 || 752
|2 || 20869 || 752
|4 || 20318 || 752
|4 || 20273 || 752
|4 || 20295 || 752
|4 || 20250 || 752
|4 || 20273 || 752
|4 || 20250 || 752
|4 || 20295 || 752
|4 || 20160 || 752
|8 || 20419 || 752
|8 || 20543 || 752
|8 || 20396 || 752
|8 || 20464 || 752
|8 || 20374 || 752
|8 || 20959 || 752
|8 || 20318 || 752
|8 || 20453 || 752
|16 || 20475 || 752
|16 || 20554 || 752
|16 || 20509 || 752
|16 || 20520 || 752
|16 || 20486 || 752
|16 || 20576 || 752
|16 || 20509 || 752
|16 || 20531 || 752
|32 || 20554 || 752
|32 || 20396 || 752
|32 || 20396 || 752
|32 || 20486 || 752
|32 || 20441 || 752
|32 || 20464 || 752
|32 || 20475 || 752
|32 || 20498 || 752
|64 || 22129 || 752
|64 || 22106 || 752
|64 || 22140 || 751
|64 || 22309 || 752
|64 || 22354 || 752
|64 || 22073 || 752
|64 || 22219 || 752
|64 || 22297 || 752
|128 || 23828 || 752
|128 || 23760 || 752
|128 || 24334 || 752
|128 || 23749 || 752
|128 || 23760 || 752
|128 || 24323 || 752
|128 || 23771 || 752
|128 || 23839 || 752
|256 || 26921 || 752
|256 || 26933 || 752
|256 || 26955 || 752
|256 || 27203 || 752
|256 || 27135 || 752
|256 || 27000 || 752
|256 || 27461 || 752
|256 || 27056 || 752
|512 || 33289 || 752
|512 || 33413 || 752
|512 || 33514 || 752
|512 || 33503 || 752
|512 || 33514 || 752
|512 || 33503 || 752
|512 || 33446 || 752
|512 || 34358 || 752
|576 || 34965 || 752
|576 || 35078 || 752
|576 || 34954 || 752
|576 || 35190 || 752
|576 || 35471 || 752
|576 || 35595 || 752
|576 || 35224 || 752
|576 || 35066 || 752
|1024 || 46519 || 752
|1024 || 46519 || 752
|1024 || 46406 || 752
|1024 || 46811 || 752
|1024 || 46418 || 752
|1024 || 46440 || 752
|1024 || 46136 || 752
|1024 || 46226 || 752
|1536 || 59108 || 752
|1536 || 59220 || 752
|1536 || 59108 || 752
|1536 || 59288 || 752
|1536 || 58838 || 752
|1536 || 59220 || 752
|1536 || 58860 || 752
|1536 || 59198 || 752
|2048 || 72124 || 752
|2048 || 72090 || 752
|2048 || 71573 || 752
|2048 || 72248 || 752
|2048 || 72304 || 752
|2048 || 72495 || 752
|2048 || 72045 || 752
|2048 || 86704 || 752
