| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 133583 || 23
|0 || 133583 || 23
|0 || 133583 || 23
|0 || 133583 || 23
|0 || 133583 || 23
|0 || 133583 || 23
|0 || 133583 || 23
|0 || 133583 || 23
|1 || 133583 || 23
|1 || 133585 || 23
|1 || 133585 || 23
|1 || 133585 || 23
|1 || 133585 || 23
|1 || 133585 || 23
|1 || 133584 || 23
|1 || 133585 || 23
|2 || 133587 || 23
|2 || 133587 || 23
|2 || 133587 || 23
|2 || 133587 || 23
|2 || 133587 || 23
|2 || 133587 || 23
|2 || 133587 || 23
|2 || 133587 || 23
|4 || 133591 || 23
|4 || 133591 || 23
|4 || 133591 || 23
|4 || 133591 || 23
|4 || 133590 || 23
|4 || 133591 || 23
|4 || 133591 || 23
|4 || 133590 || 23
|8 || 133599 || 23
|8 || 133598 || 23
|8 || 133599 || 23
|8 || 133599 || 23
|8 || 133598 || 23
|8 || 133599 || 23
|8 || 133599 || 23
|8 || 133599 || 23
|16 || 133614 || 23
|16 || 133615 || 23
|16 || 133615 || 23
|16 || 133615 || 23
|16 || 133615 || 23
|16 || 133615 || 23
|16 || 133615 || 23
|16 || 133615 || 23
|32 || 179285 || 24
|32 || 179285 || 24
|32 || 179285 || 24
|32 || 179285 || 24
|32 || 179285 || 24
|32 || 179286 || 24
|32 || 179287 || 24
|32 || 179285 || 24
|64 || 224989 || 24
|64 || 224988 || 24
|64 || 224987 || 24
|64 || 224987 || 24
|64 || 224988 || 24
|64 || 224988 || 24
|64 || 224989 || 24
|64 || 224987 || 24
|128 || 316393 || 24
|128 || 316393 || 24
|128 || 316393 || 24
|128 || 316393 || 24
|128 || 316393 || 24
|128 || 316393 || 24
|128 || 316393 || 24
|128 || 316393 || 24
|256 || 499203 || 24
|256 || 499203 || 24
|256 || 499202 || 24
|256 || 499202 || 24
|256 || 499202 || 24
|256 || 499202 || 24
|256 || 499202 || 24
|256 || 499202 || 24
|512 || 864814 || 24
|512 || 864814 || 24
|512 || 864815 || 24
|512 || 864814 || 24
|512 || 864815 || 24
|512 || 864814 || 24
|512 || 864815 || 24
|512 || 864815 || 24
|576 || 956218 || 24
|576 || 956218 || 24
|576 || 956218 || 24
|576 || 956219 || 24
|576 || 956218 || 24
|576 || 956218 || 24
|576 || 956218 || 24
|576 || 956218 || 24
|1024 || 1596040 || 24
|1024 || 1596040 || 24
|1024 || 1596040 || 24
|1024 || 1596041 || 24
|1024 || 1596040 || 24
|1024 || 1596040 || 24
|1024 || 1596041 || 24
|1024 || 1596040 || 24
|1536 || 2327266 || 24
|1536 || 2327266 || 24
|1536 || 2327266 || 24
|1536 || 2327265 || 24
|1536 || 2327266 || 24
|1536 || 2327265 || 24
|1536 || 2327266 || 24
|1536 || 2327266 || 24
|2048 || 3058490 || 24
|2048 || 3058491 || 24
|2048 || 3058492 || 24
|2048 || 3058491 || 24
|2048 || 3058490 || 24
|2048 || 3058492 || 24
|2048 || 3058490 || 24
|2048 || 3058491 || 24
