| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 150458 || 1028
|0 || 63945 || 1028
|0 || 63923 || 1028
|0 || 63540 || 1028
|0 || 63383 || 1028
|0 || 63743 || 1028
|0 || 63698 || 1028
|0 || 63562 || 1028
|1 || 63754 || 1028
|1 || 63731 || 1028
|1 || 63788 || 1028
|1 || 63641 || 1028
|1 || 88616 || 1028
|1 || 64418 || 1028
|1 || 64204 || 1028
|1 || 64406 || 1028
|2 || 63585 || 1028
|2 || 63664 || 1028
|2 || 64372 || 1028
|2 || 63956 || 1028
|2 || 64024 || 1028
|2 || 63878 || 1028
|2 || 63765 || 1028
|2 || 64181 || 1028
|4 || 63765 || 1028
|4 || 63788 || 1028
|4 || 78086 || 1028
|4 || 64260 || 1028
|4 || 64193 || 1028
|4 || 64046 || 1028
|4 || 64069 || 1028
|4 || 63878 || 1028
|8 || 64260 || 1028
|8 || 64384 || 1028
|8 || 63731 || 1028
|8 || 64699 || 1028
|8 || 64271 || 1028
|8 || 63810 || 1028
|8 || 64271 || 1028
|8 || 64496 || 1028
|16 || 64080 || 1028
|16 || 64271 || 1028
|16 || 64024 || 1028
|16 || 64451 || 1028
|16 || 64429 || 1028
|16 || 64136 || 1028
|16 || 64249 || 1028
|16 || 64530 || 1028
|32 || 64620 || 1028
|32 || 64147 || 1028
|32 || 64305 || 1028
|32 || 64193 || 1028
|32 || 64530 || 1028
|32 || 64204 || 1028
|32 || 64789 || 1028
|32 || 64688 || 1028
|64 || 64519 || 1028
|64 || 64980 || 1028
|64 || 65149 || 1028
|64 || 64721 || 1028
|64 || 65003 || 1028
|64 || 64620 || 1028
|64 || 64564 || 1028
|64 || 65003 || 1028
|128 || 65104 || 1028
|128 || 65160 || 1028
|128 || 65441 || 1028
|128 || 65205 || 1028
|128 || 65149 || 1028
|128 || 65576 || 1028
|128 || 65171 || 1028
|128 || 65599 || 1028
|256 || 128194 || 1028
|256 || 99034 || 1028
|256 || 99799 || 1028
|256 || 98483 || 1028
|256 || 98550 || 1028
|256 || 99034 || 1028
|256 || 98820 || 1028
|256 || 99146 || 1028
|512 || 132098 || 1028
|512 || 132199 || 1028
|512 || 132728 || 1028
|512 || 133031 || 1028
|512 || 132469 || 1028
|512 || 132705 || 1028
|512 || 132199 || 1028
|512 || 132716 || 1028
|576 || 165780 || 1028
|576 || 165589 || 1028
|576 || 165488 || 1028
|576 || 165375 || 1028
|576 || 165578 || 1028
|576 || 165555 || 1028
|576 || 166410 || 1028
|576 || 165848 || 1028
|1024 || 232054 || 1028
|1024 || 232549 || 1028
|1024 || 232234 || 1028
|1024 || 232200 || 1028
|1024 || 232875 || 1028
|1024 || 233089 || 1028
|1024 || 232999 || 1028
|1024 || 232740 || 1028
|1536 || 366469 || 1028
|1536 || 365873 || 1028
|1536 || 333011 || 1028
|1536 || 368899 || 1028
|1536 || 332685 || 1028
|1536 || 369416 || 1028
|1536 || 332055 || 1028
|1536 || 332325 || 1028
|2048 || 432833 || 1028
|2048 || 433046 || 1028
|2048 || 399263 || 1028
|2048 || 399499 || 1028
|2048 || 399094 || 1028
|2048 || 433035 || 1028
|2048 || 420953 || 1028
|2048 || 399251 || 1028
