| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 29945 || 536
|0 || 29812 || 536
|0 || 30396 || 536
|0 || 30289 || 536
|0 || 29826 || 536
|0 || 29812 || 536
|0 || 29521 || 536
|0 || 30197 || 536
|1 || 29375 || 536
|1 || 30117 || 536
|1 || 30223 || 536
|1 || 30647 || 536
|1 || 29945 || 536
|1 || 30184 || 536
|1 || 30078 || 536
|1 || 30753 || 536
|2 || 29866 || 536
|2 || 30303 || 536
|2 || 29667 || 536
|2 || 30197 || 536
|2 || 30289 || 536
|2 || 30396 || 536
|2 || 30064 || 536
|2 || 30131 || 536
|4 || 33403 || 536
|4 || 30634 || 536
|4 || 30091 || 536
|4 || 29773 || 536
|4 || 30541 || 536
|4 || 30422 || 536
|4 || 30356 || 536
|4 || 30011 || 536
|8 || 29932 || 536
|8 || 30687 || 536
|8 || 30170 || 536
|8 || 30608 || 536
|8 || 29773 || 536
|8 || 30674 || 536
|8 || 30475 || 536
|8 || 30687 || 536
|16 || 30131 || 536
|16 || 30263 || 536
|16 || 30157 || 536
|16 || 30263 || 536
|16 || 30197 || 536
|16 || 30568 || 536
|16 || 30369 || 536
|16 || 30740 || 536
|32 || 30740 || 536
|32 || 30369 || 536
|32 || 30833 || 536
|32 || 30409 || 536
|32 || 30064 || 536
|32 || 29985 || 536
|32 || 30952 || 536
|32 || 30051 || 536
|64 || 32714 || 536
|64 || 33019 || 536
|64 || 32767 || 536
|64 || 32661 || 536
|64 || 32966 || 536
|64 || 32767 || 536
|64 || 32661 || 536
|64 || 33125 || 536
|128 || 35364 || 536
|128 || 35629 || 536
|128 || 35563 || 536
|128 || 35192 || 536
|128 || 35603 || 536
|128 || 35749 || 536
|128 || 35523 || 536
|128 || 34940 || 536
|256 || 40757 || 536
|256 || 40280 || 536
|256 || 41274 || 536
|256 || 40996 || 536
|256 || 39790 || 536
|256 || 40585 || 536
|256 || 40876 || 536
|256 || 40254 || 536
|512 || 50960 || 536
|512 || 51172 || 536
|512 || 51092 || 536
|512 || 51052 || 536
|512 || 51357 || 536
|512 || 51278 || 536
|512 || 51132 || 536
|512 || 50602 || 536
|576 || 55663 || 536
|576 || 53729 || 536
|576 || 53663 || 536
|576 || 53610 || 536
|576 || 53543 || 536
|576 || 53318 || 536
|576 || 54100 || 536
|576 || 52841 || 536
|1024 || 72080 || 536
|1024 || 71749 || 536
|1024 || 71895 || 536
|1024 || 71683 || 536
|1024 || 71351 || 536
|1024 || 71563 || 536
|1024 || 71789 || 536
|1024 || 71113 || 536
|1536 || 92074 || 536
|1536 || 92525 || 536
|1536 || 92074 || 536
|1536 || 92525 || 536
|1536 || 92604 || 536
|1536 || 91465 || 536
|1536 || 92074 || 536
|1536 || 92578 || 536
|2048 || 121383 || 536
|2048 || 118694 || 536
|2048 || 119780 || 536
|2048 || 122841 || 536
|2048 || 123662 || 536
|2048 || 120999 || 536
|2048 || 123543 || 536
|2048 || 120257 || 536
