| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 153687 || 1232
|0 || 65230 || 1112
|0 || 64938 || 1112
|0 || 64925 || 1112
|0 || 64104 || 1112
|0 || 65018 || 1112
|0 || 64885 || 1112
|0 || 64819 || 1112
|1 || 64673 || 1112
|1 || 64726 || 1112
|1 || 64898 || 1112
|1 || 64263 || 1112
|1 || 64793 || 1112
|1 || 64713 || 1112
|1 || 64832 || 1112
|1 || 63481 || 1112
|2 || 65018 || 1112
|2 || 65163 || 1112
|2 || 64209 || 1112
|2 || 64885 || 1112
|2 || 64673 || 1112
|2 || 64753 || 1112
|2 || 63560 || 1112
|2 || 64753 || 1112
|4 || 64660 || 1112
|4 || 63309 || 1112
|4 || 65309 || 1112
|4 || 64713 || 1112
|4 || 64885 || 1112
|4 || 65177 || 1112
|4 || 63375 || 1112
|4 || 64739 || 1112
|8 || 65097 || 1112
|8 || 65163 || 1112
|8 || 64898 || 1112
|8 || 65044 || 1112
|8 || 64925 || 1112
|8 || 64077 || 1112
|8 || 64819 || 1112
|8 || 65084 || 1112
|16 || 63918 || 1112
|16 || 65707 || 1112
|16 || 64766 || 1112
|16 || 65018 || 1112
|16 || 63733 || 1112
|16 || 65044 || 1112
|16 || 65203 || 1112
|16 || 64819 || 1112
|32 || 65508 || 1112
|32 || 64779 || 1112
|32 || 65362 || 1112
|32 || 63746 || 1112
|32 || 65097 || 1112
|32 || 65111 || 1112
|32 || 65163 || 1112
|32 || 65376 || 1112
|64 || 84230 || 1112
|64 || 84230 || 1112
|64 || 84548 || 1112
|64 || 82958 || 1112
|64 || 84177 || 1112
|64 || 84469 || 1112
|64 || 84588 || 1112
|64 || 83581 || 1112
|128 || 86523 || 1112
|128 || 86417 || 1112
|128 || 84456 || 1112
|128 || 85661 || 1112
|128 || 86125 || 1112
|128 || 86085 || 1112
|128 || 84774 || 1112
|128 || 85940 || 1112
|256 || 89199 || 1112
|256 || 88033 || 1112
|256 || 89941 || 1112
|256 || 89530 || 1112
|256 || 88987 || 1112
|256 || 88272 || 1112
|256 || 89544 || 1112
|256 || 89292 || 1112
|512 || 95162 || 1112
|512 || 96778 || 1112
|512 || 96964 || 1112
|512 || 96155 || 1112
|512 || 95413 || 1112
|512 || 96791 || 1112
|512 || 96897 || 1112
|512 || 96712 || 1112
|576 || 98262 || 1112
|576 || 98872 || 1112
|576 || 97017 || 1112
|576 || 98434 || 1112
|576 || 98050 || 1112
|576 || 98660 || 1112
|576 || 96460 || 1112
|576 || 98434 || 1112
|1024 || 109008 || 1112
|1024 || 111022 || 1112
|1024 || 110982 || 1112
|1024 || 111128 || 1112
|1024 || 109379 || 1112
|1024 || 111260 || 1112
|1024 || 110995 || 1112
|1024 || 110691 || 1112
|1536 || 124788 || 1112
|1536 || 124961 || 1112
|1536 || 123225 || 1112
|1536 || 124166 || 1112
|1536 || 125014 || 1112
|1536 || 124709 || 1112
|1536 || 123636 || 1112
|1536 || 124113 || 1112
|2048 || 137018 || 1112
|2048 || 138926 || 1112
|2048 || 139046 || 1112
|2048 || 136873 || 1112
|2048 || 139271 || 1112
|2048 || 138993 || 1112
|2048 || 137919 || 1112
|2048 || 139258 || 1112
