| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 113354 || 1014
|0 || 113354 || 1014
|0 || 113353 || 1014
|0 || 113353 || 1014
|0 || 113354 || 1014
|0 || 113354 || 1014
|0 || 113353 || 1014
|0 || 113354 || 1014
|1 || 116738 || 1102
|1 || 116737 || 1102
|1 || 116737 || 1102
|1 || 116739 || 1102
|1 || 116737 || 1102
|1 || 116737 || 1102
|1 || 116739 || 1102
|1 || 116737 || 1102
|2 || 116729 || 1102
|2 || 116729 || 1102
|2 || 116730 || 1102
|2 || 116729 || 1102
|2 || 116731 || 1102
|2 || 116729 || 1102
|2 || 116729 || 1102
|2 || 116729 || 1102
|4 || 116631 || 1102
|4 || 116631 || 1102
|4 || 116630 || 1102
|4 || 116631 || 1102
|4 || 116631 || 1102
|4 || 116630 || 1102
|4 || 116631 || 1102
|4 || 116631 || 1102
|8 || 121896 || 1170
|8 || 121895 || 1170
|8 || 121895 || 1170
|8 || 121896 || 1170
|8 || 121896 || 1170
|8 || 121895 || 1170
|8 || 121895 || 1170
|8 || 121895 || 1170
|16 || 128254 || 1170
|16 || 128254 || 1170
|16 || 128254 || 1170
|16 || 128254 || 1170
|16 || 128254 || 1170
|16 || 128254 || 1170
|16 || 128254 || 1170
|16 || 128255 || 1170
|32 || 141141 || 1170
|32 || 141141 || 1170
|32 || 141141 || 1170
|32 || 141140 || 1170
|32 || 141141 || 1170
|32 || 141141 || 1170
|32 || 141141 || 1170
|32 || 141141 || 1170
|64 || 167141 || 1102
|64 || 167141 || 1102
|64 || 167141 || 1102
|64 || 167142 || 1102
|64 || 167140 || 1102
|64 || 167142 || 1102
|64 || 167141 || 1102
|64 || 167140 || 1102
|128 || 219031 || 1170
|128 || 219032 || 1170
|128 || 219031 || 1170
|128 || 219032 || 1170
|128 || 219033 || 1170
|128 || 219032 || 1170
|128 || 219032 || 1170
|128 || 219031 || 1170
|256 || 322528 || 1170
|256 || 322528 || 1170
|256 || 322528 || 1170
|256 || 322528 || 1170
|256 || 322528 || 1170
|256 || 322529 || 1170
|256 || 322528 || 1170
|256 || 322529 || 1170
|512 || 529690 || 1170
|512 || 529688 || 1170
|512 || 529689 || 1170
|512 || 529688 || 1170
|512 || 529689 || 1170
|512 || 529689 || 1170
|512 || 529688 || 1170
|512 || 529689 || 1170
|576 || 581560 || 1170
|576 || 581560 || 1169
|576 || 581561 || 1170
|576 || 581561 || 1170
|576 || 581560 || 1170
|576 || 581560 || 1170
|576 || 581561 || 1170
|576 || 581561 || 1170
|1024 || 944237 || 1102
|1024 || 944238 || 1102
|1024 || 944238 || 1102
|1024 || 944237 || 1102
|1024 || 944237 || 1102
|1024 || 944237 || 1102
|1024 || 944238 || 1102
|1024 || 944237 || 1102
|1536 || 1358657 || 1170
|1536 || 1358657 || 1170
|1536 || 1358657 || 1170
|1536 || 1358657 || 1170
|1536 || 1358656 || 1170
|1536 || 1358657 || 1170
|1536 || 1358657 || 1170
|1536 || 1358657 || 1170
|2048 || 1773225 || 1170
|2048 || 1773226 || 1170
|2048 || 1773226 || 1170
|2048 || 1773225 || 1170
|2048 || 1773224 || 1170
|2048 || 1773225 || 1170
|2048 || 1773225 || 1170
|2048 || 1773225 || 1170
