| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 103341 || 648
|0 || 65137 || 524
|0 || 65968 || 524
|0 || 65436 || 524
|0 || 65835 || 524
|0 || 65536 || 524
|0 || 65453 || 524
|0 || 65170 || 524
|1 || 83325 || 524
|1 || 82144 || 524
|1 || 82892 || 524
|1 || 65320 || 524
|1 || 65685 || 524
|1 || 65037 || 524
|1 || 65552 || 524
|1 || 65253 || 524
|2 || 66051 || 524
|2 || 65868 || 524
|2 || 65918 || 524
|2 || 65852 || 524
|2 || 65386 || 524
|2 || 66035 || 524
|2 || 65419 || 524
|2 || 65536 || 524
|4 || 66068 || 524
|4 || 82460 || 524
|4 || 83507 || 524
|4 || 65336 || 524
|4 || 65170 || 524
|4 || 65569 || 524
|4 || 65286 || 524
|4 || 65336 || 524
|8 || 65968 || 524
|8 || 65120 || 524
|8 || 65536 || 524
|8 || 65237 || 524
|8 || 65918 || 524
|8 || 65187 || 524
|8 || 65503 || 524
|8 || 65885 || 524
|16 || 66035 || 524
|16 || 65386 || 524
|16 || 66018 || 524
|16 || 65320 || 524
|16 || 65536 || 524
|16 || 65868 || 524
|16 || 65685 || 524
|16 || 65752 || 524
|32 || 77855 || 524
|32 || 77157 || 524
|32 || 77423 || 524
|32 || 77140 || 524
|32 || 77140 || 524
|32 || 77589 || 524
|32 || 77306 || 524
|32 || 77522 || 524
|64 || 100066 || 524
|64 || 82028 || 524
|64 || 81928 || 524
|64 || 81795 || 524
|64 || 81778 || 524
|64 || 82078 || 524
|64 || 81895 || 524
|64 || 82194 || 524
|128 || 92003 || 524
|128 || 91022 || 524
|128 || 91654 || 524
|128 || 91138 || 524
|128 || 91571 || 524
|128 || 91421 || 524
|128 || 91354 || 524
|128 || 91571 || 524
|256 || 111138 || 524
|256 || 110506 || 524
|256 || 111022 || 524
|256 || 110107 || 524
|256 || 110806 || 524
|256 || 110606 || 524
|256 || 110706 || 524
|256 || 110390 || 524
|512 || 148428 || 524
|512 || 148195 || 524
|512 || 148478 || 524
|512 || 148794 || 524
|512 || 147979 || 524
|512 || 148295 || 524
|512 || 148295 || 524
|512 || 148860 || 524
|576 || 158037 || 524
|576 || 158204 || 524
|576 || 157954 || 524
|576 || 157904 || 524
|576 || 158453 || 524
|576 || 158071 || 524
|576 || 158004 || 524
|576 || 157888 || 524
|1024 || 242692 || 524
|1024 || 224055 || 524
|1024 || 223939 || 524
|1024 || 223773 || 524
|1024 || 224371 || 524
|1024 || 223789 || 524
|1024 || 223806 || 524
|1024 || 224188 || 524
|1536 || 316972 || 524
|1536 || 299732 || 524
|1536 || 299583 || 524
|1536 || 299350 || 524
|1536 || 299632 || 524
|1536 || 299516 || 524
|1536 || 299682 || 524
|1536 || 299200 || 524
|2048 || 374694 || 524
|2048 || 374595 || 524
|2048 || 392433 || 524
|2048 || 374777 || 524
|2048 || 375060 || 524
|2048 || 374777 || 524
|2048 || 374694 || 524
|2048 || 374894 || 524
