| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 143278 || 276
|0 || 143279 || 276
|0 || 143278 || 276
|0 || 143279 || 276
|0 || 143277 || 276
|0 || 143278 || 276
|0 || 143278 || 276
|0 || 143278 || 276
|1 || 143285 || 276
|1 || 143283 || 276
|1 || 143285 || 276
|1 || 143285 || 276
|1 || 143284 || 276
|1 || 143283 || 276
|1 || 143285 || 276
|1 || 143285 || 276
|2 || 143291 || 276
|2 || 143291 || 276
|2 || 143291 || 276
|2 || 143291 || 276
|2 || 143291 || 276
|2 || 143291 || 276
|2 || 143291 || 276
|2 || 143291 || 276
|4 || 143307 || 276
|4 || 143306 || 276
|4 || 143306 || 276
|4 || 143306 || 276
|4 || 143307 || 276
|4 || 143306 || 276
|4 || 143306 || 276
|4 || 143306 || 276
|8 || 143337 || 276
|8 || 143336 || 276
|8 || 143337 || 276
|8 || 143337 || 276
|8 || 143338 || 276
|8 || 143337 || 276
|8 || 143337 || 276
|8 || 143338 || 276
|16 || 143396 || 276
|16 || 143396 || 276
|16 || 143396 || 276
|16 || 143397 || 276
|16 || 143396 || 276
|16 || 143397 || 276
|16 || 143396 || 276
|16 || 143395 || 276
|32 || 143514 || 276
|32 || 143514 || 276
|32 || 143514 || 276
|32 || 143514 || 276
|32 || 143513 || 276
|32 || 143514 || 276
|32 || 143515 || 276
|32 || 143515 || 276
|64 || 143751 || 276
|64 || 143750 || 276
|64 || 143750 || 276
|64 || 143751 || 276
|64 || 143750 || 276
|64 || 143750 || 276
|64 || 143750 || 276
|64 || 143751 || 276
|128 || 285940 || 276
|128 || 285941 || 276
|128 || 285940 || 276
|128 || 285941 || 276
|128 || 285941 || 276
|128 || 285940 || 276
|128 || 285941 || 276
|128 || 285940 || 276
|256 || 570316 || 276
|256 || 570316 || 276
|256 || 570316 || 276
|256 || 570316 || 276
|256 || 570316 || 276
|256 || 570317 || 276
|256 || 570317 || 276
|256 || 570317 || 276
|512 || 1139066 || 276
|512 || 1139065 || 276
|512 || 1139065 || 276
|512 || 1139065 || 276
|512 || 1139065 || 276
|512 || 1139065 || 276
|512 || 1139065 || 276
|512 || 1139065 || 276
|576 || 1281251 || 276
|576 || 1281251 || 276
|576 || 1281252 || 276
|576 || 1281251 || 276
|576 || 1281251 || 276
|576 || 1281252 || 276
|576 || 1281252 || 276
|576 || 1281252 || 276
|1024 || 2134840 || 276
|1024 || 2134841 || 276
|1024 || 2134841 || 276
|1024 || 2134840 || 276
|1024 || 2134840 || 276
|1024 || 2134841 || 276
|1024 || 2134841 || 276
|1024 || 2134840 || 276
|1536 || 3130615 || 276
|1536 || 3130615 || 276
|1536 || 3130616 || 276
|1536 || 3130616 || 276
|1536 || 3130617 || 276
|1536 || 3130615 || 276
|1536 || 3130616 || 276
|1536 || 3130616 || 276
|2048 || 4126391 || 276
|2048 || 4126391 || 276
|2048 || 4126392 || 276
|2048 || 4126391 || 276
|2048 || 4126392 || 276
|2048 || 4126390 || 276
|2048 || 4126391 || 276
|2048 || 4126391 || 276
