| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 45370 || 756
|0 || 23209 || 756
|0 || 23325 || 756
|0 || 23408 || 756
|0 || 23308 || 756
|0 || 23308 || 756
|0 || 23524 || 756
|0 || 23258 || 756
|1 || 23923 || 756
|1 || 23541 || 756
|1 || 23674 || 756
|1 || 23524 || 756
|1 || 23042 || 756
|1 || 23724 || 755
|1 || 24173 || 756
|1 || 23973 || 756
|2 || 23824 || 756
|2 || 23109 || 756
|2 || 23591 || 756
|2 || 23657 || 756
|2 || 23973 || 756
|2 || 23242 || 756
|2 || 23608 || 756
|2 || 23391 || 756
|4 || 23691 || 756
|4 || 23209 || 756
|4 || 23741 || 756
|4 || 23325 || 756
|4 || 23558 || 756
|4 || 23275 || 756
|4 || 23408 || 756
|4 || 23608 || 756
|8 || 23624 || 756
|8 || 23258 || 756
|8 || 23707 || 756
|8 || 23375 || 756
|8 || 23242 || 756
|8 || 23358 || 756
|8 || 23491 || 756
|8 || 23624 || 756
|16 || 23524 || 756
|16 || 23441 || 756
|16 || 23724 || 756
|16 || 23508 || 756
|16 || 23591 || 756
|16 || 23624 || 756
|16 || 23707 || 756
|16 || 23425 || 756
|32 || 23857 || 756
|32 || 23391 || 756
|32 || 23724 || 756
|32 || 23242 || 756
|32 || 23957 || 756
|32 || 23391 || 756
|32 || 23840 || 756
|32 || 23674 || 756
|64 || 26467 || 756
|64 || 26135 || 756
|64 || 26434 || 756
|64 || 26284 || 756
|64 || 26450 || 756
|64 || 26384 || 756
|64 || 26384 || 756
|64 || 25985 || 756
|128 || 29360 || 756
|128 || 28961 || 756
|128 || 29194 || 756
|128 || 28695 || 756
|128 || 29809 || 756
|128 || 28745 || 756
|128 || 29077 || 756
|128 || 28961 || 756
|256 || 35228 || 756
|256 || 34331 || 756
|256 || 35046 || 756
|256 || 34680 || 756
|256 || 34863 || 756
|256 || 34630 || 756
|256 || 34580 || 756
|256 || 34547 || 756
|512 || 45719 || 756
|512 || 45320 || 756
|512 || 45652 || 756
|512 || 45336 || 756
|512 || 45154 || 756
|512 || 45586 || 756
|512 || 45569 || 756
|512 || 45303 || 756
|576 || 48462 || 756
|576 || 48296 || 756
|576 || 48346 || 756
|576 || 48046 || 756
|576 || 47913 || 756
|576 || 48279 || 756
|576 || 48080 || 756
|576 || 47614 || 756
|1024 || 67115 || 756
|1024 || 67298 || 756
|1024 || 66899 || 756
|1024 || 66716 || 756
|1024 || 66849 || 756
|1024 || 67198 || 756
|1024 || 66799 || 756
|1024 || 66833 || 756
|1536 || 88262 || 756
|1536 || 88445 || 756
|1536 || 88013 || 756
|1536 || 106782 || 756
|1536 || 88678 || 756
|1536 || 88678 || 756
|1536 || 88129 || 756
|1536 || 106683 || 756
|2048 || 109692 || 756
|2048 || 109625 || 756
|2048 || 109575 || 756
|2048 || 109925 || 756
|2048 || 109775 || 756
|2048 || 109575 || 756
|2048 || 109875 || 756
|2048 || 109526 || 756
