| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 81832 || 896
|0 || 80878 || 896
|0 || 79884 || 896
|0 || 82534 || 896
|0 || 82216 || 896
|0 || 82866 || 896
|0 || 81024 || 896
|0 || 81488 || 896
|1 || 82190 || 896
|1 || 81474 || 896
|1 || 81832 || 896
|1 || 82733 || 896
|1 || 79977 || 896
|1 || 82587 || 896
|1 || 82587 || 896
|1 || 82654 || 896
|2 || 82601 || 896
|2 || 82442 || 896
|2 || 81978 || 896
|2 || 80454 || 896
|2 || 82508 || 896
|2 || 82640 || 896
|2 || 82587 || 896
|2 || 80070 || 896
|4 || 82137 || 896
|4 || 80057 || 896
|4 || 82243 || 896
|4 || 81978 || 896
|4 || 82495 || 896
|4 || 80136 || 896
|4 || 82362 || 896
|4 || 82084 || 896
|8 || 80295 || 896
|8 || 82760 || 896
|8 || 83064 || 896
|8 || 82932 || 896
|8 || 80335 || 896
|8 || 82216 || 896
|8 || 82892 || 896
|8 || 82137 || 896
|16 || 82640 || 896
|16 || 82349 || 896
|16 || 80361 || 896
|16 || 82137 || 896
|16 || 82389 || 896
|16 || 82362 || 896
|16 || 80454 || 896
|16 || 83051 || 896
|32 || 82296 || 896
|32 || 80030 || 896
|32 || 82375 || 896
|32 || 82892 || 896
|32 || 82283 || 896
|32 || 80507 || 896
|32 || 82495 || 896
|32 || 82693 || 896
|64 || 83184 || 896
|64 || 82760 || 896
|64 || 82773 || 896
|64 || 80361 || 896
|64 || 81753 || 896
|64 || 82587 || 896
|64 || 82150 || 896
|64 || 82534 || 896
|128 || 122510 || 896
|128 || 124033 || 896
|128 || 124298 || 896
|128 || 124987 || 896
|128 || 123358 || 896
|128 || 124736 || 896
|128 || 123914 || 896
|128 || 122457 || 896
|256 || 166354 || 896
|256 || 165811 || 896
|256 || 163492 || 896
|256 || 166725 || 896
|256 || 166168 || 896
|256 || 165625 || 896
|256 || 163505 || 896
|256 || 165493 || 896
|512 || 247298 || 896
|512 || 248636 || 896
|512 || 248491 || 896
|512 || 248133 || 896
|512 || 246715 || 896
|512 || 248120 || 896
|512 || 249935 || 896
|512 || 248384 || 896
|576 || 249696 || 896
|576 || 249445 || 896
|576 || 246848 || 896
|576 || 248888 || 896
|576 || 250134 || 896
|576 || 249166 || 896
|576 || 247497 || 896
|576 || 249418 || 896
|1024 || 412883 || 896
|1024 || 415109 || 896
|1024 || 415109 || 896
|1024 || 415666 || 896
|1024 || 415679 || 896
|1024 || 414871 || 896
|1024 || 415759 || 896
|1024 || 412459 || 896
|1536 || 581185 || 896
|1536 || 578243 || 896
|1536 || 580681 || 896
|1536 || 580814 || 896
|1536 || 578098 || 896
|1536 || 581569 || 896
|1536 || 580430 || 896
|1536 || 580681 || 896
|2048 || 746995 || 896
|2048 || 747062 || 896
|2048 || 744995 || 896
|2048 || 747207 || 896
|2048 || 746916 || 896
|2048 || 744624 || 896
|2048 || 746691 || 896
|2048 || 746134 || 896
