| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''WRIR [%]''' || '''Details''' 
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || 1103 || 134 || 16 || 2 || 1 || 1 || 0 || 16.2 || [wiki:r2012measureDetailsPage_326_0hash_empty Details]
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || 49129 || 6151 || 833 || 162 || 115 || 90 || 66 || 21.9 || [wiki:r2012measureDetailsPage_326_bblake256_regs Details]
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib sphlib] || 25312 || 3135 || 458 || 112 || 87 || 75 || 62 || 2.8 || [wiki:r2012measureDetailsPage_326_blake256_sphlib Details]
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib-small sphlib-small] || 35415 || 4396 || 552 || 204 || 169 || 152 || 134 || 1.6 || [wiki:r2012measureDetailsPage_326_blake512_sphlib-small Details]
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_artila_m501_groestl256_arm32 arm32] || 52369 || 6570 || 983 || 260 || 208 || 182 || 155 || 1.4 || [wiki:r2012measureDetailsPage_326_groestl256_arm32 Details]
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_artila_m501_groestl512_arm32 arm32] || 95062 || 11908 || 1481 || 392 || 298 || 252 || 206 || 6.0 || [wiki:r2012measureDetailsPage_326_groestl512_arm32 Details]
|[wiki:r2012ciphers_jh256 jh256] || [wiki:r2012platformsimplementations_artila_m501_jh256_opt32 opt32] || 34954 || 7602 || 945 || 461 || 426 || 409 || 391 || 2.8 || [wiki:r2012measureDetailsPage_326_jh256_opt32 Details]
|[wiki:r2012ciphers_jh512 jh512] || [wiki:r2012platformsimplementations_artila_m501_jh512_opt32 opt32] || 35179 || 7618 || 943 || 460 || 426 || 415 || 403 || 4.6 || [wiki:r2012measureDetailsPage_326_jh512_opt32 Details]
