| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:ciphers_0hash <-] 0hash [wiki:platformsciphers_nslu2-openwrt_0hash ->] || [wiki:platformsimplementations_nslu2-openwrt_0hash_empty empty] || 7182 || 0 || 0 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_30 Run 30]
|[wiki:ciphers_shabal256 <-] shabal256 [wiki:platformsciphers_nslu2-openwrt_shabal256 ->] || [wiki:platformsimplementations_nslu2-openwrt_shabal256_tiny_armeb-thumb tiny_armeb-thumb] || 121180 || 404 || 552 || [wiki:compilernames armeb-uclibc-gcc -O0] || 4.1.2 || [wiki:runs_30 Run 30]
|[wiki:ciphers_shabal512 <-] shabal512 [wiki:platformsciphers_nslu2-openwrt_shabal512 ->] || [wiki:platformsimplementations_nslu2-openwrt_shabal512_tiny_armeb-thumb tiny_armeb-thumb] || 121230 || 404 || 584 || [wiki:compilernames armeb-uclibc-gcc -O0] || 4.1.2 || [wiki:runs_30 Run 30]
|[wiki:ciphers_cubehash1632 <-] cubehash1632 [wiki:platformsciphers_nslu2-openwrt_cubehash1632 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash1632_bitsliced bitsliced] || 4893270 || 1228 || 216 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash1616 <-] cubehash1616 [wiki:platformsciphers_nslu2-openwrt_cubehash1616 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash1616_simple simple] || 3261409 || 1312 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash832 <-] cubehash832 [wiki:platformsciphers_nslu2-openwrt_cubehash832 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash832_simple simple] || 1022970 || 1312 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash88 <-] cubehash88 [wiki:platformsciphers_nslu2-openwrt_cubehash88 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash88_simple simple] || 2975908 || 1312 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash161 <-] cubehash161 [wiki:platformsciphers_nslu2-openwrt_cubehash161 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash161_simple simple] || 42283294 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash162 <-] cubehash162 [wiki:platformsciphers_nslu2-openwrt_cubehash162 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash162_simple simple] || 21470656 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash164 <-] cubehash164 [wiki:platformsciphers_nslu2-openwrt_cubehash164 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash164_simple simple] || 11063239 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash168 <-] cubehash168 [wiki:platformsciphers_nslu2-openwrt_cubehash168 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash168_simple simple] || 5863621 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash81 <-] cubehash81 [wiki:platformsciphers_nslu2-openwrt_cubehash81 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash81_simple simple] || 21206351 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash816 <-] cubehash816 [wiki:platformsciphers_nslu2-openwrt_cubehash816 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash816_simple simple] || 1675484 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash82 <-] cubehash82 [wiki:platformsciphers_nslu2-openwrt_cubehash82 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash82_simple simple] || 10788661 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_cubehash84 <-] cubehash84 [wiki:platformsciphers_nslu2-openwrt_cubehash84 ->] || [wiki:platformsimplementations_nslu2-openwrt_cubehash84_simple simple] || 5581295 || 1316 || 264 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_groestl256 <-] groestl256 [wiki:platformsciphers_nslu2-openwrt_groestl256 ->] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_armcryptolib armcryptolib] || 16365101 || 1628 || 380 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_30 Run 30]
|[wiki:ciphers_groestl512 <-] groestl512 [wiki:platformsciphers_nslu2-openwrt_groestl512 ->] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || 24105120 || 1696 || 680 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_30 Run 30]
|[wiki:ciphers_blake32 <-] blake32 [wiki:platformsciphers_nslu2-openwrt_blake32 ->] || [wiki:platformsimplementations_nslu2-openwrt_blake32_light light] || 178353 || 3720 || 412 || [wiki:compilernames armeb-uclibc-gcc -O1] || 4.1.2 || [wiki:runs_30 Run 30]
|[wiki:ciphers_jh256 <-] jh256 [wiki:platformsciphers_nslu2-openwrt_jh256 ->] || [wiki:platformsimplementations_nslu2-openwrt_jh256_bitslice_ref32 bitslice_ref32] || 615940 || 4200 || 360 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_jh512 <-] jh512 [wiki:platformsciphers_nslu2-openwrt_jh512 ->] || [wiki:platformsimplementations_nslu2-openwrt_jh512_bitslice_ref32 bitslice_ref32] || 616106 || 4200 || 392 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_mcssha4 <-] mcssha4 [wiki:platformsciphers_nslu2-openwrt_mcssha4 ->] || [wiki:platformsimplementations_nslu2-openwrt_mcssha4_ref ref] || 319001 || 4336 || 572 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_simd512 <-] simd512 [wiki:platformsciphers_nslu2-openwrt_simd512 ->] || [wiki:platformsimplementations_nslu2-openwrt_simd512_ref ref] || 73052777 || 4570 || 3472 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_20 Run 20]
|[wiki:ciphers_simd256 <-] simd256 [wiki:platformsciphers_nslu2-openwrt_simd256 ->] || [wiki:platformsimplementations_nslu2-openwrt_simd256_ref ref] || 35610102 || 4614 || 3816 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_24 Run 24]
|[wiki:ciphers_fugue256 <-] fugue256 [wiki:platformsciphers_nslu2-openwrt_fugue256 ->] || [wiki:platformsimplementations_nslu2-openwrt_fugue256_ref-xbx ref-xbx] || 1487921 || 4912 || 3124 || [wiki:compilernames armeb-uclibc-gcc -Os] || 4.1.2 || [wiki:runs_30 Run 30]
