| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_nslu2-openwrt_lane256_c c] || 77240 || 11060 || 1372 || 314 || 238 || 200 || 162 || [wiki:measureDetailsPage_24_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_nslu2-openwrt_lane512_c c] || 272633 || 49274 || 6162 || 1474 || 1208 || 1085 || 962 || [wiki:measureDetailsPage_24_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_nslu2-openwrt_luffa256_sphlib sphlib] || 20000 || 2506 || 461 || 132 || 108 || 96 || 84 || [wiki:measureDetailsPage_24_luffa256_sphlib Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_nslu2-openwrt_luffa512_sphlib sphlib] || 38271 || 4788 || 893 || 243 || 197 || 173 || 150 || [wiki:measureDetailsPage_24_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_nslu2-openwrt_mcssha4_ref ref] || 22411 || 2978 || 488 || 175 || 153 || 142 || 130 || [wiki:measureDetailsPage_24_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_nslu2-openwrt_mcssha5_ref ref] || 29061 || 3818 || 593 || 189 || 159 || 145 || 130 || [wiki:measureDetailsPage_24_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_nslu2-openwrt_mcssha6_ref ref] || 28130 || 3691 || 576 || 186 || 158 || 144 || 130 || [wiki:measureDetailsPage_24_mcssha6_ref Details]
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_nslu2-openwrt_md6d224_ref ref] || 169076 || 21178 || 2651 || 336 || 367 || 283 || 199 || [wiki:measureDetailsPage_24_md6d224_ref Details]
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_nslu2-openwrt_md6d256_ref ref] || 179733 || 22519 || 2818 || 357 || 393 || 304 || 214 || [wiki:measureDetailsPage_24_md6d256_ref Details]
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_nslu2-openwrt_md6d384_ref ref] || 219566 || 27502 || 3441 || 435 || 495 || 396 || 297 || [wiki:measureDetailsPage_24_md6d384_ref Details]
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_nslu2-openwrt_md6d512_ref ref] || 260663 || 32637 || 4086 || 515 || 620 || 480 || 341 || [wiki:measureDetailsPage_24_md6d512_ref Details]
|[wiki:ciphers_sha256 sha256] || [wiki:platformsimplementations_nslu2-openwrt_sha256_sphlib-small sphlib-small] || 21629 || 2708 || 394 || 96 || 75 || 64 || 53 || [wiki:measureDetailsPage_24_sha256_sphlib-small Details]
|[wiki:ciphers_sha512 sha512] || [wiki:platformsimplementations_nslu2-openwrt_sha512_sphlib sphlib] || 43325 || 5459 || 686 || 276 || 233 || 212 || 190 || [wiki:measureDetailsPage_24_sha512_sphlib Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_nslu2-openwrt_shabal256_tiny_armeb-mixed tiny_armeb-mixed] || 22477 || 2808 || 394 || 87 || 64 || 53 || 42 || [wiki:measureDetailsPage_24_shabal256_tiny_armeb-mixed Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_nslu2-openwrt_shabal512_tiny_armeb-mixed tiny_armeb-mixed] || 22510 || 2822 || 395 || 87 || 64 || 53 || 42 || [wiki:measureDetailsPage_24_shabal512_tiny_armeb-mixed Details]
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_nslu2-openwrt_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 65785 || 8213 || 1159 || 256 || 191 || 159 || 127 || [wiki:measureDetailsPage_24_shavite3256_256-nosalt-smallc Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_nslu2-openwrt_simd256_sphlib sphlib] || 56841 || 8915 || 1118 || 331 || 274 || 245 || 217 || [wiki:measureDetailsPage_24_simd256_sphlib Details]
|[wiki:ciphers_skein1024 skein1024] || [wiki:platformsimplementations_nslu2-openwrt_skein1024_opt opt] || 89393 || 11187 || 1400 || 346 || 287 || 257 || 227 || [wiki:measureDetailsPage_24_skein1024_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_nslu2-openwrt_skein256_sphlib-small sphlib-small] || 37373 || 4665 || 887 || 207 || 159 || 134 || 110 || [wiki:measureDetailsPage_24_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_nslu2-openwrt_skein512_sphlib-small sphlib-small] || 44372 || 5557 || 696 || 275 || 235 || 214 || 194 || [wiki:measureDetailsPage_24_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_nslu2-openwrt_whirlpool_ref ref] || 76226 || 9657 || 1709 || 605 || 526 || 486 || 446 || [wiki:measureDetailsPage_24_whirlpool_ref Details]
