| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_artila_m501_echo512_sphlib sphlib] || 72270 || 9028 || 1140 || 466 || 394 || 375 || 355 || [wiki:measureDetailsPage_14_echo512_sphlib Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 68434 || 8793 || 1101 || 283 || 210 || 189 || 169 || [wiki:measureDetailsPage_14_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76736 || 9837 || 1233 || 330 || 289 || 248 || 208 || [wiki:measureDetailsPage_14_echosp512_generic_opt32 Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_artila_m501_essence224_gcc gcc] || 125663 || 41275 || 7087 || 3671 || 3427 || 3305 || 3182 || [wiki:measureDetailsPage_14_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_artila_m501_essence256_gcc gcc] || 125584 || 41274 || 6749 || 3670 || 3426 || 3307 || 3187 || [wiki:measureDetailsPage_14_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_artila_m501_essence384_gcc gcc] || 153248 || 49501 || 6204 || 2468 || 2165 || 2036 || 1906 || [wiki:measureDetailsPage_14_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_artila_m501_essence512_gcc gcc] || 153754 || 49620 || 6215 || 2469 || 2185 || 2030 || 1875 || [wiki:measureDetailsPage_14_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37564 || 5448 || 814 || 195 || 150 || 129 || 107 || [wiki:measureDetailsPage_14_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63731 || 8920 || 1290 || 334 || 267 || 233 || 198 || [wiki:measureDetailsPage_14_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_artila_m501_groestl256_sphlib-small sphlib-small] || 53348 || 6715 || 1081 || 339 || 286 || 259 || 232 || [wiki:measureDetailsPage_14_groestl256_sphlib-small Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_artila_m501_groestl512_opt32 opt32] || 137655 || 17315 || 2174 || 835 || 711 || 637 || 562 || [wiki:measureDetailsPage_14_groestl512_opt32 Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_artila_m501_hamsi_sphlib-small sphlib-small] || 21465 || 3139 || 665 || 306 || 280 || 267 || 253 || [wiki:measureDetailsPage_14_hamsi_sphlib-small Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_artila_m501_hamsi512_sphlib sphlib] || 84004 || 15354 || 2029 || 847 || 791 || 732 || 672 || [wiki:measureDetailsPage_14_hamsi512_sphlib Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_artila_m501_jh224_bitslice_opt32 bitslice_opt32] || 31748 || 6632 || 826 || 394 || 364 || 355 || 346 || [wiki:measureDetailsPage_14_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_artila_m501_jh256_bitslice_opt32 bitslice_opt32] || 31793 || 6654 || 826 || 395 || 376 || 354 || 333 || [wiki:measureDetailsPage_14_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_artila_m501_jh384_bitslice_opt32 bitslice_opt32] || 33300 || 6853 || 1059 || 403 || 370 || 354 || 338 || [wiki:measureDetailsPage_14_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_artila_m501_jh512_bitslice_opt32 bitslice_opt32] || 31658 || 6638 || 825 || 395 || 364 || 348 || 333 || [wiki:measureDetailsPage_14_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_artila_m501_keccak_opt32u6 opt32u6] || 47419 || 6100 || 808 || 254 || 204 || 177 || 150 || [wiki:measureDetailsPage_14_keccak_opt32u6 Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_artila_m501_keccakc1024_sphlib-small sphlib-small] || 64924 || 8117 || 1011 || 686 || 622 || 605 || 589 || [wiki:measureDetailsPage_14_keccakc1024_sphlib-small Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_artila_m501_keccakc512_opt32u6 opt32u6] || 47374 || 6086 || 800 || 226 || 189 || 185 || 180 || [wiki:measureDetailsPage_14_keccakc512_opt32u6 Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_artila_m501_keccakc512_sphlib-small sphlib-small] || 67961 || 8495 || 1061 || 376 || 350 || 336 || 323 || [wiki:measureDetailsPage_14_keccakc512_sphlib-small Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_artila_m501_lane256_c c] || 123142 || 21824 || 2717 || 1077 || 944 || 877 || 810 || [wiki:measureDetailsPage_14_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_artila_m501_lane512_c c] || 321716 || 58760 || 7347 || 1812 || 1486 || 1326 || 1166 || [wiki:measureDetailsPage_14_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15716 || 1967 || 387 || 124 || 105 || 95 || 86 || [wiki:measureDetailsPage_14_luffa256_sphlib Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_artila_m501_luffa384_opt32 opt32] || 23895 || 3005 || 543 || 212 || 188 || 177 || 165 || [wiki:measureDetailsPage_14_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29644 || 3722 || 757 || 238 || 200 || 189 || 177 || [wiki:measureDetailsPage_14_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_artila_m501_mcssha4_ref ref] || 17010 || 2291 || 398 || 159 || 142 || 133 || 125 || [wiki:measureDetailsPage_14_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_artila_m501_mcssha5_ref ref] || 24649 || 3251 || 514 || 174 || 149 || 137 || 125 || [wiki:measureDetailsPage_14_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_artila_m501_mcssha6_ref ref] || 18383 || 2465 || 418 || 162 || 143 || 134 || 125 || [wiki:measureDetailsPage_14_mcssha6_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 25864 || 3232 || 464 || 108 || 82 || 69 || 56 || [wiki:measureDetailsPage_14_nasha256_opt_v4 Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_artila_m501_nasha512_opt opt] || 22691 || 2829 || 355 || 119 || 97 || 86 || 75 || [wiki:measureDetailsPage_14_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 77603 || 9665 || 1210 || 539 || 483 || 434 || 385 || [wiki:measureDetailsPage_14_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 90934 || 11334 || 1430 || 660 || 566 || 531 || 496 || [wiki:measureDetailsPage_14_sarmal512_opt64 Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_artila_m501_shabal256_sphlib sphlib] || 21544 || 2700 || 517 || 87 || 56 || 40 || 25 || [wiki:measureDetailsPage_14_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_artila_m501_shabal512_sphlib sphlib] || 21735 || 2727 || 521 || 87 || 56 || 41 || 25 || [wiki:measureDetailsPage_14_shabal512_sphlib Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 32063 || 5974 || 750 || 302 || 270 || 254 || 238 || [wiki:measureDetailsPage_14_simd256_sphlib-small Details]
|[wiki:ciphers_simd512 simd512] || [wiki:platformsimplementations_artila_m501_simd512_opt opt] || 64080 || 13319 || 1672 || 458 || 395 || 371 || 346 || [wiki:measureDetailsPage_14_simd512_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_artila_m501_skein256_sphlib-small sphlib-small] || 29149 || 3652 || 799 || 207 || 165 || 144 || 122 || [wiki:measureDetailsPage_14_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_artila_m501_skein512_sphlib-small sphlib-small] || 29722 || 3713 || 468 || 208 || 182 || 169 || 156 || [wiki:measureDetailsPage_14_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_artila_m501_whirlpool_ref ref] || 57285 || 7238 || 1312 || 513 || 456 || 436 || 416 || [wiki:measureDetailsPage_14_whirlpool_ref Details]
