| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_fritzbox-7170_cubehash168_unrolled unrolled] || 135972 || 17772 || 2841 || 976 || 842 || 799 || 756 || [wiki:measureDetailsPage_32_cubehash168_unrolled Details]
|[wiki:ciphers_cubehash512 cubehash512] || [wiki:platformsimplementations_fritzbox-7170_cubehash512_unrolled5 unrolled5] || 33867 || 4310 || 644 || 181 || 148 || 139 || 129 || [wiki:measureDetailsPage_32_cubehash512_unrolled5 Details]
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_fritzbox-7170_cubehash81_unrolled unrolled] || 82561 || 13225 || 4117 || 2978 || 2912 || 2945 || 2977 || [wiki:measureDetailsPage_32_cubehash81_unrolled Details]
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_fritzbox-7170_cubehash816_unrolled unrolled] || 82720 || 10438 || 1516 || 380 || 299 || 269 || 239 || [wiki:measureDetailsPage_32_cubehash816_unrolled Details]
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_fritzbox-7170_cubehash82_unrolled unrolled] || 82495 || 11817 || 2729 || 1592 || 1511 || 1527 || 1543 || [wiki:measureDetailsPage_32_cubehash82_unrolled Details]
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_fritzbox-7170_cubehash832_unrolled unrolled] || 82680 || 10443 || 1429 || 293 || 212 || 180 || 149 || [wiki:measureDetailsPage_32_cubehash832_unrolled Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_fritzbox-7170_cubehash84_unrolled unrolled] || 82786 || 11123 || 2038 || 900 || 818 || 802 || 786 || [wiki:measureDetailsPage_32_cubehash84_unrolled Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_fritzbox-7170_cubehash88_unrolled unrolled] || 82919 || 10789 || 1691 || 553 || 472 || 447 || 422 || [wiki:measureDetailsPage_32_cubehash88_unrolled Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_fritzbox-7170_echo256_sphlib-small sphlib-small] || 73100 || 9093 || 1143 || 276 || 237 || 210 || 183 || [wiki:measureDetailsPage_32_echo256_sphlib-small Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_fritzbox-7170_echo512_sphlib-small sphlib-small] || 81739 || 10231 || 1270 || 485 || 404 || 378 || 351 || [wiki:measureDetailsPage_32_echo512_sphlib-small Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_fritzbox-7170_echosp256_generic_opt32 generic_opt32] || 155370 || 19815 || 2480 || 671 || 503 || 884 || 1265 || [wiki:measureDetailsPage_32_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_fritzbox-7170_echosp512_generic_opt32 generic_opt32] || 172210 || 21752 || 2728 || 754 || 670 || 1206 || 1742 || [wiki:measureDetailsPage_32_echosp512_generic_opt32 Details]
|[wiki:ciphers_edonr256 edonr256] || [wiki:platformsimplementations_fritzbox-7170_edonr256_swpbe swpbe] || 33682 || 4321 || 546 || 85 || 52 || 41 || 30 || [wiki:measureDetailsPage_32_edonr256_swpbe Details]
|[wiki:ciphers_edonr512 edonr512] || [wiki:platformsimplementations_fritzbox-7170_edonr512_swpbe swpbe] || 80799 || 10171 || 1272 || 223 || 129 || 130 || 130 || [wiki:measureDetailsPage_32_edonr512_swpbe Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_fritzbox-7170_essence224_gcc gcc] || 94353 || 24569 || 3831 || 1819 || 1675 || 1687 || 1698 || [wiki:measureDetailsPage_32_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_fritzbox-7170_essence256_gcc gcc] || 94406 || 24686 || 3835 || 1820 || 1676 || 1687 || 1698 || [wiki:measureDetailsPage_32_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_fritzbox-7170_essence384_gcc gcc] || 114440 || 30058 || 3749 || 1293 || 1118 || 1093 || 1069 || [wiki:measureDetailsPage_32_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_fritzbox-7170_essence512_gcc gcc] || 114838 || 30099 || 3755 || 1295 || 1119 || 1094 || 1069 || [wiki:measureDetailsPage_32_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_fritzbox-7170_fugue256_sphlib sphlib] || 69165 || 10017 || 1447 || 266 || 182 || 148 || 114 || [wiki:measureDetailsPage_32_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_fritzbox-7170_fugue512_sphlib sphlib] || 102224 || 14171 || 1931 || 404 || 294 || 259 || 224 || [wiki:measureDetailsPage_32_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt32-xbx-rolled opt32-xbx-rolled] || 176119 || 21884 || 3074 || 630 || 456 || 477 || 498 || [wiki:measureDetailsPage_32_groestl256_opt32-xbx-rolled Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || 156363 || 19582 || 2448 || 814 || 661 || 607 || 554 || [wiki:measureDetailsPage_32_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || 52589 || 6991 || 1162 || 345 || 281 || 259 || 236 || [wiki:measureDetailsPage_32_hamsi_sphlib-small Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || 77870 || 16503 || 2066 || 943 || 858 || 849 || 839 || [wiki:measureDetailsPage_32_hamsi512_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || 48098 || 8253 || 1018 || 351 || 303 || 290 || 278 || [wiki:measureDetailsPage_32_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || 48588 || 8212 || 1013 || 351 || 303 || 290 || 278 || [wiki:measureDetailsPage_32_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_fritzbox-7170_jh384_bitslice_opt32 bitslice_opt32] || 48787 || 8296 || 1027 || 352 || 303 || 291 || 279 || [wiki:measureDetailsPage_32_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_fritzbox-7170_jh512_bitslice_opt32 bitslice_opt32] || 48985 || 8331 || 1028 || 353 || 304 || 291 || 278 || [wiki:measureDetailsPage_32_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_fritzbox-7170_keccak_opt32bi-rvku2 opt32bi-rvku2] || 68503 || 8805 || 1103 || 271 || 201 || 175 || 148 || [wiki:measureDetailsPage_32_keccak_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_fritzbox-7170_keccakc1024_opt32bi-rvku2 opt32bi-rvku2] || 65574 || 8492 || 1061 || 357 || 289 || 270 || 251 || [wiki:measureDetailsPage_32_keccakc1024_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc256 keccakc256] || [wiki:platformsimplementations_fritzbox-7170_keccakc256_opt32bi-rvku2 opt32bi-rvku2] || 70570 || 9035 || 1132 || 246 || 174 || 145 || 116 || [wiki:measureDetailsPage_32_keccakc256_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc448 keccakc448] || [wiki:platformsimplementations_fritzbox-7170_keccakc448_opt32bi-rvku2 opt32bi-rvku2] || 67085 || 8619 || 1079 || 239 || 185 || 162 || 138 || [wiki:measureDetailsPage_32_keccakc448_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_fritzbox-7170_keccakc512_opt32bi-rvku2 opt32bi-rvku2] || 66767 || 8619 || 1084 || 238 || 185 || 168 || 152 || [wiki:measureDetailsPage_32_keccakc512_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc768 keccakc768] || [wiki:platformsimplementations_fritzbox-7170_keccakc768_opt32bi-rvku2 opt32bi-rvku2] || 65919 || 8470 || 1069 || 268 || 214 || 200 || 187 || [wiki:measureDetailsPage_32_keccakc768_opt32bi-rvku2 Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_fritzbox-7170_lane256_c c] || 245629 || 43326 || 5399 || 2040 || 1801 || 1991 || 2181 || [wiki:measureDetailsPage_32_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_fritzbox-7170_lane512_c c] || 592765 || 107915 || 13502 || 3269 || 2713 || 2882 || 3052 || [wiki:measureDetailsPage_32_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_fritzbox-7170_luffa256_thomaz_basic thomaz_basic] || 31615 || 4035 || 610 || 170 || 138 || 130 || 121 || [wiki:measureDetailsPage_32_luffa256_thomaz_basic Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_fritzbox-7170_luffa384_opt32 opt32] || 46269 || 5901 || 948 || 249 || 199 || 183 || 167 || [wiki:measureDetailsPage_32_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_fritzbox-7170_luffa512_opt32 opt32] || 57386 || 7196 || 1147 || 317 || 258 || 242 || 225 || [wiki:measureDetailsPage_32_luffa512_opt32 Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || 29839 || 3927 || 589 || 170 || 141 || 132 || 124 || [wiki:measureDetailsPage_32_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || 35232 || 4590 || 669 || 181 || 146 || 136 || 125 || [wiki:measureDetailsPage_32_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || 33867 || 4412 || 649 || 179 || 145 || 135 || 125 || [wiki:measureDetailsPage_32_mcssha6_ref Details]
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || 223263 || 28110 || 3516 || 445 || 443 || 359 || 276 || [wiki:measureDetailsPage_32_md6d224_ref Details]
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || 232339 || 29162 || 3650 || 460 || 467 || 380 || 292 || [wiki:measureDetailsPage_32_md6d256_ref Details]
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || 263132 || 32966 || 4129 || 521 || 562 || 463 || 365 || [wiki:measureDetailsPage_32_md6d384_ref Details]
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || 294031 || 36893 || 4612 || 581 || 654 || 546 || 437 || [wiki:measureDetailsPage_32_md6d512_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || 32913 || 4154 || 576 || 122 || 89 || 78 || 67 || [wiki:measureDetailsPage_32_nasha256_opt Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || 41804 || 5270 || 662 || 139 || 97 || 82 || 66 || [wiki:measureDetailsPage_32_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || 129293 || 16344 || 2030 || 923 || 792 || 843 || 893 || [wiki:measureDetailsPage_32_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || 154482 || 19219 || 2413 || 1133 || 981 || 1061 || 1142 || [wiki:measureDetailsPage_32_sarmal512_opt64 Details]
|[wiki:ciphers_sha256 sha256] || [wiki:platformsimplementations_fritzbox-7170_sha256_sphlib-small sphlib-small] || 46084 || 5954 || 815 || 161 || 115 || 99 || 84 || [wiki:measureDetailsPage_32_sha256_sphlib-small Details]
|[wiki:ciphers_sha512 sha512] || [wiki:platformsimplementations_fritzbox-7170_sha512_sphlib sphlib] || 56445 || 7200 || 907 || 237 || 181 || 161 || 140 || [wiki:measureDetailsPage_32_sha512_sphlib Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_tiny_mips32el tiny_mips32el] || 30263 || 3786 || 514 || 100 || 70 || 60 || 50 || [wiki:measureDetailsPage_32_shabal256_tiny_mips32el Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_tiny_mips32el tiny_mips32el] || 29945 || 3826 || 512 || 100 || 70 || 59 || 48 || [wiki:measureDetailsPage_32_shabal512_tiny_mips32el Details]
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 117846 || 14741 || 2864 || 1224 || 1107 || 1242 || 1378 || [wiki:measureDetailsPage_32_shavite3256_256-nosalt-smallc Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_fritzbox-7170_simd256_sphlib-small sphlib-small] || 65349 || 10146 || 1267 || 350 || 284 || 265 || 245 || [wiki:measureDetailsPage_32_simd256_sphlib-small Details]
|[wiki:ciphers_skein1024 skein1024] || [wiki:platformsimplementations_fritzbox-7170_skein1024_opt opt] || 93519 || 11678 || 1465 || 292 || 218 || 195 || 173 || [wiki:measureDetailsPage_32_skein1024_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_fritzbox-7170_skein256_sphlib-small sphlib-small] || 74969 || 9409 || 1692 || 296 || 195 || 168 || 141 || [wiki:measureDetailsPage_32_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_fritzbox-7170_skein512_sphlib-small sphlib-small] || 51185 || 6464 || 811 || 237 || 177 || 154 || 132 || [wiki:measureDetailsPage_32_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_fritzbox-7170_whirlpool_ref ref] || 112890 || 14019 || 2534 || 1002 || 895 || 937 || 980 || [wiki:measureDetailsPage_32_whirlpool_ref Details]
