| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_artila_m501_cubehash168_simple simple] || 683111 || 89487 || 14947 || 5440 || 4764 || 4425 || 4085 || [wiki:measureDetailsPage_15_cubehash168_simple Details]
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_artila_m501_cubehash81_simple simple] || 344048 || 60691 || 21774 || 16928 || 16587 || 16422 || 16257 || [wiki:measureDetailsPage_15_cubehash81_simple Details]
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_artila_m501_cubehash816_simple simple] || 343710 || 43006 || 6419 || 1719 || 1395 || 1223 || 1051 || [wiki:measureDetailsPage_15_cubehash816_simple Details]
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_artila_m501_cubehash82_simple simple] || 344014 || 51148 || 13686 || 8826 || 8484 || 8311 || 8139 || [wiki:measureDetailsPage_15_cubehash82_simple Details]
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_artila_m501_cubehash832_simple simple] || 343778 || 43002 || 5913 || 1213 || 877 || 717 || 556 || [wiki:measureDetailsPage_15_cubehash832_simple Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_artila_m501_cubehash84_simple simple] || 344059 || 48649 || 9642 || 4783 || 4436 || 4262 || 4088 || [wiki:measureDetailsPage_15_cubehash84_simple Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_artila_m501_cubehash88_simple simple] || 343541 || 45014 || 7430 || 2754 || 2410 || 2236 || 2063 || [wiki:measureDetailsPage_15_cubehash88_simple Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_artila_m501_echo256_sphlib sphlib] || 63686 || 7996 || 1008 || 258 || 227 || 211 || 196 || [wiki:measureDetailsPage_15_echo256_sphlib Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_artila_m501_echo512_sphlib sphlib] || 72371 || 9089 || 1147 || 466 || 394 || 358 || 322 || [wiki:measureDetailsPage_15_echo512_sphlib Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 68265 || 8760 || 1089 || 281 || 208 || 189 || 170 || [wiki:measureDetailsPage_15_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76579 || 9813 || 1226 || 329 || 289 || 264 || 240 || [wiki:measureDetailsPage_15_echosp512_generic_opt32 Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_artila_m501_essence224_gcc gcc] || 125741 || 41269 || 6754 || 3671 || 3426 || 3304 || 3182 || [wiki:measureDetailsPage_15_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_artila_m501_essence256_gcc gcc] || 125651 || 41257 || 7099 || 3670 || 3429 || 3312 || 3194 || [wiki:measureDetailsPage_15_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_artila_m501_essence384_gcc gcc] || 153191 || 49523 || 6199 || 2468 || 2165 || 2036 || 1908 || [wiki:measureDetailsPage_15_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_artila_m501_essence512_gcc gcc] || 153968 || 49606 || 6219 || 2470 || 2166 || 2037 || 1908 || [wiki:measureDetailsPage_15_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37283 || 5380 || 808 || 194 || 150 || 128 || 106 || [wiki:measureDetailsPage_15_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63743 || 8941 || 1283 || 335 || 267 || 233 || 199 || [wiki:measureDetailsPage_15_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_artila_m501_groestl256_sphlib-small sphlib-small] || 53303 || 6691 || 1069 || 337 || 285 || 266 || 247 || [wiki:measureDetailsPage_15_groestl256_sphlib-small Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_artila_m501_groestl512_sphlib-small sphlib-small] || 131861 || 16519 || 2070 || 832 || 702 || 644 || 586 || [wiki:measureDetailsPage_15_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_artila_m501_hamsi_sphlib sphlib] || 19451 || 2737 || 583 || 303 || 278 || 264 || 250 || [wiki:measureDetailsPage_15_hamsi_sphlib Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_artila_m501_hamsi512_sphlib-small sphlib-small] || 33120 || 7609 || 1254 || 762 || 737 || 712 || 687 || [wiki:measureDetailsPage_15_hamsi512_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_artila_m501_jh224_bitslice_opt32 bitslice_opt32] || 31646 || 6920 || 828 || 394 || 364 || 354 || 345 || [wiki:measureDetailsPage_15_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_artila_m501_jh256_bitslice_opt32 bitslice_opt32] || 32929 || 6795 || 850 || 402 || 370 || 360 || 350 || [wiki:measureDetailsPage_15_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_artila_m501_jh384_bitslice_opt32 bitslice_opt32] || 31680 || 6619 || 826 || 395 || 376 || 348 || 321 || [wiki:measureDetailsPage_15_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_artila_m501_jh512_bitslice_opt32 bitslice_opt32] || 31534 || 6636 || 823 || 394 || 364 || 348 || 333 || [wiki:measureDetailsPage_15_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak1024 keccak1024] || [wiki:platformsimplementations_artila_m501_keccak1024_opt32u6 opt32u6] || 47363 || 6141 || 805 || 255 || 204 || 177 || 149 || [wiki:measureDetailsPage_15_keccak1024_opt32u6 Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_artila_m501_keccak256_opt32u6 opt32u6] || 47273 || 6081 || 801 || 225 || 189 || 169 || 149 || [wiki:measureDetailsPage_15_keccak256_opt32u6 Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_artila_m501_keccak256_sphlib-small sphlib-small] || 67916 || 8512 || 1062 || 376 || 350 || 352 || 355 || [wiki:measureDetailsPage_15_keccak256_sphlib-small Details]
|[wiki:ciphers_keccak512 keccak512] || [wiki:platformsimplementations_artila_m501_keccak512_sphlib-small sphlib-small] || 64901 || 8110 || 1013 || 686 || 653 || 605 || 558 || [wiki:measureDetailsPage_15_keccak512_sphlib-small Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_artila_m501_lane256_c c] || 121376 || 21734 || 2704 || 1047 || 943 || 877 || 812 || [wiki:measureDetailsPage_15_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_artila_m501_lane512_c c] || 321053 || 58750 || 7351 || 1812 || 1486 || 1326 || 1167 || [wiki:measureDetailsPage_15_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15705 || 1955 || 384 || 124 || 105 || 96 || 86 || [wiki:measureDetailsPage_15_luffa256_sphlib Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_artila_m501_luffa384_opt32 opt32] || 23816 || 2994 || 542 || 212 || 188 || 177 || 165 || [wiki:measureDetailsPage_15_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29554 || 3729 || 758 || 238 || 200 || 189 || 178 || [wiki:measureDetailsPage_15_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_artila_m501_mcssha4_ref ref] || 16875 || 2287 || 395 || 159 || 142 || 133 || 125 || [wiki:measureDetailsPage_15_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_artila_m501_mcssha5_ref ref] || 24469 || 3233 || 518 || 174 || 149 || 137 || 125 || [wiki:measureDetailsPage_15_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_artila_m501_mcssha6_ref ref] || 18315 || 2462 || 416 || 161 || 143 || 134 || 125 || [wiki:measureDetailsPage_15_mcssha6_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 25751 || 3256 || 462 || 108 || 82 || 69 || 56 || [wiki:measureDetailsPage_15_nasha256_opt_v4 Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_artila_m501_nasha512_opt opt] || 22849 || 2852 || 356 || 119 || 97 || 86 || 75 || [wiki:measureDetailsPage_15_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 76466 || 9544 || 1193 || 536 || 482 || 435 || 387 || [wiki:measureDetailsPage_15_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 90214 || 11282 || 1407 || 690 || 592 || 533 || 473 || [wiki:measureDetailsPage_15_sarmal512_opt64 Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_artila_m501_shabal256_sphlib sphlib] || 21668 || 2704 || 517 || 86 || 56 || 40 || 25 || [wiki:measureDetailsPage_15_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_artila_m501_shabal512_sphlib sphlib] || 21746 || 2707 || 524 || 87 || 56 || 41 || 25 || [wiki:measureDetailsPage_15_shabal512_sphlib Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 31995 || 5970 || 745 || 302 || 270 || 254 || 238 || [wiki:measureDetailsPage_15_simd256_sphlib-small Details]
|[wiki:ciphers_simd512 simd512] || [wiki:platformsimplementations_artila_m501_simd512_opt opt] || 63788 || 13275 || 1670 || 457 || 395 || 371 || 346 || [wiki:measureDetailsPage_15_simd512_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_artila_m501_skein256_sphlib-small sphlib-small] || 29160 || 3656 || 798 || 207 || 165 || 144 || 122 || [wiki:measureDetailsPage_15_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_artila_m501_skein512_sphlib-small sphlib-small] || 29756 || 3731 || 469 || 208 || 182 || 170 || 157 || [wiki:measureDetailsPage_15_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_artila_m501_whirlpool_ref ref] || 57600 || 7201 || 1313 || 512 || 484 || 441 || 398 || [wiki:measureDetailsPage_15_whirlpool_ref Details]
