| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_fritzbox-7170_echosp256_generic_opt32 generic_opt32] || 156708 || 19860 || 2499 || 672 || 504 || 462 || 420 || [wiki:measureDetailsPage_11_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_fritzbox-7170_echosp512_generic_opt32 generic_opt32] || 172966 || 21854 || 2735 || 757 || 672 || 581 || 489 || [wiki:measureDetailsPage_11_echosp512_generic_opt32 Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_fritzbox-7170_essence224_gcc gcc] || 94459 || 24625 || 3841 || 1819 || 1676 || 1613 || 1551 || [wiki:measureDetailsPage_11_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_fritzbox-7170_essence256_gcc gcc] || 95109 || 24685 || 3839 || 1821 || 1677 || 1614 || 1551 || [wiki:measureDetailsPage_11_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_fritzbox-7170_essence384_gcc gcc] || 115182 || 30122 || 3750 || 1294 || 1119 || 1041 || 964 || [wiki:measureDetailsPage_11_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_fritzbox-7170_essence512_gcc gcc] || 115156 || 30174 || 3760 || 1295 || 1119 || 1041 || 962 || [wiki:measureDetailsPage_11_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_fritzbox-7170_fugue256_sphlib sphlib] || 69602 || 10118 || 1448 || 268 || 183 || 141 || 99 || [wiki:measureDetailsPage_11_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_fritzbox-7170_fugue512_sphlib sphlib] || 103628 || 14347 || 1952 || 407 || 296 || 240 || 184 || [wiki:measureDetailsPage_11_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt32-xbx-rolled opt32-xbx-rolled] || 174794 || 22106 || 3086 || 633 || 456 || 368 || 280 || [wiki:measureDetailsPage_11_groestl256_opt32-xbx-rolled Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || 157423 || 19665 || 2459 || 815 || 661 || 584 || 507 || [wiki:measureDetailsPage_11_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || 53186 || 7034 || 1178 || 347 || 282 || 250 || 218 || [wiki:measureDetailsPage_11_hamsi_sphlib-small Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || 77817 || 14219 || 2075 || 945 || 859 || 816 || 773 || [wiki:measureDetailsPage_11_hamsi512_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || 48402 || 8252 || 1022 || 351 || 303 || 279 || 255 || [wiki:measureDetailsPage_11_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || 48402 || 8208 || 1019 || 352 || 303 || 279 || 256 || [wiki:measureDetailsPage_11_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_fritzbox-7170_jh384_bitslice_opt32 bitslice_opt32] || 48694 || 8316 || 1026 || 352 || 303 || 279 || 255 || [wiki:measureDetailsPage_11_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_fritzbox-7170_jh512_bitslice_opt32 bitslice_opt32] || 48999 || 8290 || 1029 || 353 || 304 || 280 || 255 || [wiki:measureDetailsPage_11_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak1024 keccak1024] || [wiki:platformsimplementations_fritzbox-7170_keccak1024_opt32u2 opt32u2] || 77009 || 9949 || 1277 || 320 || 241 || 198 || 156 || [wiki:measureDetailsPage_11_keccak1024_opt32u2 Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_fritzbox-7170_keccak256_opt32u2 opt32u2] || 75671 || 9784 || 1259 || 289 || 225 || 190 || 156 || [wiki:measureDetailsPage_11_keccak256_opt32u2 Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_fritzbox-7170_keccak256_sphlib-small sphlib-small] || 108491 || 13540 || 1694 || 416 || 336 || 298 || 259 || [wiki:measureDetailsPage_11_keccak256_sphlib-small Details]
|[wiki:ciphers_keccak512 keccak512] || [wiki:platformsimplementations_fritzbox-7170_keccak512_sphlib-small sphlib-small] || 100766 || 12611 || 1577 || 642 || 541 || 491 || 441 || [wiki:measureDetailsPage_11_keccak512_sphlib-small Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_fritzbox-7170_lane256_c c] || 246569 || 43475 || 5421 || 2044 || 1803 || 1692 || 1581 || [wiki:measureDetailsPage_11_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_fritzbox-7170_lane512_c c] || 593441 || 108094 || 13520 || 3272 || 2712 || 2422 || 2132 || [wiki:measureDetailsPage_11_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_fritzbox-7170_luffa256_opt32 opt32] || 33880 || 4245 || 701 || 182 || 144 || 126 || 108 || [wiki:measureDetailsPage_11_luffa256_opt32 Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_fritzbox-7170_luffa384_opt32 opt32] || 46905 || 5888 || 948 || 249 || 199 || 174 || 149 || [wiki:measureDetailsPage_11_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_fritzbox-7170_luffa512_opt32 opt32] || 57346 || 7195 || 1148 || 317 || 258 || 228 || 198 || [wiki:measureDetailsPage_11_luffa512_opt32 Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || 29799 || 3927 || 587 || 171 || 141 || 126 || 111 || [wiki:measureDetailsPage_11_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || 35788 || 4661 || 681 || 183 || 147 || 129 || 111 || [wiki:measureDetailsPage_11_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || 33880 || 4401 || 647 || 179 || 145 || 128 || 112 || [wiki:measureDetailsPage_11_mcssha6_ref Details]
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || 226429 || 28431 || 3562 || 451 || 446 || 339 || 232 || [wiki:measureDetailsPage_11_md6d224_ref Details]
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || 234764 || 29410 || 3686 || 465 || 470 || 360 || 250 || [wiki:measureDetailsPage_11_md6d256_ref Details]
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || 265596 || 33322 || 4166 || 527 || 564 || 441 || 318 || [wiki:measureDetailsPage_11_md6d384_ref Details]
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || 296111 || 37204 || 4649 || 587 || 657 || 531 || 405 || [wiki:measureDetailsPage_11_md6d512_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || 33191 || 4167 || 577 || 122 || 90 || 73 || 57 || [wiki:measureDetailsPage_11_nasha256_opt Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || 42400 || 5287 || 670 || 140 || 98 || 77 || 56 || [wiki:measureDetailsPage_11_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || 130433 || 16428 || 2055 || 925 || 793 || 726 || 658 || [wiki:measureDetailsPage_11_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || 154813 || 19271 || 2417 || 1135 || 982 || 906 || 830 || [wiki:measureDetailsPage_11_sarmal512_opt64 Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_sphlib sphlib] || 63242 || 7917 || 1304 || 187 || 107 || 67 || 27 || [wiki:measureDetailsPage_11_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_sphlib sphlib] || 65203 || 8157 || 1323 || 189 || 108 || 68 || 28 || [wiki:measureDetailsPage_11_shabal512_sphlib Details]
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 118694 || 14862 || 2874 || 1225 || 1108 || 1058 || 1008 || [wiki:measureDetailsPage_11_shavite3256_256-nosalt-smallc Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_fritzbox-7170_simd256_sphlib-small sphlib-small] || 65654 || 10164 || 1270 || 350 || 284 || 251 || 218 || [wiki:measureDetailsPage_11_simd256_sphlib-small Details]
|[wiki:ciphers_simd512 simd512] || [wiki:platformsimplementations_fritzbox-7170_simd512_opt opt] || 88735 || 15354 || 1916 || 436 || 348 || 304 || 260 || [wiki:measureDetailsPage_11_simd512_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_fritzbox-7170_skein256_sphlib-small sphlib-small] || 74531 || 9371 || 1692 || 295 || 195 || 145 || 95 || [wiki:measureDetailsPage_11_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_fritzbox-7170_skein512_sphlib-small sphlib-small] || 51384 || 6478 || 815 || 237 || 177 || 147 || 117 || [wiki:measureDetailsPage_11_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_fritzbox-7170_whirlpool_ref ref] || 113486 || 14110 || 2533 || 1006 || 894 || 841 || 787 || [wiki:measureDetailsPage_11_whirlpool_ref Details]
