| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_artila_m501_cubehash168_unrolled unrolled] || 157748 || 20694 || 3426 || 1289 || 1123 || 1040 || 958 || [wiki:measureDetailsPage_27_cubehash168_unrolled Details]
|[wiki:ciphers_cubehash512 cubehash512] || [wiki:platformsimplementations_artila_m501_cubehash512_arm arm] || 12983 || 1634 || 294 || 118 || 105 || 99 || 93 || [wiki:measureDetailsPage_27_cubehash512_arm Details]
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_artila_m501_cubehash81_unrolled unrolled] || 86873 || 14726 || 5214 || 4047 || 3956 || 3908 || 3860 || [wiki:measureDetailsPage_27_cubehash81_unrolled Details]
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_artila_m501_cubehash816_unrolled unrolled] || 86749 || 10900 || 1633 || 445 || 360 || 318 || 275 || [wiki:measureDetailsPage_27_cubehash816_unrolled Details]
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_artila_m501_cubehash82_unrolled unrolled] || 86794 || 12803 || 3303 || 2138 || 2042 || 1996 || 1950 || [wiki:measureDetailsPage_27_cubehash82_unrolled Details]
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_artila_m501_cubehash832_unrolled unrolled] || 86670 || 10879 || 1513 || 326 || 241 || 199 || 156 || [wiki:measureDetailsPage_27_cubehash832_unrolled Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_artila_m501_cubehash84_unrolled unrolled] || 86704 || 11841 || 2348 || 1161 || 1088 || 1039 || 990 || [wiki:measureDetailsPage_27_cubehash84_unrolled Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_artila_m501_cubehash88_unrolled unrolled] || 86276 || 11322 || 1871 || 711 || 616 || 568 || 520 || [wiki:measureDetailsPage_27_cubehash88_unrolled Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_artila_m501_echo256_sphlib sphlib] || 63754 || 8013 || 1004 || 259 || 228 || 195 || 163 || [wiki:measureDetailsPage_27_echo256_sphlib Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_artila_m501_echo512_generic_opt32 generic_opt32] || 76995 || 9882 || 1241 || 485 || 406 || 367 || 328 || [wiki:measureDetailsPage_27_echo512_generic_opt32 Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 67928 || 8779 || 1098 || 283 || 209 || 189 || 169 || [wiki:measureDetailsPage_27_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76635 || 9866 || 1239 || 330 || 289 || 248 || 207 || [wiki:measureDetailsPage_27_echosp512_generic_opt32 Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_artila_m501_essence224_gcc gcc] || 125606 || 41286 || 6748 || 3669 || 3427 || 3303 || 3180 || [wiki:measureDetailsPage_27_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_artila_m501_essence256_gcc gcc] || 125325 || 41258 || 6748 || 3668 || 3426 || 3307 || 3189 || [wiki:measureDetailsPage_27_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_artila_m501_essence384_gcc gcc] || 152775 || 49430 || 6203 || 2467 || 2164 || 2024 || 1884 || [wiki:measureDetailsPage_27_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_artila_m501_essence512_gcc gcc] || 153731 || 49586 || 6209 || 2465 || 2164 || 2027 || 1890 || [wiki:measureDetailsPage_27_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37451 || 5430 || 809 || 194 || 151 || 129 || 107 || [wiki:measureDetailsPage_27_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63506 || 8809 || 1271 || 333 || 266 || 233 || 199 || [wiki:measureDetailsPage_27_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_artila_m501_groestl256_sphlib-small sphlib-small] || 53066 || 6681 || 1077 || 338 || 286 || 259 || 232 || [wiki:measureDetailsPage_27_groestl256_sphlib-small Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_artila_m501_groestl512_sphlib-small sphlib-small] || 130129 || 16314 || 2052 || 831 || 704 || 646 || 589 || [wiki:measureDetailsPage_27_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_artila_m501_hamsi_sphlib sphlib] || 18709 || 2730 || 574 || 304 || 291 || 264 || 237 || [wiki:measureDetailsPage_27_hamsi_sphlib Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_artila_m501_hamsi512_sphlib-small sphlib-small] || 32468 || 7618 || 1265 || 790 || 725 || 713 || 700 || [wiki:measureDetailsPage_27_hamsi512_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_artila_m501_jh224_bitslice_opt32 bitslice_opt32] || 31478 || 6626 || 827 || 394 || 364 || 348 || 333 || [wiki:measureDetailsPage_27_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_artila_m501_jh256_bitslice_opt32 bitslice_opt32] || 31354 || 6583 || 825 || 394 || 363 || 348 || 333 || [wiki:measureDetailsPage_27_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_artila_m501_jh384_bitslice_opt32 bitslice_opt32] || 31343 || 6595 || 823 || 394 || 364 || 348 || 333 || [wiki:measureDetailsPage_27_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_artila_m501_jh512_bitslice_opt32 bitslice_opt32] || 31320 || 6622 || 826 || 394 || 364 || 348 || 333 || [wiki:measureDetailsPage_27_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_artila_m501_keccak_opt32bi-rvku2 opt32bi-rvku2] || 28373 || 3630 || 453 || 173 || 144 || 129 || 115 || [wiki:measureDetailsPage_27_keccak_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_artila_m501_keccakc1024_opt32bi-rvku2 opt32bi-rvku2] || 26370 || 3369 || 424 || 250 || 222 || 214 || 207 || [wiki:measureDetailsPage_27_keccakc1024_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc256 keccakc256] || [wiki:platformsimplementations_artila_m501_keccakc256_opt32bi-rvku2 opt32bi-rvku2] || 29396 || 3748 || 466 || 150 || 119 || 104 || 88 || [wiki:measureDetailsPage_27_keccakc256_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc448 keccakc448] || [wiki:platformsimplementations_artila_m501_keccakc448_opt32bi-rvku2 opt32bi-rvku2] || 28148 || 3582 || 452 || 147 || 131 || 116 || 101 || [wiki:measureDetailsPage_27_keccakc448_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_artila_m501_keccakc512_opt32bi-rvku2 opt32bi-rvku2] || 28035 || 3572 || 448 || 146 || 130 || 122 || 115 || [wiki:measureDetailsPage_27_keccakc512_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc768 keccakc768] || [wiki:platformsimplementations_artila_m501_keccakc768_opt32bi-rvku2 opt32bi-rvku2] || 27720 || 3485 || 437 || 171 || 156 || 148 || 141 || [wiki:measureDetailsPage_27_keccakc768_opt32bi-rvku2 Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_artila_m501_lane256_c c] || 121995 || 21805 || 2715 || 1050 || 930 || 878 || 825 || [wiki:measureDetailsPage_27_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_artila_m501_lane512_c c] || 321694 || 60271 || 7348 || 1785 || 1486 || 1323 || 1159 || [wiki:measureDetailsPage_27_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15098 || 1918 || 380 || 123 || 105 || 95 || 86 || [wiki:measureDetailsPage_27_luffa256_sphlib Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_artila_m501_luffa384_arm arm] || 24030 || 3001 || 542 || 209 || 185 || 173 || 162 || [wiki:measureDetailsPage_27_luffa384_arm Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29317 || 3670 || 755 || 237 || 200 || 188 || 176 || [wiki:measureDetailsPage_27_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_artila_m501_mcssha4_ref ref] || 17010 || 2294 || 394 || 159 || 142 || 133 || 125 || [wiki:measureDetailsPage_27_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_artila_m501_mcssha5_ref ref] || 24548 || 3229 || 514 || 173 || 149 || 137 || 125 || [wiki:measureDetailsPage_27_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_artila_m501_mcssha6_ref ref] || 18079 || 2467 || 414 || 161 || 143 || 134 || 125 || [wiki:measureDetailsPage_27_mcssha6_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 25492 || 3195 || 465 || 108 || 82 || 69 || 56 || [wiki:measureDetailsPage_27_nasha256_opt_v4 Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_artila_m501_nasha512_opt opt] || 22556 || 2803 || 356 || 119 || 97 || 86 || 75 || [wiki:measureDetailsPage_27_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 77715 || 9653 || 1206 || 539 || 462 || 437 || 412 || [wiki:measureDetailsPage_27_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 90045 || 11406 || 1414 || 653 || 568 || 536 || 505 || [wiki:measureDetailsPage_27_sarmal512_opt64 Details]
|[wiki:ciphers_sha256 sha256] || [wiki:platformsimplementations_artila_m501_sha256_sphlib-small sphlib-small] || 12589 || 1599 || 245 || 72 || 59 || 53 || 47 || [wiki:measureDetailsPage_27_sha256_sphlib-small Details]
|[wiki:ciphers_sha512 sha512] || [wiki:platformsimplementations_artila_m501_sha512_sphlib sphlib] || 25763 || 3241 || 406 || 173 || 148 || 135 || 123 || [wiki:measureDetailsPage_27_sha512_sphlib Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_artila_m501_shabal256_tiny_armel-mixed tiny_armel-mixed] || 14310 || 1799 || 257 || 62 || 48 || 41 || 34 || [wiki:measureDetailsPage_27_shabal256_tiny_armel-mixed Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_artila_m501_shabal512_tiny_armel-mixed tiny_armel-mixed] || 14310 || 1797 || 259 || 62 || 48 || 41 || 34 || [wiki:measureDetailsPage_27_shabal512_tiny_armel-mixed Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 31534 || 5908 || 743 || 301 || 270 || 254 || 238 || [wiki:measureDetailsPage_27_simd256_sphlib-small Details]
|[wiki:ciphers_skein1024 skein1024] || [wiki:platformsimplementations_artila_m501_skein1024_opt opt] || 65149 || 8137 || 1019 || 272 || 233 || 221 || 209 || [wiki:measureDetailsPage_27_skein1024_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_artila_m501_skein256_sphlib-small sphlib-small] || 28868 || 3621 || 796 || 205 || 165 || 144 || 122 || [wiki:measureDetailsPage_27_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_artila_m501_skein512_sphlib-small sphlib-small] || 29306 || 3689 || 464 || 207 || 182 || 169 || 157 || [wiki:measureDetailsPage_27_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_artila_m501_whirlpool_ref ref] || 57229 || 7201 || 1308 || 510 || 456 || 428 || 400 || [wiki:measureDetailsPage_27_whirlpool_ref Details]
