| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_fritzbox-7170_essence384_gcc gcc] || 115606 || 30159 || 3755 || 1295 || 1119 || 1041 || 962 || [wiki:measureDetailsPage_12_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_fritzbox-7170_essence512_gcc gcc] || 115182 || 30160 || 3762 || 1295 || 1119 || 1042 || 964 || [wiki:measureDetailsPage_12_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_fritzbox-7170_fugue256_sphlib sphlib] || 69430 || 10090 || 1447 || 268 || 183 || 141 || 99 || [wiki:measureDetailsPage_12_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_fritzbox-7170_fugue512_sphlib sphlib] || 103098 || 14335 || 1949 || 407 || 296 || 240 || 184 || [wiki:measureDetailsPage_12_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt32-xbx-rolled opt32-xbx-rolled] || 174622 || 22033 || 3098 || 634 || 456 || 368 || 280 || [wiki:measureDetailsPage_12_groestl256_opt32-xbx-rolled Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || 157225 || 19640 || 2463 || 815 || 661 || 585 || 508 || [wiki:measureDetailsPage_12_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || 52391 || 7009 || 1172 || 347 || 283 || 250 || 218 || [wiki:measureDetailsPage_12_hamsi_sphlib-small Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || 78069 || 14116 || 2067 || 944 || 861 || 816 || 771 || [wiki:measureDetailsPage_12_hamsi512_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || 48416 || 8265 || 1022 || 352 || 303 || 279 || 255 || [wiki:measureDetailsPage_12_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || 48376 || 8237 || 1016 || 352 || 304 || 279 || 255 || [wiki:measureDetailsPage_12_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_fritzbox-7170_jh384_bitslice_opt32 bitslice_opt32] || 48548 || 8313 || 1027 || 352 || 304 || 279 || 255 || [wiki:measureDetailsPage_12_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_fritzbox-7170_jh512_bitslice_opt32 bitslice_opt32] || 48972 || 8268 || 1028 || 352 || 304 || 280 || 255 || [wiki:measureDetailsPage_12_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_fritzbox-7170_keccak_opt32u2 opt32u2] || 76824 || 9939 || 1284 || 321 || 241 || 198 || 156 || [wiki:measureDetailsPage_12_keccak_opt32u2 Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_fritzbox-7170_keccakc1024_sphlib-small sphlib-small] || 100859 || 12621 || 1575 || 641 || 541 || 491 || 440 || [wiki:measureDetailsPage_12_keccakc1024_sphlib-small Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_fritzbox-7170_keccakc512_opt32u2 opt32u2] || 76413 || 9815 || 1263 || 289 || 225 || 191 || 157 || [wiki:measureDetailsPage_12_keccakc512_opt32u2 Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_fritzbox-7170_keccakc512_sphlib-small sphlib-small] || 108107 || 13532 || 1691 || 417 || 337 || 298 || 258 || [wiki:measureDetailsPage_12_keccakc512_sphlib-small Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_fritzbox-7170_lane256_c c] || 246662 || 43448 || 5416 || 2042 || 1803 || 1691 || 1579 || [wiki:measureDetailsPage_12_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_fritzbox-7170_lane512_c c] || 593468 || 108160 || 13525 || 3272 || 2715 || 2422 || 2129 || [wiki:measureDetailsPage_12_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_fritzbox-7170_luffa256_opt32 opt32] || 34106 || 4301 || 703 || 181 || 144 || 126 || 107 || [wiki:measureDetailsPage_12_luffa256_opt32 Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_fritzbox-7170_luffa384_opt32 opt32] || 47064 || 5916 || 949 || 250 || 199 || 174 || 149 || [wiki:measureDetailsPage_12_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_fritzbox-7170_luffa512_opt32 opt32] || 57147 || 7201 || 1151 || 318 || 258 || 228 || 199 || [wiki:measureDetailsPage_12_luffa512_opt32 Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_fritzbox-7170_mcssha4_ref ref] || 29415 || 3841 || 577 || 169 || 141 || 126 || 111 || [wiki:measureDetailsPage_12_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_fritzbox-7170_mcssha5_ref ref] || 35020 || 4609 || 669 || 181 || 146 || 129 || 111 || [wiki:measureDetailsPage_12_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_fritzbox-7170_mcssha6_ref ref] || 33735 || 4371 || 642 || 178 || 145 || 128 || 111 || [wiki:measureDetailsPage_12_mcssha6_ref Details]
|[wiki:ciphers_md6d224 md6d224] || [wiki:platformsimplementations_fritzbox-7170_md6d224_ref ref] || 226416 || 28469 || 3561 || 450 || 447 || 339 || 232 || [wiki:measureDetailsPage_12_md6d224_ref Details]
|[wiki:ciphers_md6d256 md6d256] || [wiki:platformsimplementations_fritzbox-7170_md6d256_ref ref] || 256971 || 29455 || 3678 || 465 || 470 || 370 || 271 || [wiki:measureDetailsPage_12_md6d256_ref Details]
|[wiki:ciphers_md6d384 md6d384] || [wiki:platformsimplementations_fritzbox-7170_md6d384_ref ref] || 265345 || 33281 || 4168 || 526 || 583 || 441 || 299 || [wiki:measureDetailsPage_12_md6d384_ref Details]
|[wiki:ciphers_md6d512 md6d512] || [wiki:platformsimplementations_fritzbox-7170_md6d512_ref ref] || 296217 || 37118 || 4650 || 586 || 657 || 531 || 405 || [wiki:measureDetailsPage_12_md6d512_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_fritzbox-7170_nasha256_opt opt] || 33536 || 4197 || 580 || 123 || 90 || 73 || 57 || [wiki:measureDetailsPage_12_nasha256_opt Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_fritzbox-7170_nasha512_opt opt] || 42374 || 5330 || 671 || 139 || 98 || 77 || 55 || [wiki:measureDetailsPage_12_nasha512_opt Details]
|[wiki:ciphers_sarmal256 sarmal256] || [wiki:platformsimplementations_fritzbox-7170_sarmal256_opt64 opt64] || 130301 || 16445 || 2055 || 925 || 793 || 725 || 658 || [wiki:measureDetailsPage_12_sarmal256_opt64 Details]
|[wiki:ciphers_sarmal512 sarmal512] || [wiki:platformsimplementations_fritzbox-7170_sarmal512_opt64 opt64] || 154879 || 19365 || 2415 || 1137 || 982 || 905 || 829 || [wiki:measureDetailsPage_12_sarmal512_opt64 Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_fritzbox-7170_shabal256_sphlib sphlib] || 64037 || 8044 || 1316 || 188 || 108 || 68 || 27 || [wiki:measureDetailsPage_12_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_fritzbox-7170_shabal512_sphlib sphlib] || 64938 || 8131 || 1316 || 189 || 108 || 68 || 27 || [wiki:measureDetailsPage_12_shabal512_sphlib Details]
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_fritzbox-7170_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 118190 || 14792 || 2873 || 1225 || 1108 || 1058 || 1009 || [wiki:measureDetailsPage_12_shavite3256_256-nosalt-smallc Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_fritzbox-7170_simd256_sphlib-small sphlib-small] || 65415 || 10181 || 1274 || 350 || 284 || 251 || 218 || [wiki:measureDetailsPage_12_simd256_sphlib-small Details]
|[wiki:ciphers_simd512 simd512] || [wiki:platformsimplementations_fritzbox-7170_simd512_opt opt] || 89120 || 15297 || 1914 || 436 || 348 || 304 || 260 || [wiki:measureDetailsPage_12_simd512_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_fritzbox-7170_skein256_sphlib-small sphlib-small] || 74796 || 9366 || 1690 || 296 || 195 || 145 || 95 || [wiki:measureDetailsPage_12_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_fritzbox-7170_skein512_sphlib-small sphlib-small] || 51781 || 6549 || 820 || 238 || 178 || 147 || 116 || [wiki:measureDetailsPage_12_skein512_sphlib-small Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_fritzbox-7170_whirlpool_ref ref] || 113327 || 14131 || 2534 || 1007 || 897 || 842 || 787 || [wiki:measureDetailsPage_12_whirlpool_ref Details]
