| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_nslu2-openwrt_cubehash168_unrolled unrolled] || 107514 || 14046 || 2285 || 814 || 709 || 665 || 620 || [wiki:measureDetailsPage_17_cubehash168_unrolled Details]
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_nslu2-openwrt_cubehash81_unrolled unrolled] || 62211 || 10214 || 3379 || 2520 || 2476 || 2438 || 2400 || [wiki:measureDetailsPage_17_cubehash81_unrolled Details]
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_nslu2-openwrt_cubehash816_unrolled unrolled] || 62227 || 7849 || 1166 || 310 || 249 || 218 || 187 || [wiki:measureDetailsPage_17_cubehash816_unrolled Details]
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_nslu2-openwrt_cubehash82_unrolled unrolled] || 62311 || 9030 || 2200 || 1343 || 1282 || 1260 || 1238 || [wiki:measureDetailsPage_17_cubehash82_unrolled Details]
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_nslu2-openwrt_cubehash832_unrolled unrolled] || 62128 || 7820 || 1090 || 236 || 175 || 145 || 114 || [wiki:measureDetailsPage_17_cubehash832_unrolled Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_nslu2-openwrt_cubehash84_unrolled unrolled] || 63424 || 8587 || 1635 || 766 || 703 || 680 || 657 || [wiki:measureDetailsPage_17_cubehash84_unrolled Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_nslu2-openwrt_cubehash88_unrolled unrolled] || 62244 || 8138 || 1313 || 458 || 397 || 366 || 335 || [wiki:measureDetailsPage_17_cubehash88_unrolled Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_nslu2-openwrt_echo256_sphlib-small sphlib-small] || 60349 || 7446 || 939 || 278 || 257 || 227 || 196 || [wiki:measureDetailsPage_17_echo256_sphlib-small Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_nslu2-openwrt_echo512_sphlib-small sphlib-small] || 69044 || 8666 || 1089 || 524 || 455 || 420 || 385 || [wiki:measureDetailsPage_17_echo512_sphlib-small Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_nslu2-openwrt_echosp256_generic_opt32 generic_opt32] || 95145 || 12251 || 1532 || 377 || 279 || 252 || 224 || [wiki:measureDetailsPage_17_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_nslu2-openwrt_echosp512_generic_opt32 generic_opt32] || 105602 || 13529 || 1698 || 436 || 383 || 328 || 273 || [wiki:measureDetailsPage_17_echosp512_generic_opt32 Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_nslu2-openwrt_fugue256_sphlib sphlib] || 41430 || 5919 || 872 || 220 || 173 || 148 || 124 || [wiki:measureDetailsPage_17_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_nslu2-openwrt_fugue512_sphlib sphlib] || 70291 || 9528 || 1400 || 382 || 309 || 271 || 233 || [wiki:measureDetailsPage_17_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_opt32-xbx-rolled opt32-xbx-rolled] || 106600 || 13435 || 1973 || 509 || 403 || 350 || 296 || [wiki:measureDetailsPage_17_groestl256_opt32-xbx-rolled Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || 185851 || 23252 || 2923 || 816 || 635 || 542 || 448 || [wiki:measureDetailsPage_17_groestl512_opt32 Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || 26800 || 3780 || 792 || 387 || 335 || 298 || 261 || [wiki:measureDetailsPage_17_hamsi_sphlib Details]
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || 94530 || 15513 || 2416 || 1060 || 966 || 882 || 799 || [wiki:measureDetailsPage_17_hamsi512_sphlib Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt32 bitslice_opt32] || 36758 || 6939 || 867 || 366 || 330 || 311 || 293 || [wiki:measureDetailsPage_17_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_nslu2-openwrt_jh256_bitslice_opt32 bitslice_opt32] || 36475 || 6985 || 868 || 366 || 330 || 311 || 292 || [wiki:measureDetailsPage_17_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_nslu2-openwrt_jh384_bitslice_opt32 bitslice_opt32] || 36741 || 7010 || 872 || 367 || 330 || 311 || 292 || [wiki:measureDetailsPage_17_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_nslu2-openwrt_jh512_bitslice_opt32 bitslice_opt32] || 36592 || 6931 || 870 || 367 || 330 || 311 || 292 || [wiki:measureDetailsPage_17_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccak keccak] || [wiki:platformsimplementations_nslu2-openwrt_keccak_opt32u2 opt32u2] || 52385 || 6841 || 916 || 325 || 268 || 238 || 208 || [wiki:measureDetailsPage_17_keccak_opt32u2 Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_nslu2-openwrt_keccak256_sphlib-small sphlib-small] || 81596 || 10218 || 1280 || 416 || 377 || 358 || 339 || [wiki:measureDetailsPage_17_keccak256_sphlib-small Details]
|[wiki:ciphers_keccak512 keccak512] || [wiki:platformsimplementations_nslu2-openwrt_keccak512_sphlib-small sphlib-small] || 78537 || 9838 || 1226 || 736 || 676 || 629 || 581 || [wiki:measureDetailsPage_17_keccak512_sphlib-small Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_nslu2-openwrt_keccakc512_opt32u2 opt32u2] || 51853 || 6825 || 914 || 285 || 249 || 229 || 210 || [wiki:measureDetailsPage_17_keccakc512_opt32u2 Details]
|[wiki:ciphers_lane256 lane256] || [wiki:platformsimplementations_nslu2-openwrt_lane256_c c] || 78121 || 11118 || 1378 || 319 || 241 || 202 || 162 || [wiki:measureDetailsPage_17_lane256_c Details]
|[wiki:ciphers_lane512 lane512] || [wiki:platformsimplementations_nslu2-openwrt_lane512_c c] || 274362 || 49385 || 6170 || 1481 || 1233 || 1087 || 942 || [wiki:measureDetailsPage_17_lane512_c Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_nslu2-openwrt_luffa256_sphlib sphlib] || 19352 || 2423 || 435 || 122 || 98 || 86 || 75 || [wiki:measureDetailsPage_17_luffa256_sphlib Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_nslu2-openwrt_luffa512_sphlib sphlib] || 34314 || 4314 || 808 || 224 || 183 || 161 || 140 || [wiki:measureDetailsPage_17_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_nslu2-openwrt_mcssha4_ref ref] || 21995 || 2918 || 481 || 175 || 153 || 142 || 130 || [wiki:measureDetailsPage_17_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_nslu2-openwrt_mcssha5_ref ref] || 29061 || 3759 || 590 || 189 || 160 || 145 || 130 || [wiki:measureDetailsPage_17_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_nslu2-openwrt_mcssha6_ref ref] || 27647 || 3618 || 569 || 186 || 158 || 144 || 130 || [wiki:measureDetailsPage_17_mcssha6_ref Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_nslu2-openwrt_shabal256_sphlib sphlib] || 33001 || 4113 || 702 || 118 || 76 || 54 || 33 || [wiki:measureDetailsPage_17_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_nslu2-openwrt_shabal512_ref ref] || 33466 || 4142 || 702 || 115 || 73 || 52 || 31 || [wiki:measureDetailsPage_17_shabal512_ref Details]
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_nslu2-openwrt_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 65137 || 8159 || 1156 || 259 || 194 || 160 || 127 || [wiki:measureDetailsPage_17_shavite3256_256-nosalt-smallc Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_nslu2-openwrt_simd256_sphlib sphlib] || 55727 || 8751 || 1093 || 328 || 273 || 244 || 216 || [wiki:measureDetailsPage_17_simd256_sphlib Details]
|[wiki:ciphers_simd512 simd512] || [wiki:platformsimplementations_nslu2-openwrt_simd512_opt opt] || 66118 || 12914 || 1611 || 428 || 362 || 329 || 296 || [wiki:measureDetailsPage_17_simd512_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_nslu2-openwrt_skein256_sphlib-small sphlib-small] || 36725 || 4607 || 875 || 206 || 158 || 134 || 110 || [wiki:measureDetailsPage_17_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_nslu2-openwrt_skein512_sphlib sphlib] || 80349 || 10050 || 1257 || 361 || 256 || 204 || 151 || [wiki:measureDetailsPage_17_skein512_sphlib Details]
|[wiki:ciphers_whirlpool whirlpool] || [wiki:platformsimplementations_nslu2-openwrt_whirlpool_ref ref] || 75677 || 9512 || 1677 || 599 || 522 || 482 || 443 || [wiki:measureDetailsPage_17_whirlpool_ref Details]
