| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_atmega1281_16mhz_essence224_gcc gcc] || 480182 || 178245 || 29601 || 16515 || 15580 || 15113 || 14645 || [wiki:measureDetailsPage_26_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_atmega1281_16mhz_essence256_gcc gcc] || 480663 || 178305 || 29609 || 16516 || 15580 || 15113 || 14645 || [wiki:measureDetailsPage_26_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_atmega1281_16mhz_essence384_gcc gcc] || 1012345 || 371781 || 46468 || 19007 || 17045 || 16065 || 15084 || [wiki:measureDetailsPage_26_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_atmega1281_16mhz_essence512_gcc gcc] || 1018527 || 372553 || 46565 || 19019 || 17051 || 16068 || 15084 || [wiki:measureDetailsPage_26_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_atmega1281_16mhz_fugue256_sphlib sphlib] || 113354 || 15237 || 2611 || 1035 || 922 || 866 || 810 || [wiki:measureDetailsPage_26_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_atmega1281_16mhz_fugue512_sphlib sphlib] || 263857 || 34797 || 5704 || 2069 || 1809 || 1679 || 1549 || [wiki:measureDetailsPage_26_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_atmega1281_16mhz_groestl256_opt32-avr opt32-avr] || 136363 || 17155 || 3440 || 1576 || 1443 || 1376 || 1309 || [wiki:measureDetailsPage_26_groestl256_opt32-avr Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_atmega1281_16mhz_groestl512_sphlib-small sphlib-small] || 644828 || 80598 || 10069 || 4580 || 3949 || 3633 || 3317 || [wiki:measureDetailsPage_26_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_atmega1281_16mhz_hamsi_sphlib-small sphlib-small] || 89949 || 16595 || 6758 || 5529 || 5441 || 5397 || 5353 || [wiki:measureDetailsPage_26_hamsi_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_atmega1281_16mhz_jh224_bitslice_opt32 bitslice_opt32] || 217375 || 53901 || 6727 || 3755 || 3543 || 3437 || 3331 || [wiki:measureDetailsPage_26_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_atmega1281_16mhz_jh256_sphlib-small sphlib-small] || 180400 || 43812 || 5509 || 3010 || 2831 || 2742 || 2652 || [wiki:measureDetailsPage_26_jh256_sphlib-small Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_atmega1281_16mhz_jh384_bitslice_opt32 bitslice_opt32] || 217525 || 53919 || 6729 || 3755 || 3543 || 3437 || 3331 || [wiki:measureDetailsPage_26_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_atmega1281_16mhz_jh512_sphlib-small sphlib-small] || 180656 || 43843 || 5513 || 3010 || 2831 || 2742 || 2652 || [wiki:measureDetailsPage_26_jh512_sphlib-small Details]
|[wiki:ciphers_keccak1024 keccak1024] || [wiki:platformsimplementations_atmega1281_16mhz_keccak1024_opt32u2nit_xbx opt32u2nit_xbx] || 479552 || 60165 || 7522 || 4036 || 3562 || 3326 || 3089 || [wiki:measureDetailsPage_26_keccak1024_opt32u2nit_xbx Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_atmega1281_16mhz_keccak256_opt32u2nit_xbx opt32u2nit_xbx] || 486844 || 61076 || 7636 || 3311 || 3219 || 3173 || 3127 || [wiki:measureDetailsPage_26_keccak256_opt32u2nit_xbx Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_atmega1281_16mhz_keccakc1024_sphlib-small sphlib-small] || 599223 || 74897 || 9357 || 9137 || 8548 || 8254 || 7960 || [wiki:measureDetailsPage_26_keccakc1024_sphlib-small Details]
|[wiki:ciphers_keccakc256 keccakc256] || [wiki:platformsimplementations_atmega1281_16mhz_keccakc256_opt32bi-rvku2 opt32bi-rvku2] || 161395 || 20397 || 2551 || 638 || 473 || 390 || 307 || [wiki:measureDetailsPage_26_keccakc256_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc448 keccakc448] || [wiki:platformsimplementations_atmega1281_16mhz_keccakc448_opt32bi-rvku2 opt32bi-rvku2] || 143869 || 18206 || 2277 || 602 || 505 || 431 || 357 || [wiki:measureDetailsPage_26_keccakc448_opt32bi-rvku2 Details]
|[wiki:ciphers_keccakc768 keccakc768] || [wiki:platformsimplementations_atmega1281_16mhz_keccakc768_opt32bi-rvku2 opt32bi-rvku2] || 119127 || 15113 || 1891 || 653 || 580 || 543 || 506 || [wiki:measureDetailsPage_26_keccakc768_opt32bi-rvku2 Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_atmega1281_16mhz_luffa256_avr avr] || 46141 || 5770 || 1450 || 819 || 774 || 752 || 729 || [wiki:measureDetailsPage_26_luffa256_avr Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_atmega1281_16mhz_luffa384_avr avr] || 98357 || 12297 || 2592 || 1248 || 1152 || 1104 || 1056 || [wiki:measureDetailsPage_26_luffa384_avr Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_atmega1281_16mhz_luffa512_avr avr] || 133583 || 16700 || 3515 || 1689 || 1559 || 1493 || 1428 || [wiki:measureDetailsPage_26_luffa512_avr Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_atmega1281_16mhz_mcssha4_ref ref] || 33771 || 4772 || 1077 || 615 || 582 || 565 || 549 || [wiki:measureDetailsPage_26_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_atmega1281_16mhz_mcssha5_ref ref] || 71869 || 9534 || 1672 || 689 || 619 || 584 || 549 || [wiki:measureDetailsPage_26_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_atmega1281_16mhz_mcssha6_ref ref] || 82146 || 10819 || 1832 || 709 || 629 || 589 || 549 || [wiki:measureDetailsPage_26_mcssha6_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_atmega1281_16mhz_nasha256_opt opt] || 51596 || 6454 || 1337 || 624 || 573 || 548 || 522 || [wiki:measureDetailsPage_26_nasha256_opt Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_atmega1281_16mhz_nasha512_opt opt] || 99044 || 12385 || 1552 || 706 || 609 || 560 || 512 || [wiki:measureDetailsPage_26_nasha512_opt Details]
|[wiki:ciphers_sha256 sha256] || [wiki:platformsimplementations_atmega1281_16mhz_sha256_sphlib-small sphlib-small] || 169181 || 21179 || 5221 || 2908 || 2743 || 2660 || 2578 || [wiki:measureDetailsPage_26_sha256_sphlib-small Details]
|[wiki:ciphers_sha512 sha512] || [wiki:platformsimplementations_atmega1281_16mhz_sha512_sphlib-small sphlib-small] || 1055826 || 132013 || 16503 || 10103 || 9072 || 8557 || 8041 || [wiki:measureDetailsPage_26_sha512_sphlib-small Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_atmega1281_16mhz_shabal256_tiny_avr8-fast tiny_avr8-fast] || 45825 || 5731 || 889 || 263 || 218 || 196 || 173 || [wiki:measureDetailsPage_26_shabal256_tiny_avr8-fast Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_atmega1281_16mhz_shabal512_tiny_avr8-fast tiny_avr8-fast] || 46049 || 5759 || 893 || 263 || 218 || 196 || 173 || [wiki:measureDetailsPage_26_shabal512_tiny_avr8-fast Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_atmega1281_16mhz_simd256_sphlib sphlib] || 153445 || 38138 || 4768 || 2670 || 2520 || 2445 || 2370 || [wiki:measureDetailsPage_26_simd256_sphlib Details]
|[wiki:ciphers_skein1024 skein1024] || [wiki:platformsimplementations_atmega1281_16mhz_skein1024_opt opt] || 1850404 || 231308 || 28915 || 9016 || 8109 || 7655 || 7201 || [wiki:measureDetailsPage_26_skein1024_opt Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_atmega1281_16mhz_skein256_avrcryptolib_asm avrcryptolib_asm] || 117925 || 14754 || 2451 || 1360 || 1282 || 1243 || 1204 || [wiki:measureDetailsPage_26_skein256_avrcryptolib_asm Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_atmega1281_16mhz_skein512_avrcryptolib_asm avrcryptolib_asm] || 279952 || 35007 || 4387 || 1811 || 1627 || 1535 || 1443 || [wiki:measureDetailsPage_26_skein512_avrcryptolib_asm Details]
