| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash168_unrolled unrolled] || 3473293 || 455458 || 75498 || 28002 || 24609 || 22913 || 21217 || [wiki:measureDetailsPage_22_cubehash168_unrolled Details]
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash81_unrolled unrolled] || 1762430 || 304339 || 111504 || 87399 || 85677 || 84817 || 83956 || [wiki:measureDetailsPage_22_cubehash81_unrolled Details]
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash816_unrolled unrolled] || 1762430 || 220987 || 33368 || 9262 || 7541 || 6680 || 5819 || [wiki:measureDetailsPage_22_cubehash816_unrolled Details]
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash82_unrolled unrolled] || 1762430 || 262648 || 69814 || 45709 || 43987 || 43126 || 42265 || [wiki:measureDetailsPage_22_cubehash82_unrolled Details]
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash832_unrolled unrolled] || 1762430 || 220987 || 30761 || 6656 || 4934 || 4073 || 3212 || [wiki:measureDetailsPage_22_cubehash832_unrolled Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash84_unrolled unrolled] || 1762429 || 241845 || 49011 || 24906 || 23184 || 22323 || 21462 || [wiki:measureDetailsPage_22_cubehash84_unrolled Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash88_unrolled unrolled] || 1762426 || 231416 || 38582 || 14477 || 12755 || 11894 || 11033 || [wiki:measureDetailsPage_22_cubehash88_unrolled Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_atmega1284p_16mhz_echo256_avrcryptolib avrcryptolib] || 220677 || 27587 || 3455 || 1285 || 1280 || 1173 || 1065 || [wiki:measureDetailsPage_22_echo256_avrcryptolib Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_atmega1284p_16mhz_echo512_avrcryptolib avrcryptolib] || 272838 || 34108 || 4270 || 2642 || 2375 || 2242 || 2108 || [wiki:measureDetailsPage_22_echo512_avrcryptolib Details]
|[wiki:ciphers_essence224 essence224] || [wiki:platformsimplementations_atmega1284p_16mhz_essence224_gcc gcc] || 480182 || 178245 || 29601 || 16515 || 15580 || 15113 || 14645 || [wiki:measureDetailsPage_22_essence224_gcc Details]
|[wiki:ciphers_essence256 essence256] || [wiki:platformsimplementations_atmega1284p_16mhz_essence256_gcc gcc] || 480662 || 178305 || 29609 || 16516 || 15580 || 15113 || 14645 || [wiki:measureDetailsPage_22_essence256_gcc Details]
|[wiki:ciphers_essence384 essence384] || [wiki:platformsimplementations_atmega1284p_16mhz_essence384_gcc gcc] || 1012344 || 371780 || 46468 || 19007 || 17045 || 16065 || 15084 || [wiki:measureDetailsPage_22_essence384_gcc Details]
|[wiki:ciphers_essence512 essence512] || [wiki:platformsimplementations_atmega1284p_16mhz_essence512_gcc gcc] || 1018526 || 372553 || 46565 || 19019 || 17051 || 16068 || 15084 || [wiki:measureDetailsPage_22_essence512_gcc Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_atmega1284p_16mhz_fugue256_sphlib sphlib] || 113354 || 15237 || 2611 || 1035 || 922 || 866 || 810 || [wiki:measureDetailsPage_22_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_atmega1284p_16mhz_fugue512_sphlib sphlib] || 263857 || 34797 || 5704 || 2069 || 1809 || 1679 || 1549 || [wiki:measureDetailsPage_22_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_atmega1284p_16mhz_groestl256_avr-highspeed-atmega-asm-xbx avr-highspeed-atmega-asm-xbx] || 53494 || 6685 || 1286 || 555 || 503 || 477 || 451 || [wiki:measureDetailsPage_22_groestl256_avr-highspeed-atmega-asm-xbx Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_atmega1284p_16mhz_groestl512_sphlib-small sphlib-small] || 654501 || 81807 || 10220 || 4647 || 4006 || 3686 || 3365 || [wiki:measureDetailsPage_22_groestl512_sphlib-small Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_atmega1284p_16mhz_hamsi_sphlib-small sphlib-small] || 89950 || 16595 || 6758 || 5529 || 5441 || 5397 || 5353 || [wiki:measureDetailsPage_22_hamsi_sphlib-small Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_atmega1284p_16mhz_jh224_bitslice_opt32 bitslice_opt32] || 217374 || 53900 || 6727 || 3755 || 3543 || 3437 || 3331 || [wiki:measureDetailsPage_22_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_atmega1284p_16mhz_jh256_sphlib-small sphlib-small] || 179153 || 43534 || 5470 || 2991 || 2814 || 2726 || 2637 || [wiki:measureDetailsPage_22_jh256_sphlib-small Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_atmega1284p_16mhz_jh384_bitslice_opt32 bitslice_opt32] || 217524 || 53919 || 6729 || 3755 || 3543 || 3437 || 3331 || [wiki:measureDetailsPage_22_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_atmega1284p_16mhz_jh512_sphlib-small sphlib-small] || 179409 || 43566 || 5474 || 2992 || 2814 || 2726 || 2637 || [wiki:measureDetailsPage_22_jh512_sphlib-small Details]
|[wiki:ciphers_keccak256 keccak256] || [wiki:platformsimplementations_atmega1284p_16mhz_keccak256_sphlib-small sphlib-small] || 601940 || 75237 || 9399 || 4610 || 4591 || 4582 || 4572 || [wiki:measureDetailsPage_22_keccak256_sphlib-small Details]
|[wiki:ciphers_keccak512 keccak512] || [wiki:platformsimplementations_atmega1284p_16mhz_keccak512_sphlib-small sphlib-small] || 598245 || 74775 || 9341 || 9124 || 8537 || 8243 || 7949 || [wiki:measureDetailsPage_22_keccak512_sphlib-small Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_atmega1284p_16mhz_luffa256_sphlib sphlib] || 176479 || 22062 || 5501 || 3069 || 2896 || 2809 || 2722 || [wiki:measureDetailsPage_22_luffa256_sphlib Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_atmega1284p_16mhz_luffa512_sphlib sphlib] || 454900 || 56865 || 11835 || 5581 || 5135 || 4911 || 4688 || [wiki:measureDetailsPage_22_luffa512_sphlib Details]
|[wiki:ciphers_mcssha4 mcssha4] || [wiki:platformsimplementations_atmega1284p_16mhz_mcssha4_ref ref] || 33773 || 4772 || 1077 || 615 || 582 || 565 || 549 || [wiki:measureDetailsPage_22_mcssha4_ref Details]
|[wiki:ciphers_mcssha5 mcssha5] || [wiki:platformsimplementations_atmega1284p_16mhz_mcssha5_ref ref] || 71869 || 9534 || 1672 || 689 || 619 || 584 || 549 || [wiki:measureDetailsPage_22_mcssha5_ref Details]
|[wiki:ciphers_mcssha6 mcssha6] || [wiki:platformsimplementations_atmega1284p_16mhz_mcssha6_ref ref] || 82147 || 10819 || 1832 || 709 || 629 || 589 || 549 || [wiki:measureDetailsPage_22_mcssha6_ref Details]
|[wiki:ciphers_nasha256 nasha256] || [wiki:platformsimplementations_atmega1284p_16mhz_nasha256_opt opt] || 51597 || 6454 || 1337 || 624 || 573 || 548 || 522 || [wiki:measureDetailsPage_22_nasha256_opt Details]
|[wiki:ciphers_nasha512 nasha512] || [wiki:platformsimplementations_atmega1284p_16mhz_nasha512_opt opt] || 99044 || 12385 || 1552 || 706 || 609 || 560 || 512 || [wiki:measureDetailsPage_22_nasha512_opt Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_atmega1284p_16mhz_shabal256_avrcryptolib_asm avrcryptolib_asm] || 52326 || 6543 || 1027 || 312 || 261 || 235 || 210 || [wiki:measureDetailsPage_22_shabal256_avrcryptolib_asm Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_atmega1284p_16mhz_shabal512_avrcryptolib_asm avrcryptolib_asm] || 52547 || 6570 || 1031 || 313 || 261 || 236 || 210 || [wiki:measureDetailsPage_22_shabal512_avrcryptolib_asm Details]
|[wiki:ciphers_shavite3256 shavite3256] || [wiki:platformsimplementations_atmega1284p_16mhz_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 50874 || 6375 || 1430 || 734 || 685 || 660 || 635 || [wiki:measureDetailsPage_22_shavite3256_256-nosalt-smallc Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_atmega1284p_16mhz_simd256_sphlib sphlib] || 152312 || 37856 || 4733 || 2650 || 2501 || 2427 || 2353 || [wiki:measureDetailsPage_22_simd256_sphlib Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_atmega1284p_16mhz_skein256_avrcryptolib_asm avrcryptolib_asm] || 117925 || 14754 || 2451 || 1360 || 1282 || 1243 || 1204 || [wiki:measureDetailsPage_22_skein256_avrcryptolib_asm Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_atmega1284p_16mhz_skein512_avrcryptolib_asm avrcryptolib_asm] || 279951 || 35007 || 4387 || 1811 || 1627 || 1535 || 1443 || [wiki:measureDetailsPage_22_skein512_avrcryptolib_asm Details]
