| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 600023 || 599986 || 37 || 62
|0 || 600023 || 599986 || 37 || 62
|1 || 600023 || 599986 || 37 || 62
|1 || 600023 || 599986 || 37 || 62
|1 || 600023 || 599986 || 37 || 62
|2 || 600023 || 599986 || 37 || 62
|92 || 600023 || 599986 || 37 || 62
|406 || 600023 || 599986 || 37 || 62
|661 || 600023 || 599986 || 37 || 62
|1137 || 600023 || 599986 || 37 || 62
|1700 || 600023 || 599986 || 37 || 62
|2525 || 600023 || 599986 || 37 || 62
|2864 || 600023 || 599986 || 37 || 62
|3415 || 600023 || 599986 || 37 || 62
|6716 || 600023 || 599985 || 38 || 63
|7144 || 600023 || 599985 || 38 || 63
|7520 || 600023 || 599985 || 38 || 63
|9061 || 600023 || 599985 || 38 || 63
|9588 || 600023 || 599986 || 37 || 62
|9884 || 600023 || 599986 || 37 || 62
|10285 || 600023 || 599985 || 38 || 63
|10565 || 600023 || 599986 || 37 || 62
|10898 || 600023 || 599985 || 38 || 63
|11214 || 600023 || 599986 || 37 || 62
|11792 || 600023 || 599985 || 38 || 63
|12436 || 600023 || 599985 || 38 || 63
|12755 || 600023 || 599985 || 38 || 63
|13066 || 600023 || 599985 || 38 || 63
|13180 || 600023 || 599985 || 38 || 63
|13280 || 600023 || 599985 || 38 || 63
|13404 || 600023 || 599985 || 38 || 63
|13517 || 600023 || 599985 || 38 || 63
|13627 || 600023 || 599985 || 38 || 63
|13751 || 600023 || 599985 || 38 || 63
|14170 || 600023 || 599985 || 38 || 63
|14648 || 600023 || 599985 || 38 || 63
|14868 || 600023 || 599985 || 38 || 63
|15248 || 600023 || 599985 || 38 || 63
|15788 || 600023 || 599985 || 38 || 63
|16193 || 600023 || 599985 || 38 || 63
|16742 || 600023 || 599985 || 38 || 63
|17153 || 600023 || 599985 || 38 || 63
|17780 || 600023 || 599985 || 38 || 63
|18095 || 600023 || 599985 || 38 || 63
|18562 || 600023 || 599985 || 38 || 63
|19298 || 600023 || 599985 || 38 || 63
|19794 || 600023 || 599985 || 38 || 63
|20070 || 600023 || 599985 || 38 || 63
|20286 || 600023 || 599985 || 38 || 63
|20556 || 600023 || 599985 || 38 || 63
|20735 || 600023 || 599985 || 38 || 63
|20914 || 600023 || 599985 || 38 || 63
|21237 || 600023 || 599985 || 38 || 63
|21653 || 600023 || 599985 || 38 || 63
|21832 || 600023 || 599985 || 38 || 63
|21951 || 600023 || 599985 || 38 || 63
|22101 || 600023 || 599985 || 38 || 63
|22259 || 600023 || 599985 || 38 || 63
|22519 || 600023 || 599985 || 38 || 63
|22742 || 600023 || 599985 || 38 || 63
|22743 || 600023 || 599985 || 38 || 63
|22743 || 600023 || 599985 || 38 || 63
|22743 || 600023 || 599985 || 38 || 63
|22744 || 600023 || 599985 || 38 || 63
