| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 600023 || 599986 || 37 || 62
|4 || 600023 || 599986 || 37 || 62
|7 || 600023 || 599986 || 37 || 62
|7 || 600023 || 599986 || 37 || 62
|8 || 600023 || 599986 || 37 || 62
|8 || 600023 || 599986 || 37 || 62
|97 || 600023 || 599986 || 37 || 62
|410 || 600023 || 599986 || 37 || 62
|665 || 600023 || 599986 || 37 || 62
|935 || 600023 || 599986 || 37 || 62
|1151 || 600023 || 599986 || 37 || 62
|1619 || 600023 || 599985 || 38 || 63
|2258 || 600023 || 599986 || 37 || 62
|3118 || 600023 || 599986 || 37 || 62
|3481 || 600023 || 599986 || 37 || 62
|4101 || 600023 || 599986 || 37 || 62
|7678 || 600023 || 599986 || 37 || 62
|8222 || 600023 || 599986 || 37 || 62
|8613 || 600023 || 599986 || 37 || 62
|10449 || 600023 || 599986 || 37 || 62
|11097 || 600023 || 599986 || 37 || 62
|11475 || 600023 || 599986 || 37 || 62
|11934 || 600023 || 599986 || 37 || 62
|12314 || 600023 || 599986 || 37 || 62
|12740 || 600023 || 599985 || 38 || 63
|13053 || 600023 || 599986 || 37 || 62
|13729 || 600023 || 599986 || 37 || 62
|14436 || 600023 || 599986 || 37 || 62
|14856 || 600023 || 599986 || 37 || 62
|15206 || 600023 || 599986 || 37 || 62
|15359 || 600023 || 599986 || 37 || 62
|15558 || 600023 || 599986 || 37 || 62
|15677 || 600023 || 599986 || 37 || 62
|15800 || 600023 || 599986 || 37 || 62
|15926 || 600023 || 599986 || 37 || 62
|16057 || 600023 || 599986 || 37 || 62
|16212 || 600023 || 599986 || 37 || 62
|17689 || 600023 || 599986 || 37 || 62
|19251 || 600023 || 599986 || 37 || 62
|19808 || 600023 || 599986 || 37 || 62
|20481 || 600023 || 599986 || 37 || 62
|21130 || 600023 || 599986 || 37 || 62
|21604 || 600023 || 599986 || 37 || 62
|22227 || 600023 || 599986 || 37 || 62
|22803 || 600023 || 599986 || 37 || 62
|23157 || 600023 || 599986 || 37 || 62
|23397 || 600023 || 599985 || 38 || 63
|23689 || 600023 || 599986 || 37 || 62
|23945 || 600023 || 599986 || 37 || 62
|24330 || 600023 || 599986 || 37 || 62
|24537 || 600023 || 599986 || 37 || 62
|24977 || 600023 || 599986 || 37 || 62
|25526 || 600023 || 599986 || 37 || 62
|25816 || 600023 || 599986 || 37 || 62
|25993 || 600023 || 599986 || 37 || 62
|26146 || 600023 || 599986 || 37 || 62
|26298 || 600023 || 599986 || 37 || 62
|26299 || 600023 || 599986 || 37 || 62
|26302 || 600023 || 599986 || 37 || 62
|26305 || 600023 || 599986 || 37 || 62
|26309 || 600023 || 599985 || 38 || 63
