| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 600023 || 599985 || 38 || 63
|0 || 600023 || 599985 || 38 || 63
|1 || 600023 || 599985 || 38 || 63
|2 || 600023 || 599985 || 38 || 63
|3 || 600023 || 599985 || 38 || 63
|4 || 600023 || 599985 || 38 || 63
|103 || 600023 || 599985 || 38 || 63
|448 || 600023 || 599985 || 38 || 63
|730 || 600023 || 599985 || 38 || 63
|1252 || 600023 || 599985 || 38 || 63
|1861 || 600023 || 599985 || 38 || 63
|2684 || 600023 || 599985 || 38 || 63
|3049 || 600023 || 599985 || 38 || 63
|3625 || 600023 || 599985 || 38 || 63
|4261 || 600023 || 599985 || 38 || 63
|4712 || 600023 || 599985 || 38 || 63
|5104 || 600023 || 599985 || 38 || 63
|5653 || 600023 || 599985 || 38 || 63
|5965 || 600023 || 599985 || 38 || 63
|6388 || 600023 || 599985 || 38 || 63
|6691 || 600023 || 599985 || 38 || 63
|7051 || 600023 || 599985 || 38 || 63
|7380 || 600023 || 599985 || 38 || 63
|7748 || 600023 || 599985 || 38 || 63
|8148 || 600023 || 599985 || 38 || 63
|8482 || 600023 || 599985 || 38 || 63
|8825 || 600023 || 599985 || 38 || 63
|8931 || 600023 || 599985 || 38 || 63
|9033 || 600023 || 599985 || 38 || 63
|9153 || 600023 || 599985 || 38 || 63
|9274 || 600023 || 599985 || 38 || 63
|9397 || 600023 || 599985 || 38 || 63
|9532 || 600023 || 599985 || 38 || 63
|9948 || 600023 || 599985 || 38 || 63
|10406 || 600023 || 599985 || 38 || 63
|10583 || 600023 || 599985 || 38 || 63
|10997 || 600023 || 599985 || 38 || 63
|11574 || 600023 || 599985 || 38 || 63
|11985 || 600023 || 599985 || 38 || 63
|12557 || 600023 || 599985 || 38 || 63
|12744 || 600023 || 599985 || 38 || 63
|12944 || 600023 || 599985 || 38 || 63
|12986 || 600023 || 599985 || 38 || 63
|13180 || 600023 || 599985 || 38 || 63
|13300 || 600023 || 599985 || 38 || 63
|13499 || 600023 || 599985 || 38 || 63
|13696 || 600023 || 599985 || 38 || 63
|13979 || 600023 || 599985 || 38 || 63
|14160 || 600023 || 599985 || 38 || 63
|14292 || 600023 || 599985 || 38 || 63
|14454 || 600023 || 599985 || 38 || 63
|14609 || 600023 || 599985 || 38 || 63
|14870 || 600023 || 599985 || 38 || 63
|15092 || 600023 || 599985 || 38 || 63
|15093 || 600023 || 599985 || 38 || 63
|15093 || 600023 || 599985 || 38 || 63
|15094 || 600023 || 599985 || 38 || 63
|15095 || 600023 || 599985 || 38 || 63
