| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 600023 || 599985 || 38 || 63
|1 || 600023 || 599985 || 38 || 63
|2 || 600023 || 599985 || 38 || 63
|2 || 600023 || 599985 || 38 || 63
|3 || 600023 || 599985 || 38 || 63
|3 || 600023 || 599985 || 38 || 63
|98 || 600023 || 599985 || 38 || 63
|453 || 600023 || 599985 || 38 || 63
|741 || 600023 || 599985 || 38 || 63
|1285 || 600023 || 599985 || 38 || 63
|1934 || 600023 || 599985 || 38 || 63
|2755 || 600023 || 599985 || 38 || 63
|3119 || 600023 || 599985 || 38 || 63
|3686 || 600023 || 599985 || 38 || 63
|4297 || 600023 || 599985 || 38 || 63
|4733 || 600023 || 599985 || 38 || 63
|5109 || 600023 || 599985 || 38 || 63
|5638 || 600023 || 599985 || 38 || 63
|5928 || 600023 || 599985 || 38 || 63
|6339 || 600023 || 599985 || 38 || 63
|6632 || 600023 || 599985 || 38 || 63
|6982 || 600023 || 599985 || 38 || 63
|7300 || 600023 || 599985 || 38 || 63
|7659 || 600023 || 599985 || 38 || 63
|8043 || 600023 || 599985 || 38 || 63
|8364 || 600023 || 599985 || 38 || 63
|8693 || 600023 || 599985 || 38 || 63
|8796 || 600023 || 599985 || 38 || 63
|8897 || 600023 || 599985 || 38 || 63
|9016 || 600023 || 599985 || 38 || 63
|9132 || 600023 || 599985 || 38 || 63
|9249 || 600023 || 599985 || 38 || 63
|9379 || 600023 || 599985 || 38 || 63
|9787 || 600023 || 599985 || 38 || 63
|10243 || 600023 || 599985 || 38 || 63
|10412 || 600023 || 599985 || 38 || 63
|10810 || 600023 || 599985 || 38 || 63
|11373 || 600023 || 599985 || 38 || 63
|11769 || 600023 || 599985 || 38 || 63
|12333 || 600023 || 599985 || 38 || 63
|12511 || 600023 || 599985 || 38 || 63
|12701 || 600023 || 599985 || 38 || 63
|12740 || 600023 || 599985 || 38 || 63
|12925 || 600023 || 599985 || 38 || 63
|13039 || 600023 || 599985 || 38 || 63
|13234 || 600023 || 599985 || 38 || 63
|13420 || 600023 || 599985 || 38 || 63
|13693 || 600023 || 599985 || 38 || 63
|13871 || 600023 || 599985 || 38 || 63
|13999 || 600023 || 599985 || 38 || 63
|14152 || 600023 || 599985 || 38 || 63
|14301 || 600023 || 599985 || 38 || 63
|14555 || 600023 || 599985 || 38 || 63
|14766 || 600023 || 599985 || 38 || 63
|14767 || 600023 || 599985 || 38 || 63
|14767 || 600023 || 599985 || 38 || 63
|14768 || 600023 || 599985 || 38 || 63
|14768 || 600023 || 599985 || 38 || 63
