| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 16000056 || 15999479 || 577 || 36
|1 || 16000056 || 15999479 || 577 || 36
|3 || 16000056 || 15999480 || 576 || 36
|4 || 16000056 || 15999480 || 576 || 36
|6 || 16000056 || 15999480 || 576 || 36
|8 || 16000056 || 15999480 || 576 || 36
|64 || 16000056 || 15999482 || 574 || 36
|307 || 16000056 || 15999481 || 575 || 36
|633 || 16000056 || 15999478 || 578 || 36
|1356 || 16000056 || 15999487 || 569 || 36
|1721 || 16000056 || 15999494 || 562 || 35
|5547 || 16000056 || 15999525 || 531 || 33
|6371 || 16000056 || 15999523 || 533 || 33
|8598 || 16000056 || 15999573 || 483 || 30
|9981 || 16000056 || 15999579 || 477 || 30
|11409 || 16000056 || 15999660 || 396 || 25
|12437 || 16000056 || 15999666 || 390 || 24
|14467 || 16000056 || 15999665 || 391 || 24
|14982 || 16000056 || 15999704 || 352 || 22
|16203 || 16000056 || 15999646 || 410 || 26
|16669 || 16000056 || 15999642 || 414 || 26
|17486 || 16000056 || 15999627 || 429 || 27
|18101 || 16000056 || 15999628 || 428 || 27
|18343 || 16000056 || 15999628 || 428 || 27
|18619 || 16000056 || 15999625 || 431 || 27
|18796 || 16000056 || 15999615 || 441 || 28
|18978 || 16000056 || 15999612 || 444 || 28
|19250 || 16000056 || 15999606 || 450 || 28
|19511 || 16000056 || 15999599 || 457 || 29
|19834 || 16000056 || 15999601 || 455 || 28
|20146 || 16000056 || 15999605 || 451 || 28
|20309 || 16000056 || 15999611 || 445 || 28
|20517 || 16000056 || 15999613 || 443 || 28
|21096 || 16000056 || 15999664 || 392 || 24
|21821 || 16000056 || 15999663 || 393 || 25
|22070 || 16000056 || 15999662 || 394 || 25
|22503 || 16000056 || 15999656 || 400 || 25
|23044 || 16000056 || 15999687 || 369 || 23
|23474 || 16000056 || 15999694 || 362 || 23
|24012 || 16000056 || 15999696 || 360 || 22
|24332 || 16000056 || 15999702 || 354 || 22
|24756 || 16000056 || 15999710 || 346 || 22
|24895 || 16000056 || 15999713 || 343 || 21
|24956 || 16000056 || 15999703 || 353 || 22
|25144 || 16000056 || 15999683 || 373 || 23
|25206 || 16000056 || 15999676 || 380 || 24
|25269 || 16000056 || 15999668 || 388 || 24
|25338 || 16000056 || 15999660 || 396 || 25
|25436 || 16000056 || 15999647 || 409 || 26
|25534 || 16000056 || 15999640 || 416 || 26
|25749 || 16000056 || 15999634 || 422 || 26
|26039 || 16000056 || 15999623 || 433 || 27
|26312 || 16000056 || 15999598 || 458 || 29
|26374 || 16000056 || 15999598 || 458 || 29
|27571 || 16000056 || 15999563 || 493 || 31
|29634 || 16000056 || 15999521 || 535 || 33
|29781 || 16000056 || 15999523 || 533 || 33
|30178 || 16000056 || 15999513 || 543 || 34
|30244 || 16000056 || 15999509 || 547 || 34
|30245 || 16000056 || 15999511 || 545 || 34
|30247 || 16000056 || 15999512 || 544 || 34
|30248 || 16000056 || 15999512 || 544 || 34
|30250 || 16000056 || 15999513 || 543 || 34
