| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 16000056 || 15999614 || 442 || 28
|1 || 16000056 || 15999614 || 442 || 28
|3 || 16000056 || 15999614 || 442 || 28
|4 || 16000056 || 15999614 || 442 || 28
|5 || 16000056 || 15999616 || 440 || 27
|7 || 16000056 || 15999614 || 442 || 28
|68 || 16000056 || 15999614 || 442 || 28
|381 || 16000056 || 15999614 || 442 || 28
|804 || 16000056 || 15999614 || 442 || 28
|1758 || 16000056 || 15999613 || 443 || 28
|2155 || 16000056 || 15999613 || 443 || 28
|2957 || 16000056 || 15999614 || 442 || 28
|3270 || 16000056 || 15999614 || 442 || 28
|3618 || 16000056 || 15999615 || 441 || 28
|3852 || 16000056 || 15999615 || 441 || 28
|4143 || 16000056 || 15999615 || 441 || 28
|4813 || 16000056 || 15999615 || 441 || 28
|5599 || 16000056 || 15999615 || 441 || 28
|5922 || 16000056 || 15999615 || 441 || 28
|6231 || 16000056 || 15999615 || 441 || 28
|6522 || 16000056 || 15999615 || 441 || 28
|6720 || 16000056 || 15999616 || 440 || 27
|7290 || 16000056 || 15999616 || 440 || 27
|7419 || 16000056 || 15999616 || 440 || 27
|7554 || 16000056 || 15999615 || 441 || 28
|8069 || 16000056 || 15999616 || 440 || 27
|8170 || 16000056 || 15999616 || 440 || 27
|8446 || 16000056 || 15999616 || 440 || 27
|8667 || 16000056 || 15999616 || 440 || 27
|9009 || 16000056 || 15999616 || 440 || 27
|9486 || 16000056 || 15999615 || 441 || 28
|10025 || 16000056 || 15999615 || 441 || 28
|10881 || 16000056 || 15999616 || 440 || 27
|11376 || 16000056 || 15999616 || 440 || 27
|11816 || 16000056 || 15999616 || 440 || 27
|11952 || 16000056 || 15999616 || 440 || 27
|12284 || 16000056 || 15999615 || 441 || 28
|12697 || 16000056 || 15999616 || 440 || 27
|12698 || 16000056 || 15999615 || 441 || 28
|12700 || 16000056 || 15999616 || 440 || 27
|12701 || 16000056 || 15999615 || 441 || 28
|12702 || 16000056 || 15999616 || 440 || 27
