| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''WRIR [%]''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:ciphers_fugue512 <-] fugue512 [wiki:platformsciphers_atmega1284p_16mhz_fugue512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_fugue512_sphlib sphlib] || 2645595 || 263857 || 34797 || 5704 || 2069 || 1809 || 1679 || 1549 || 0.0 || 50946 || 5681 || [wiki:compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_echo512 <-] echo512 [wiki:platformsciphers_atmega1284p_16mhz_echo512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_echo512_avrcryptolib avrcryptolib] || 3511558 || 272838 || 34108 || 4270 || 2642 || 2375 || 2242 || 2108 || 0.0 || 3662 || 742 || [wiki:compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_simd256 <-] simd256 [wiki:platformsciphers_atmega1284p_16mhz_simd256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_simd256_sphlib sphlib] || 3766057 || 152312 || 37856 || 4733 || 2650 || 2501 || 2427 || 2353 || 0.0 || 91276 || 5074 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_jh256 <-] jh256 [wiki:platformsciphers_atmega1284p_16mhz_jh256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh256_sphlib-small sphlib-small] || 4232018 || 179153 || 43534 || 5470 || 2991 || 2814 || 2726 || 2637 || 0.0 || 28464 || 2269 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_jh512 <-] jh512 [wiki:platformsciphers_atmega1284p_16mhz_jh512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh512_sphlib-small sphlib-small] || 4232274 || 179409 || 43566 || 5474 || 2992 || 2814 || 2726 || 2637 || 0.0 || 28464 || 2301 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_luffa256 <-] luffa256 [wiki:platformsciphers_atmega1284p_16mhz_luffa256 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_luffa256_sphlib sphlib] || 4358668 || 176479 || 22062 || 5501 || 3069 || 2896 || 2809 || 2722 || 0.0 || 20972 || 770 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_bmw512 <-] bmw512 [wiki:platformsciphers_atmega1284p_16mhz_bmw512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_bmw512_avrcryptolib avrcryptolib] || 5326436 || 766276 || 95793 || 11981 || 4466 || 3717 || 3343 || 2969 || 0.0 || 17896 || 1140 || [wiki:compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:runs_21 Run 21]
|[wiki:ciphers_jh224 <-] jh224 [wiki:platformsciphers_atmega1284p_16mhz_jh224 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh224_bitslice_opt32 bitslice_opt32] || 5333137 || 217374 || 53900 || 6727 || 3755 || 3543 || 3437 || 3331 || 0.0 || 24038 || 2295 || [wiki:compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_jh384 <-] jh384 [wiki:platformsciphers_atmega1284p_16mhz_jh384 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_jh384_bitslice_opt32 bitslice_opt32] || 5333285 || 217524 || 53919 || 6729 || 3755 || 3543 || 3437 || 3331 || 0.0 || 24038 || 2315 || [wiki:compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_groestl512 <-] groestl512 [wiki:platformsciphers_atmega1284p_16mhz_groestl512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_groestl512_sphlib-small sphlib-small] || 5825349 || 654501 || 81807 || 10220 || 4647 || 4006 || 3686 || 3365 || 0.0 || 23494 || 6062 || [wiki:compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_blake64 <-] blake64 [wiki:platformsciphers_atmega1284p_16mhz_blake64 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_blake64_avrcryptolib avrcryptolib] || 6601087 || 519085 || 64910 || 8120 || 4974 || 4467 || 4213 || 3960 || 0.0 || 7200 || 541 || [wiki:compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:runs_21 Run 21]
|[wiki:ciphers_luffa512 <-] luffa512 [wiki:platformsciphers_atmega1284p_16mhz_luffa512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_luffa512_sphlib sphlib] || 7658080 || 454900 || 56865 || 11835 || 5581 || 5135 || 4911 || 4688 || 0.0 || 46948 || 1476 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_hamsi <-] hamsi [wiki:platformsciphers_atmega1284p_16mhz_hamsi ->] || [wiki:platformsimplementations_atmega1284p_16mhz_hamsi_sphlib-small sphlib-small] || 8312293 || 89950 || 16595 || 6758 || 5529 || 5441 || 5397 || 5353 || 0.0 || 50840 || 5065 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
|[wiki:ciphers_cubehash1632 <-] cubehash1632 [wiki:platformsciphers_atmega1284p_16mhz_cubehash1632 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_cubehash1632_avrcryptolib_cwbasm avrcryptolib_cwbasm] || 9197614 || 2795621 || 349461 || 47850 || 9628 || 6898 || 5533 || 4168 || 0.0 || 1648 || 249 || [wiki:compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:runs_21 Run 21]
|[wiki:ciphers_keccak512 <-] keccak512 [wiki:platformsciphers_atmega1284p_16mhz_keccak512 ->] || [wiki:platformsimplementations_atmega1284p_16mhz_keccak512_sphlib-small sphlib-small] || 12811434 || 598245 || 74775 || 9341 || 9124 || 8537 || 8243 || 7949 || 0.0 || 74616 || 3285 || [wiki:compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:runs_22 Run 22]
