| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''WRIR [%]''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:ciphers_cubehash816 <-] cubehash816 [wiki:platformsciphers_atmega1281_16mhz_cubehash816 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_unrolled unrolled] || 10700750 || 1762427 || 220986 || 33367 || 9262 || 7541 || 6680 || 5819 || 0.0 || 11232 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_keccakc1024 <-] keccakc1024 [wiki:platformsciphers_atmega1281_16mhz_keccakc1024 ->] || [wiki:platformsimplementations_atmega1281_16mhz_keccakc1024_sphlib-small sphlib-small] || 12811402 || 598244 || 74774 || 9341 || 9124 || 8537 || 8243 || 7949 || 0.0 || 74616 || 3285 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_sha512 <-] sha512 [wiki:platformsciphers_atmega1281_16mhz_sha512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_sha512_sphlib-small sphlib-small] || 13407196 || 1055826 || 132013 || 16503 || 10103 || 9072 || 8557 || 8041 || 0.0 || 48492 || 2141 || [wiki:compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:runs_26 Run 26]
|[wiki:ciphers_cubehash88 <-] cubehash88 [wiki:platformsciphers_atmega1281_16mhz_cubehash88 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash88_unrolled unrolled] || 18709882 || 1762423 || 231415 || 38582 || 14477 || 12755 || 11894 || 11033 || 0.0 || 11224 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_cubehash1616 <-] cubehash1616 [wiki:platformsciphers_atmega1281_16mhz_cubehash1616 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash1616_unrolled unrolled] || 20232609 || 3473271 || 434842 || 65191 || 17696 || 14303 || 12607 || 10911 || 0.0 || 11224 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_2 Run 2]
|[wiki:ciphers_essence224 <-] essence224 [wiki:platformsciphers_atmega1281_16mhz_essence224 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence224_gcc gcc] || 23452195 || 480181 || 178245 || 29601 || 16515 || 15580 || 15113 || 14645 || 0.0 || 78200 || 4564 || [wiki:compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_essence256 <-] essence256 [wiki:platformsciphers_atmega1281_16mhz_essence256 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence256_gcc gcc] || 23452666 || 480662 || 178305 || 29609 || 16516 || 15580 || 15113 || 14645 || 0.0 || 73410 || 4312 || [wiki:compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_essence384 <-] essence384 [wiki:platformsciphers_atmega1281_16mhz_essence384 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence384_gcc gcc] || 25177292 || 1012342 || 371779 || 46468 || 19007 || 17045 || 16065 || 15084 || 0.0 || 78200 || 4759 || [wiki:compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_essence512 <-] essence512 [wiki:platformsciphers_atmega1281_16mhz_essence512 ->] || [wiki:platformsimplementations_atmega1281_16mhz_essence512_gcc gcc] || 25183474 || 1018524 || 372552 || 46565 || 19019 || 17051 || 16068 || 15084 || 0.0 || 73410 || 4519 || [wiki:compilernames avr-gcc 1281 -O2] || 4.3.4 (GCC) || [wiki:runs_4 Run 4]
|[wiki:ciphers_cubehash84 <-] cubehash84 [wiki:platformsciphers_atmega1281_16mhz_cubehash84 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash84_unrolled unrolled] || 34728920 || 1762427 || 241845 || 49011 || 24906 || 23184 || 22323 || 21462 || 0.0 || 11230 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_cubehash168 <-] cubehash168 [wiki:platformsciphers_atmega1281_16mhz_cubehash168 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_unrolled unrolled] || 36062886 || 3473286 || 455457 || 75498 || 28002 || 24609 || 22913 || 21217 || 0.0 || 11232 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_cubehash82 <-] cubehash82 [wiki:platformsciphers_atmega1281_16mhz_cubehash82 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_unrolled unrolled] || 66682515 || 1762427 || 262648 || 69814 || 45709 || 43987 || 43126 || 42265 || 0.0 || 11230 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_cubehash164 <-] cubehash164 [wiki:platformsciphers_atmega1281_16mhz_cubehash164 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_unrolled unrolled] || 67724053 || 3473286 || 476070 || 96110 || 48615 || 45222 || 43526 || 41829 || 0.0 || 11230 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_cubehash81 <-] cubehash81 [wiki:platformsciphers_atmega1281_16mhz_cubehash81 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_unrolled unrolled] || 130718705 || 1762427 || 304338 || 111504 || 87399 || 85677 || 84816 || 83955 || 0.0 || 11230 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_cubehash162 <-] cubehash162 [wiki:platformsciphers_atmega1281_16mhz_cubehash162 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash162_unrolled unrolled] || 130961826 || 3473284 || 517240 || 137281 || 89785 || 86392 || 84696 || 83000 || 0.0 || 11230 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_3 Run 3]
|[wiki:ciphers_cubehash161 <-] cubehash161 [wiki:platformsciphers_atmega1281_16mhz_cubehash161 ->] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash161_unrolled unrolled] || 257565934 || 3473279 || 599664 || 219705 || 172210 || 168817 || 167121 || 165424 || 0.0 || 11230 || 556 || [wiki:compilernames avr-gcc 1281 -O3] || 4.3.4 (GCC) || [wiki:runs_2 Run 2]
