| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 600023 || 599985 || 38 || 63
|1 || 600023 || 599985 || 38 || 63
|1 || 600023 || 599985 || 38 || 63
|1 || 600023 || 599985 || 38 || 63
|2 || 600023 || 599985 || 38 || 63
|2 || 600023 || 599985 || 38 || 63
|96 || 600023 || 599985 || 38 || 63
|425 || 600023 || 599985 || 38 || 63
|681 || 600023 || 599985 || 38 || 63
|3446 || 600023 || 599985 || 38 || 63
|4049 || 600023 || 599985 || 38 || 63
|5591 || 600023 || 599985 || 38 || 63
|7036 || 600023 || 599985 || 38 || 63
|9938 || 600023 || 599985 || 38 || 63
|12887 || 600023 || 599985 || 38 || 63
|13187 || 600023 || 599985 || 38 || 63
|13487 || 600023 || 599985 || 38 || 63
|13662 || 600023 || 599985 || 38 || 63
|13984 || 600023 || 599985 || 38 || 63
|14160 || 600023 || 599985 || 38 || 63
|14432 || 600023 || 599985 || 38 || 63
|14757 || 600023 || 599985 || 38 || 63
|15161 || 600023 || 599985 || 38 || 63
|15161 || 600023 || 599985 || 38 || 63
|15162 || 600023 || 599985 || 38 || 63
|15162 || 600023 || 599985 || 38 || 63
|15162 || 600023 || 599985 || 38 || 63
