| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 16000056 || 5.67143657651591e+16 || 5.6714365749159e+16 || 3.54463545309836e+15
|1 || 16000056 || 15999660 || 396 || 25
|3 || 16000056 || 15999659 || 397 || 25
|4 || 16000056 || 15999659 || 397 || 25
|5 || 16000056 || 15999659 || 397 || 25
|7 || 16000056 || 15999659 || 397 || 25
|63 || 16000056 || 15999659 || 397 || 25
|311 || 16000056 || 15999659 || 397 || 25
|771 || 16000056 || 15999658 || 398 || 25
|1221 || 16000056 || 15999659 || 397 || 25
|3735 || 16000056 || 15999659 || 397 || 25
|6227 || 16000056 || 15999659 || 397 || 25
|8574 || 16000056 || 15999658 || 398 || 25
|10948 || 16000056 || 15999658 || 398 || 25
|12514 || 16000056 || 15999658 || 398 || 25
|13723 || 16000056 || 15999658 || 398 || 25
|14255 || 16000056 || 15999658 || 398 || 25
|14511 || 16000056 || 15999658 || 398 || 25
|14767 || 16000056 || 15999658 || 398 || 25
|14919 || 16000056 || 15999658 || 398 || 25
|15223 || 16000056 || 15999658 || 398 || 25
|15522 || 16000056 || 15999658 || 398 || 25
|15861 || 16000056 || 15999658 || 398 || 25
|15992 || 16000056 || 15999657 || 399 || 25
|16410 || 16000056 || 15999658 || 398 || 25
|16411 || 16000056 || 15999658 || 398 || 25
|16412 || 16000056 || 15999658 || 398 || 25
|16414 || 16000056 || 15999658 || 398 || 25
|16415 || 16000056 || 15999658 || 398 || 25
