| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_blake32 blake32] || [wiki:platformsimplementations_fritzbox-7170_blake32_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1352163 || 144624 || 5986 (37431) || 64 (1004) || 0 (1004) || 736(792) || Checksum OK
|[wiki:ciphers_blake32 blake32] || [wiki:platformsimplementations_fritzbox-7170_blake32_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1398418 || 144412 || 5991 (37492) || 64 (1004) || 0 (1004) || 736(792) || Checksum OK
|[wiki:ciphers_blake32 blake32] || [wiki:platformsimplementations_fritzbox-7170_blake32_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1481416 || 151540 || 5770 (36920) || 64 (1004) || 0 (1004) || 608(664) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 9377038 || 634953 || 5870 (48020) || 60 (1004) || 32 (1004) || 456(504) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 2947979 || 239361 || 3782 (36827) || 60 (1000) || 32 (1000) || 488(544) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3009115 || 245191 || 3638 (35083) || 60 (1000) || 32 (1000) || 496(552) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3112346 || 254453 || 6868 (38369) || 60 (1000) || 32 (1000) || 968(1024) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 2984814 || 238540 || 3558 (34708) || 60 (1000) || 32 (1000) || 480(536) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 5828980 || 350701 || 12956 (55106) || 68 (1012) || 32 (1012) || 1216(1264) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 2846604 || 249855 || 12220 (45265) || 64 (1004) || 32 (1004) || 1240(1296) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3255552 || 289407 || 13436 (44881) || 64 (1004) || 32 (1004) || 2232(2288) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3255565 || 289234 || 13489 (44990) || 64 (1004) || 32 (1004) || 2232(2288) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3253312 || 276779 || 10164 (41314) || 64 (1004) || 32 (1004) || 1576(1632) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 5874957 || 350635 || 12962 (55112) || 68 (1012) || 32 (1012) || 1216(1264) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 2836547 || 249776 || 12226 (45271) || 64 (1004) || 32 (1004) || 1240(1296) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3238406 || 289499 || 13442 (44887) || 64 (1004) || 32 (1004) || 2232(2288) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3277520 || 288784 || 13495 (44996) || 64 (1004) || 32 (1004) || 2232(2288) || Checksum OK
|[wiki:ciphers_blake64 blake64] || [wiki:platformsimplementations_fritzbox-7170_blake64_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3234193 || 276740 || 10170 (41320) || 64 (1004) || 32 (1004) || 1576(1632) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 25409711 || 531444 || 14270 (56420) || 116 (1060) || 0 (1060) || 552(600) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1920866 || 146770 || 6486 (39531) || 52 (992) || 0 (992) || 576(632) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1827626 || 144531 || 6854 (38299) || 52 (992) || 0 (992) || 896(952) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1772585 || 143975 || 8310 (39811) || 52 (992) || 0 (992) || 904(960) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1888933 || 144823 || 6646 (37796) || 52 (992) || 0 (992) || 888(944) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 30530650 || 1568482 || 22919 (65069) || 56 (1000) || 0 (1000) || 560(608) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1294234 || 124643 || 13335 (46380) || 52 (992) || 0 (992) || 752(808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1258975 || 127598 || 13767 (45212) || 52 (992) || 0 (992) || 1672(1728) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1300647 || 128287 || 13855 (45356) || 52 (992) || 0 (992) || 1688(1744) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1200821 || 107405 || 10159 (41309) || 52 (992) || 0 (992) || 760(816) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 14923767 || 222110 || 160901 (203051) || 44 (988) || 0 (988) || 4872(4920) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 10403860 || 178796 || 111261 (144306) || 40 (980) || 0 (980) || 5672(5728) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 12989982 || 207429 || 123677 (155122) || 40 (980) || 0 (980) || 7112(7168) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 12996991 || 208820 || 123338 (154839) || 40 (980) || 0 (980) || 7136(7192) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 13095055 || 208052 || 127565 (158715) || 40 (980) || 0 (980) || 7128(7184) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 13511144 || 238659 || 37025 (79175) || 24 (968) || 0 (968) || 760(808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 7545464 || 154628 || 27585 (60630) || 20 (960) || 0 (960) || 1160(1216) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 8053920 || 160776 || 28257 (59702) || 20 (960) || 0 (960) || 1752(1808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 7903439 || 160617 || 28134 (59635) || 20 (960) || 0 (960) || 1736(1792) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 5601014 || 145856 || 22985 (54135) || 20 (960) || 0 (960) || 1496(1552) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 11391052 || 203189 || 24426 (66576) || 12 (956) || 0 (956) || 896(944) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 4239205 || 130486 || 18042 (51087) || 8 (948) || 0 (948) || 1272(1328) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 5356339 || 137124 || 18794 (50239) || 8 (948) || 0 (948) || 1800(1856) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 5418243 || 137787 || 18794 (50295) || 8 (948) || 0 (948) || 1800(1856) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1648592 || 127915 || 15410 (46560) || 8 (948) || 0 (948) || 1464(1520) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 12242974 || 220334 || 26282 (68432) || 12 (956) || 0 (956) || 904(952) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 4459725 || 132169 || 18186 (51231) || 8 (948) || 0 (948) || 1304(1360) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 5239183 || 135958 || 18698 (50143) || 8 (948) || 0 (948) || 1752(1808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 5238454 || 137297 || 18698 (50199) || 8 (948) || 0 (948) || 1752(1808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1542181 || 126630 || 15266 (46416) || 8 (948) || 0 (948) || 1384(1440) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 9550176 || 440258 || 47024 (89174) || 60 (1004) || 0 (1004) || 1264(1312) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1731563 || 135190 || 24600 (57645) || 56 (996) || 0 (996) || 1200(1256) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1725561 || 141086 || 27368 (58813) || 56 (996) || 0 (996) || 1600(1656) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1688143 || 136594 || 27557 (59058) || 56 (996) || 0 (996) || 1536(1592) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1779528 || 140132 || 25896 (57046) || 56 (996) || 0 (996) || 1592(1648) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 8904265 || 372126 || 17629 (59779) || 48 (992) || 0 (992) || 856(904) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1660053 || 133905 || 7301 (40346) || 44 (984) || 0 (984) || 808(864) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1700187 || 138516 || 7893 (39338) || 44 (984) || 0 (984) || 1200(1256) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1642232 || 135548 || 7493 (38994) || 44 (984) || 0 (984) || 1152(1208) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref_xbx-pruned ref_xbx-pruned] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1732027 || 138118 || 7589 (38739) || 44 (984) || 0 (984) || 1200(1256) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 48756780 || 3242633 || 47523 (89673) || 72 (1016) || 0 (1016) || 560(608) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1198237 || 109895 || 10243 (43288) || 68 (1008) || 0 (1008) || 624(680) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1299176 || 122496 || 11107 (42552) || 68 (1008) || 0 (1008) || 1304(1360) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1281739 || 122072 || 11146 (42647) || 68 (1008) || 0 (1008) || 1304(1360) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1339641 || 121542 || 11355 (42505) || 68 (1008) || 0 (1008) || 1304(1360) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 25017338 || 1578433 || 23897 (66047) || 68 (1012) || 0 (1012) || 632(680) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1219345 || 109127 || 9593 (42638) || 64 (1004) || 0 (1004) || 896(952) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1173685 || 109736 || 9545 (40990) || 64 (1004) || 0 (1004) || 1088(1144) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1257942 || 119581 || 10912 (42413) || 68 (1008) || 0 (1008) || 1368(1424) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1231932 || 108796 || 9745 (40895) || 64 (1004) || 0 (1004) || 1096(1152) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_fritzbox-7170_bmw512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 44917142 || 1016381 || 12881 (55031) || 136 (1080) || 32 (1080) || 1080(1128) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_fritzbox-7170_bmw512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 6975953 || 370642 || 8337 (41382) || 116 (1056) || 32 (1056) || 1176(1232) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_fritzbox-7170_bmw512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 6096232 || 326334 || 7873 (39318) || 116 (1056) || 32 (1056) || 1176(1232) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_fritzbox-7170_bmw512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3521996 || 210821 || 11343 (42844) || 116 (1056) || 32 (1056) || 1416(1472) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_fritzbox-7170_bmw512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 4771458 || 258720 || 7001 (38151) || 116 (1056) || 32 (1056) || 1160(1216) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_fritzbox-7170_bmw512_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 48198492 || 1783026 || 45575 (87725) || 56 (1000) || 32 (1000) || 2544(2592) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_fritzbox-7170_bmw512_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 25161233 || 1237338 || 41095 (74140) || 56 (996) || 32 (996) || 3720(3776) || Checksum OK
