| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1980531 || 144637 || 6646 (37828) || 52 (992) || 0 (2840) || 888(944) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 31204744 || 1568032 || 22919 (65149) || 56 (1000) || 0 (2840) || 560(608) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1899070 || 123464 || 13335 (46428) || 52 (992) || 0 (2840) || 752(808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1906039 || 126750 || 13767 (45244) || 52 (992) || 0 (2840) || 1672(1728) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1979802 || 127385 || 13855 (45388) || 52 (992) || 0 (2836) || 1688(1744) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_armcryptolib-speed armcryptolib-speed] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1391502 || 106861 || 10159 (41341) || 52 (992) || 0 (2840) || 760(816) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optabe optabe] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 11077093 || 198088 || 29394 (71624) || 4 (948) || 0 (2840) || 1072(1120) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optabe optabe] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 3929367 || 127478 || 17922 (51015) || 0 (940) || 0 (2840) || 800(856) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optabe optabe] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 4789120 || 140675 || 19138 (50615) || 0 (940) || 0 (2840) || 1912(1968) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optabe optabe] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 4754869 || 140331 || 19282 (50815) || 0 (940) || 0 (2836) || 1904(1960) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optabe optabe] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 4665670 || 138635 || 18834 (50016) || 0 (940) || 0 (2840) || 1808(1864) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbbe optbbe] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 10975280 || 197836 || 29378 (71608) || 4 (948) || 0 (2840) || 1088(1136) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbbe optbbe] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 4215170 || 127041 || 17970 (51063) || 0 (940) || 0 (2840) || 800(856) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbbe optbbe] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 4755982 || 139284 || 19266 (50743) || 0 (940) || 0 (2840) || 1848(1904) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbbe optbbe] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 4722088 || 139973 || 19330 (50863) || 0 (940) || 0 (2836) || 1848(1904) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbbe optbbe] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 4632704 || 139456 || 18818 (50000) || 0 (940) || 0 (2840) || 1816(1872) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbgbe optbgbe] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 22574356 || 1349804 || 21817 (64047) || 24 (968) || 0 (2840) || 568(616) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbgbe optbgbe] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 2559980 || 124921 || 20009 (53102) || 20 (960) || 0 (2840) || 520(576) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbgbe optbgbe] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 4170928 || 135548 || 23929 (55406) || 20 (960) || 0 (2840) || 2568(2624) || Checksum failed
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbgbe optbgbe] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 4028782 || 134594 || 23785 (55318) || 20 (960) || 0 (2836) || 2408(2464) || Checksum failed
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optbgbe optbgbe] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 1321383 || 103231 || 9809 (40991) || 20 (960) || 0 (2840) || 616(672) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 15363004 || 221977 || 160901 (203131) || 44 (988) || 0 (2840) || 4872(4920) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 11193097 || 178862 || 111261 (144354) || 40 (980) || 0 (2840) || 5672(5728) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 13972099 || 208330 || 123677 (155154) || 40 (980) || 0 (2840) || 7112(7168) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 13907054 || 208648 || 123338 (154871) || 40 (980) || 0 (2836) || 7136(7192) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc01 optc01] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 13987257 || 209430 || 127565 (158747) || 40 (980) || 0 (2840) || 7128(7184) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 14240861 || 238924 || 37009 (79239) || 24 (968) || 0 (2840) || 760(808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 9163912 || 154760 || 27585 (60678) || 20 (960) || 0 (2840) || 1160(1216) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 9368797 || 159358 || 28257 (59734) || 20 (960) || 0 (2840) || 1752(1808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 9309079 || 158735 || 28134 (59667) || 20 (960) || 0 (2836) || 1736(1792) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc02 optc02] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 6867356 || 145578 || 22985 (54167) || 20 (960) || 0 (2840) || 1496(1552) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 12135755 || 203812 || 24426 (66656) || 12 (956) || 0 (2840) || 896(944) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 6073350 || 129943 || 18042 (51135) || 8 (948) || 0 (2840) || 1272(1328) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 6817734 || 137442 || 18794 (50271) || 8 (948) || 0 (2840) || 1800(1856) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 6808407 || 137270 || 18794 (50327) || 8 (948) || 0 (2836) || 1800(1856) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc03 optc03] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3026459 || 126803 || 15410 (46592) || 8 (948) || 0 (2840) || 1464(1520) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 12971830 || 221169 || 26282 (68512) || 12 (956) || 0 (2840) || 904(952) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 6172367 || 131626 || 18202 (51295) || 8 (948) || 0 (2840) || 1304(1360) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 6751551 || 136091 || 18698 (50175) || 8 (948) || 0 (2840) || 1752(1808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 6765318 || 135998 || 18698 (50231) || 8 (948) || 0 (2836) || 1752(1808) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_optc04 optc04] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 2899325 || 125345 || 15266 (46448) || 8 (948) || 0 (2840) || 1384(1440) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 10987960 || 440178 || 47024 (89254) || 60 (1004) || 0 (2840) || 1264(1312) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 1864726 || 134885 || 24616 (57709) || 56 (996) || 0 (2840) || 1200(1256) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 1945630 || 140569 || 27368 (58845) || 56 (996) || 0 (2840) || 1600(1656) || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || [wiki:platformsimplementations_fritzbox-7170_bmw256_ref ref] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 1893385 || 135587 || 27557 (59090) || 56 (996) || 0 (2836) || 1536(1592) || Checksum OK
