| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_blake32 blake32] || sphlib-small || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4057898 || 158400 || 20984 || 0 || 0 || 964 || Checksum OK
|[wiki:ciphers_blake32 blake32] || sphlib-small || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5198468 || 164104 || 19420 || 0 || 0 || 844 || Checksum OK
|[wiki:ciphers_blake64 blake64] || armcryptolib || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 11470219 || 601470 || 5092 || 0 || 32 || 456 || Checksum OK
|[wiki:ciphers_blake64 blake64] || armcryptolib || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5513771 || 221737 || 2760 || 0 || 32 || 468 || Checksum failed
|[wiki:ciphers_blake64 blake64] || armcryptolib || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7501343 || 244170 || 2844 || 0 || 32 || 504 || Checksum failed
|[wiki:ciphers_blake64 blake64] || armcryptolib || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5238596 || 228398 || 5576 || 0 || 32 || 848 || Checksum failed
|[wiki:ciphers_blake64 blake64] || armcryptolib || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5029605 || 229556 || 2712 || 0 || 32 || 484 || Checksum failed
|[wiki:ciphers_blake64 blake64] || sphlib || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 9283860 || 428974 || 31952 || 0 || 32 || 936 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5017376 || 217530 || 22072 || 0 || 32 || 1044 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 6895800 || 310196 || 27628 || 0 || 32 || 2928 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 6716981 || 352485 || 28316 || 0 || 32 || 2936 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 6467344 || 288765 || 26812 || 0 || 32 || 2780 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib-small || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 11567543 || 436770 || 20160 || 0 || 32 || 936 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib-small || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5184180 || 217496 || 15060 || 0 || 32 || 1044 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib-small || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7203667 || 356321 || 20296 || 0 || 32 || 2928 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib-small || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 6702458 || 307958 || 20984 || 0 || 32 || 2936 || Checksum OK
|[wiki:ciphers_blake64 blake64] || sphlib-small || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7077026 || 333821 || 19420 || 0 || 32 || 2780 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8766180 || 380633 || 10996 || 64 || 0 || 500 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4227840 || 117720 || 3720 || 64 || 0 || 520 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5267228 || 122648 || 4672 || 64 || 0 || 808 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4261219 || 119104 || 14312 || 64 || 0 || 2020 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5221384 || 126765 || 4652 || 64 || 0 || 820 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib-speed || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 12341588 || 202995 || 17808 || 0 || 0 || 540 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib-speed || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3399232 || 62145 || 9956 || 0 || 0 || 828 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib-speed || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7697126 || 84938 || 16356 || 0 || 0 || 2816 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib-speed || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7217595 || 93611 || 35612 || 0 || 0 || 4316 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || armcryptolib-speed || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8935324 || 83509 || 16076 || 0 || 0 || 2644 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc01 || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 11184064 || 127417 || 136052 || 0 || 0 || 1740 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc01 || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5350804 || 78851 || 76540 || 0 || 0 || 2608 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc01 || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8184893 || 104895 || 131048 || 0 || 0 || 7152 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc01 || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 11563076 || 105390 || 131476 || 0 || 0 || 7152 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc01 || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8872808 || 103061 || 125496 || 0 || 0 || 7168 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc02 || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 9585124 || 162034 || 25204 || 0 || 0 || 760 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc02 || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5970240 || 77164 || 17496 || 0 || 0 || 904 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc02 || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7137709 || 92948 || 23628 || 0 || 0 || 1380 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc02 || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8905163 || 92756 || 23664 || 0 || 0 || 1388 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc02 || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7231410 || 89055 || 22900 || 0 || 0 || 1356 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc03 || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 9058714 || 148230 || 16816 || 0 || 0 || 908 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc03 || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3257663 || 61357 || 11248 || 0 || 0 || 808 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc03 || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8094971 || 87896 || 17908 || 0 || 0 || 1592 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc03 || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7517464 || 87446 || 17916 || 0 || 0 || 1592 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc03 || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8812226 || 84206 || 17100 || 0 || 0 || 1588 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc04 || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8882021 || 157095 || 18056 || 0 || 0 || 912 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc04 || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3124688 || 59468 || 11124 || 0 || 0 || 752 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc04 || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 6818693 || 89674 || 18072 || 0 || 0 || 1500 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc04 || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 6687596 || 89640 || 18080 || 0 || 0 || 1500 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || optc04 || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 8318059 || 88155 || 17548 || 0 || 0 || 1520 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7462789 || 280013 || 33752 || 0 || 0 || 1140 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4226321 || 87064 || 14680 || 0 || 0 || 1220 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3902423 || 105863 || 23692 || 0 || 0 || 1848 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4519665 || 98213 || 30752 || 0 || 0 || 1884 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4321676 || 105626 || 23596 || 0 || 0 || 1876 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref_xbx-pruned || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 7859981 || 278168 || 31228 || 0 || 0 || 732 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref_xbx-pruned || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4165931 || 86175 || 13200 || 0 || 0 || 820 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref_xbx-pruned || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 5448758 || 105233 || 22280 || 0 || 0 || 1452 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref_xbx-pruned || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3903300 || 96739 || 29400 || 0 || 0 || 1500 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || ref_xbx-pruned || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4024339 || 104603 || 22188 || 0 || 0 || 1480 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 30006135 || 1546583 || 81760 || 0 || 0 || 528 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3858851 || 65250 || 29048 || 0 || 0 || 640 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3560434 || 85343 || 46864 || 0 || 0 || 1892 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4102043 || 86209 || 47504 || 0 || 0 || 1900 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 4003031 || 83723 || 47108 || 0 || 0 || 1660 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib-small || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 11298533 || 253485 || 35880 || 0 || 0 || 596 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib-small || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3909758 || 64620 || 15612 || 0 || 0 || 688 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib-small || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3879382 || 78008 || 23204 || 0 || 0 || 1396 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib-small || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3572674 || 77456 || 23844 || 0 || 0 || 1404 || Checksum OK
|[wiki:ciphers_bmw256 bmw256] || sphlib-small || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 3518798 || 71404 || 22412 || 0 || 0 || 1152 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 29091803 || 1157996 || 9324 || 16 || 32 || 1016 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 17700728 || 644884 || 5092 || 16 || 32 || 976 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 21011299 || 673526 || 5004 || 16 || 32 || 996 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 17034559 || 613519 || 13212 || 16 || 32 || 2284 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 18242111 || 655853 || 5084 || 16 || 32 || 1000 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib-speed || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 22861980 || 752479 || 34824 || 0 || 32 || 1020 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib-speed || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 13816811 || 462701 || 38056 || 0 || 32 || 2808 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || armcryptolib-speed || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 20793645 || 630360 || 52884 || 0 || 32 || 7180 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || armcryptolib-speed || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 19434341 || 644715 || 125912 || 0 || 32 || 7180 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || armcryptolib-speed || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 19752311 || 641318 || 53108 || 0 || 32 || 7188 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc01 || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 22964456 || 778838 || 136052 || 0 || 32 || 1740 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || optc01 || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 12621049 || 441371 || 76540 || 0 || 32 || 2608 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || optc01 || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 20652165 || 770096 || 131048 || 0 || 32 || 7180 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc01 || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 21842021 || 793384 || 131476 || 0 || 32 || 7180 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc01 || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 22434694 || 704216 || 125496 || 0 || 32 || 7188 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc02 || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 22363988 || 907279 || 136052 || 0 || 32 || 1628 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || optc02 || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 13319843 || 441574 || 76532 || 0 || 32 || 2496 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || optc02 || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 22739130 || 789964 || 131044 || 0 || 32 || 7180 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc02 || arm-linux-gcc -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 21757838 || 800651 || 131468 || 0 || 32 || 7180 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc02 || arm-linux-gcc -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 22248101 || 703789 || 125484 || 0 || 32 || 7188 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc03 || arm-linux-gcc -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 20430911 || 660510 || 77236 || 0 || 32 || 1244 || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || optc03 || arm-linux-gcc -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 12375698 || 424136 || 57588 || 0 || 32 || 1724 || Checksum failed
|[wiki:ciphers_bmw512 bmw512] || optc03 || arm-linux-gcc -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 3.3.2 || 23629871 || 676755 || 96144 || 0 || 32 || 5072 || Checksum failed
