| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_cubehash1632 cubehash1632] || unrolled || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 15163912 || 397072 || 2092 (14906) || 0 (364) || 32 (364) || 392(408) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || simple || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 529111938 || 41001972 || 2892 (21174) || 0 (368) || 32 (368) || 276(284) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || simple || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 177782147 || 13817885 || 1468 (14678) || 0 (364) || 32 (364) || 228(244) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || simple || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 147744147 || 11475839 || 1432 (14510) || 0 (364) || 32 (364) || 236(244) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || simple || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 39529911 || 3112898 || 8024 (21450) || 0 (364) || 32 (364) || 896(912) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || simple || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 142375153 || 11063838 || 1316 (14130) || 0 (364) || 32 (364) || 232(248) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || spec || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 917582079 || 74046703 || 5984 (24266) || 0 (368) || 32 (368) || 648(656) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || spec || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 160612662 || 13274697 || 2820 (16030) || 0 (364) || 32 (364) || 588(604) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || spec || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 135550923 || 11298699 || 2636 (15714) || 0 (364) || 32 (364) || 600(608) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || spec || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 135615495 || 11303072 || 3028 (16454) || 0 (364) || 32 (364) || 648(664) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || spec || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 143656608 || 11941538 || 2688 (15502) || 0 (364) || 32 (364) || 592(608) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || unrolled || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 85638783 || 6511913 || 4540 (22822) || 0 (368) || 32 (368) || 400(408) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || unrolled || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 34109396 || 2641546 || 2328 (15538) || 0 (364) || 32 (364) || 424(440) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || unrolled || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 25043252 || 1930030 || 2304 (15382) || 0 (364) || 32 (364) || 424(432) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || unrolled || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 24799679 || 1914602 || 2356 (15782) || 0 (364) || 32 (364) || 428(444) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || unrolled || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 25660006 || 1986920 || 2096 (14910) || 0 (364) || 32 (364) || 392(408) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || simple || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 400095588 || 21661826 || 2892 (21174) || 0 (368) || 32 (368) || 276(284) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || simple || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 134408969 || 7313072 || 1468 (14678) || 0 (364) || 32 (364) || 228(244) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || simple || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 111742843 || 6075490 || 1432 (14510) || 0 (364) || 32 (364) || 236(244) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || simple || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 30073594 || 1678543 || 8024 (21450) || 0 (364) || 32 (364) || 896(912) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || simple || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 107644747 || 5858866 || 1316 (14130) || 0 (364) || 32 (364) || 232(248) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || spec || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 693677610 || 40398301 || 5984 (24266) || 0 (368) || 32 (368) || 648(656) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || spec || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 122506832 || 7551940 || 2820 (16030) || 0 (364) || 32 (364) || 588(604) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || spec || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 103961794 || 6538014 || 2636 (15714) || 0 (364) || 32 (364) || 600(608) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || spec || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 104117504 || 6555404 || 3028 (16454) || 0 (364) || 32 (364) || 648(664) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || spec || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 109911333 || 6860340 || 2688 (15502) || 0 (364) || 32 (364) || 592(608) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || unrolled || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 65703430 || 3526096 || 4540 (22822) || 0 (368) || 32 (368) || 400(408) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || unrolled || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 26073586 || 1435403 || 2328 (15538) || 0 (364) || 32 (364) || 424(440) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || unrolled || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19216771 || 1042321 || 2304 (15382) || 0 (364) || 32 (364) || 424(432) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || unrolled || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19121410 || 1033211 || 2356 (15782) || 0 (364) || 32 (364) || 428(444) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || unrolled || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19658996 || 1070899 || 2096 (14910) || 0 (364) || 32 (364) || 392(408) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || simple || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 653900136 || 78649417 || 2892 (21174) || 0 (368) || 32 (368) || 276(284) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || simple || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 219871510 || 26491938 || 1468 (14678) || 0 (364) || 32 (364) || 228(244) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || simple || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 182706689 || 21997801 || 1432 (14510) || 0 (364) || 32 (364) || 236(244) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || simple || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 49610796 || 5965166 || 8060 (21486) || 0 (364) || 32 (364) || 896(912) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || simple || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 176034178 || 21204124 || 1316 (14130) || 0 (364) || 32 (364) || 232(248) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || spec || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 1187045815 || 145852704 || 5984 (24266) || 0 (368) || 32 (368) || 648(656) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || spec || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 207296660 || 25622167 || 2796 (16006) || 0 (364) || 32 (364) || 588(604) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || spec || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 174997776 || 21635576 || 2616 (15694) || 0 (364) || 32 (364) || 608(616) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || spec || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 173792796 || 21454280 || 3004 (16430) || 0 (364) || 32 (364) || 648(664) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || spec || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 186501661 || 23071410 || 2672 (15486) || 0 (364) || 32 (364) || 612(628) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || unrolled || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 107564315 || 12649946 || 4540 (22822) || 0 (368) || 32 (368) || 400(408) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || unrolled || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 43666344 || 5189244 || 2328 (15538) || 0 (364) || 32 (364) || 424(440) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || unrolled || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 32276024 || 3823933 || 2304 (15382) || 0 (364) || 32 (364) || 424(432) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || unrolled || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 31729345 || 3758713 || 2356 (15782) || 0 (364) || 32 (364) || 428(444) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || unrolled || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 32996086 || 3918961 || 2096 (14910) || 0 (364) || 32 (364) || 392(408) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || simple || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 170158654 || 6099580 || 2892 (21174) || 0 (368) || 32 (368) || 276(284) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || simple || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 57107291 || 2076230 || 1468 (14678) || 0 (364) || 32 (364) || 227(243) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || simple || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 47595397 || 1734220 || 1432 (14510) || 0 (364) || 32 (364) || 236(244) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || simple || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 13590771 || 546846 || 8060 (21486) || 0 (364) || 32 (364) || 896(912) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || simple || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 45828774 || 1657729 || 1316 (14130) || 0 (364) || 32 (364) || 232(248) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || spec || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 307851243 || 13828010 || 5984 (24266) || 0 (368) || 32 (368) || 648(656) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || spec || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 57212411 || 3036789 || 2820 (16030) || 0 (364) || 32 (364) || 588(604) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || spec || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 49629000 || 2786018 || 2636 (15714) || 0 (364) || 32 (364) || 600(608) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || spec || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 50024426 || 2823623 || 3360 (16786) || 0 (364) || 32 (364) || 700(716) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || spec || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 51911745 || 2845203 || 2688 (15502) || 0 (364) || 32 (364) || 592(608) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || unrolled || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 30856931 || 1127208 || 4540 (22822) || 0 (368) || 32 (368) || 400(408) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || unrolled || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 12143482 || 462541 || 2328 (15538) || 0 (364) || 32 (364) || 424(440) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || unrolled || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 9244165 || 355060 || 2304 (15382) || 0 (364) || 32 (364) || 424(432) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || unrolled || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 9077998 || 349823 || 2356 (15782) || 0 (364) || 32 (364) || 428(444) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || unrolled || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 9363067 || 362226 || 2096 (14910) || 0 (364) || 32 (364) || 392(408) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || simple || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 395867218 || 39964372 || 2892 (21174) || 0 (368) || 32 (368) || 276(284) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || simple || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 133077290 || 13472534 || 1468 (14678) || 0 (364) || 32 (364) || 228(244) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || simple || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 110716282 || 11194893 || 1432 (14510) || 0 (364) || 32 (364) || 235(243) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || simple || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 30429718 || 3085101 || 8060 (21486) || 0 (364) || 32 (364) || 896(912) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || simple || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 106612002 || 10791304 || 1316 (14130) || 0 (364) || 32 (364) || 232(248) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || spec || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 717529414 || 75436287 || 5984 (24266) || 0 (368) || 32 (368) || 648(656) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || spec || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 126828468 || 13540165 || 2804 (16014) || 0 (364) || 32 (364) || 588(604) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || spec || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 108070414 || 11612612 || 2628 (15706) || 0 (364) || 32 (364) || 608(616) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || spec || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 107377434 || 11516753 || 3016 (16442) || 0 (364) || 32 (364) || 648(664) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || spec || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 114930620 || 12364594 || 2680 (15494) || 0 (364) || 32 (364) || 612(628) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || unrolled || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 66669725 || 6502470 || 4540 (22822) || 0 (368) || 32 (368) || 400(408) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || unrolled || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 26832684 || 2678869 || 2328 (15538) || 0 (364) || 32 (364) || 424(440) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || unrolled || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 20008587 || 1984626 || 2304 (15382) || 0 (364) || 32 (364) || 424(432) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || unrolled || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19664499 || 1952124 || 2356 (15782) || 0 (364) || 32 (364) || 428(444) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || unrolled || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 20413638 || 2034717 || 2096 (14910) || 0 (364) || 32 (364) || 392(408) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || simple || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 154113866 || 3677201 || 2892 (21174) || 0 (368) || 32 (368) || 276(284) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || simple || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 51670966 || 1264165 || 1464 (14674) || 0 (364) || 32 (364) || 228(244) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || simple || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 43121659 || 1060409 || 1428 (14506) || 0 (364) || 32 (364) || 236(244) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || simple || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 12384395 || 367014 || 8060 (21486) || 0 (364) || 32 (364) || 896(912) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || simple || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 41498909 || 1025064 || 1312 (14126) || 0 (364) || 32 (364) || 232(248) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || spec || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 279898367 || 9449401 || 5984 (24266) || 0 (368) || 32 (368) || 648(656) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || spec || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 52741117 || 2293253 || 2820 (16030) || 0 (364) || 32 (364) || 588(604) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || spec || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 45983703 || 2168050 || 2636 (15714) || 0 (364) || 32 (364) || 600(608) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || spec || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 46404398 || 2199039 || 3028 (16454) || 0 (364) || 32 (364) || 648(664) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || spec || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 47956525 || 2186221 || 2688 (15502) || 0 (364) || 32 (364) || 592(608) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || unrolled || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 28302184 || 743503 || 4540 (22822) || 0 (368) || 32 (368) || 400(408) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || unrolled || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 11092017 || 305451 || 2324 (15534) || 0 (364) || 32 (364) || 424(440) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || unrolled || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 8492216 || 240132 || 2300 (15378) || 0 (364) || 32 (364) || 424(432) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || unrolled || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 8320846 || 236408 || 2356 (15782) || 0 (364) || 32 (364) || 428(444) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || unrolled || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 8576705 || 243623 || 2092 (14906) || 0 (364) || 32 (364) || 392(408) || Checksum OK
|[wiki:ciphers_cubehash84 cubehash84] || simple || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 266872164 || 20614086 || 2892 (21174) || 0 (368) || 32 (368) || 276(284) || Checksum OK
|[wiki:ciphers_cubehash84 cubehash84] || simple || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 89665641 || 6956582 || 1468 (14678) || 0 (364) || 32 (364) || 228(244) || Checksum OK
|[wiki:ciphers_cubehash84 cubehash84] || simple || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 74635211 || 5787179 || 1432 (14510) || 0 (364) || 32 (364) || 236(244) || Checksum OK
|[wiki:ciphers_cubehash84 cubehash84] || simple || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 20803328 || 1645277 || 8060 (21486) || 0 (364) || 32 (364) || 896(912) || Checksum OK
|[wiki:ciphers_cubehash84 cubehash84] || simple || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 71880548 || 5581561 || 1316 (14130) || 0 (364) || 32 (364) || 232(248) || Checksum OK
