| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_hamsi hamsi] || [wiki:r2011platformsimplementations_artila_m501_hamsi_sphlib sphlib] || 19451 || 2737 || 583 || 303 || 278 || 264 || 250 || [wiki:r2011measureDetailsPage_15_hamsi_sphlib Details]
|[wiki:r2011ciphers_hamsi512 hamsi512] || [wiki:r2011platformsimplementations_artila_m501_hamsi512_sphlib-small sphlib-small] || 33120 || 7609 || 1254 || 762 || 737 || 712 || 687 || [wiki:r2011measureDetailsPage_15_hamsi512_sphlib-small Details]
|[wiki:r2011ciphers_lane256 lane256] || [wiki:r2011platformsimplementations_artila_m501_lane256_c c] || 121376 || 21734 || 2704 || 1047 || 943 || 877 || 812 || [wiki:r2011measureDetailsPage_15_lane256_c Details]
|[wiki:r2011ciphers_lane512 lane512] || [wiki:r2011platformsimplementations_artila_m501_lane512_c c] || 321053 || 58750 || 7351 || 1812 || 1486 || 1326 || 1167 || [wiki:r2011measureDetailsPage_15_lane512_c Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15705 || 1955 || 384 || 124 || 105 || 96 || 86 || [wiki:r2011measureDetailsPage_15_luffa256_sphlib Details]
|[wiki:r2011ciphers_luffa384 luffa384] || [wiki:r2011platformsimplementations_artila_m501_luffa384_opt32 opt32] || 23816 || 2994 || 542 || 212 || 188 || 177 || 165 || [wiki:r2011measureDetailsPage_15_luffa384_opt32 Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29554 || 3729 || 758 || 238 || 200 || 189 || 178 || [wiki:r2011measureDetailsPage_15_luffa512_sphlib Details]
|[wiki:r2011ciphers_mcssha4 mcssha4] || [wiki:r2011platformsimplementations_artila_m501_mcssha4_ref ref] || 16875 || 2287 || 395 || 159 || 142 || 133 || 125 || [wiki:r2011measureDetailsPage_15_mcssha4_ref Details]
|[wiki:r2011ciphers_mcssha5 mcssha5] || [wiki:r2011platformsimplementations_artila_m501_mcssha5_ref ref] || 24469 || 3233 || 518 || 174 || 149 || 137 || 125 || [wiki:r2011measureDetailsPage_15_mcssha5_ref Details]
|[wiki:r2011ciphers_mcssha6 mcssha6] || [wiki:r2011platformsimplementations_artila_m501_mcssha6_ref ref] || 18315 || 2462 || 416 || 161 || 143 || 134 || 125 || [wiki:r2011measureDetailsPage_15_mcssha6_ref Details]
|[wiki:r2011ciphers_nasha256 nasha256] || [wiki:r2011platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 25751 || 3256 || 462 || 108 || 82 || 69 || 56 || [wiki:r2011measureDetailsPage_15_nasha256_opt_v4 Details]
|[wiki:r2011ciphers_nasha512 nasha512] || [wiki:r2011platformsimplementations_artila_m501_nasha512_opt opt] || 22849 || 2852 || 356 || 119 || 97 || 86 || 75 || [wiki:r2011measureDetailsPage_15_nasha512_opt Details]
|[wiki:r2011ciphers_sarmal256 sarmal256] || [wiki:r2011platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 76466 || 9544 || 1193 || 536 || 482 || 435 || 387 || [wiki:r2011measureDetailsPage_15_sarmal256_opt64 Details]
|[wiki:r2011ciphers_sarmal512 sarmal512] || [wiki:r2011platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 90214 || 11282 || 1407 || 690 || 592 || 533 || 473 || [wiki:r2011measureDetailsPage_15_sarmal512_opt64 Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_artila_m501_shabal256_sphlib sphlib] || 21668 || 2704 || 517 || 86 || 56 || 40 || 25 || [wiki:r2011measureDetailsPage_15_shabal256_sphlib Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_artila_m501_shabal512_sphlib sphlib] || 21746 || 2707 || 524 || 87 || 56 || 41 || 25 || [wiki:r2011measureDetailsPage_15_shabal512_sphlib Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 31995 || 5970 || 745 || 302 || 270 || 254 || 238 || [wiki:r2011measureDetailsPage_15_simd256_sphlib-small Details]
|[wiki:r2011ciphers_simd512 simd512] || [wiki:r2011platformsimplementations_artila_m501_simd512_opt opt] || 63788 || 13275 || 1670 || 457 || 395 || 371 || 346 || [wiki:r2011measureDetailsPage_15_simd512_opt Details]
|[wiki:r2011ciphers_whirlpool whirlpool] || [wiki:r2011platformsimplementations_artila_m501_whirlpool_ref ref] || 57600 || 7201 || 1313 || 512 || 484 || 441 || 398 || [wiki:r2011measureDetailsPage_15_whirlpool_ref Details]
