| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_cubehash84 cubehash84] || [wiki:r2011platformsimplementations_artila_m501_cubehash84_simple simple] || 344093 || 48562 || 9463 || 4778 || 4436 || 4262 || 4088 || [wiki:r2011measureDetailsPage_13_cubehash84_simple Details]
|[wiki:r2011ciphers_cubehash88 cubehash88] || [wiki:r2011platformsimplementations_artila_m501_cubehash88_simple simple] || 343643 || 45021 || 7430 || 2755 || 2410 || 2236 || 2062 || [wiki:r2011measureDetailsPage_13_cubehash88_simple Details]
|[wiki:r2011ciphers_echo256 echo256] || [wiki:r2011platformsimplementations_artila_m501_echo256_sphlib sphlib] || 63743 || 8034 || 1015 || 259 || 227 || 206 || 184 || [wiki:r2011measureDetailsPage_13_echo256_sphlib Details]
|[wiki:r2011ciphers_echo512 echo512] || [wiki:r2011platformsimplementations_artila_m501_echo512_sphlib sphlib] || 72259 || 9038 || 1138 || 466 || 394 || 375 || 355 || [wiki:r2011measureDetailsPage_13_echo512_sphlib Details]
|[wiki:r2011ciphers_echosp256 echosp256] || [wiki:r2011platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 68389 || 8754 || 1106 || 283 || 209 || 206 || 203 || [wiki:r2011measureDetailsPage_13_echosp256_generic_opt32 Details]
|[wiki:r2011ciphers_echosp512 echosp512] || [wiki:r2011platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76703 || 9847 || 1239 || 330 || 289 || 265 || 240 || [wiki:r2011measureDetailsPage_13_echosp512_generic_opt32 Details]
|[wiki:r2011ciphers_essence224 essence224] || [wiki:r2011platformsimplementations_artila_m501_essence224_gcc gcc] || 125584 || 43768 || 6750 || 3670 || 3426 || 3305 || 3185 || [wiki:r2011measureDetailsPage_13_essence224_gcc Details]
|[wiki:r2011ciphers_essence256 essence256] || [wiki:r2011platformsimplementations_artila_m501_essence256_gcc gcc] || 125618 || 41265 || 7087 || 3671 || 3426 || 3310 || 3194 || [wiki:r2011measureDetailsPage_13_essence256_gcc Details]
|[wiki:r2011ciphers_essence384 essence384] || [wiki:r2011platformsimplementations_artila_m501_essence384_gcc gcc] || 153045 || 49511 || 6203 || 2468 || 2165 || 2026 || 1887 || [wiki:r2011measureDetailsPage_13_essence384_gcc Details]
|[wiki:r2011ciphers_essence512 essence512] || [wiki:r2011platformsimplementations_artila_m501_essence512_gcc gcc] || 153923 || 49563 || 6217 || 2470 || 2176 || 2036 || 1896 || [wiki:r2011measureDetailsPage_13_essence512_gcc Details]
|[wiki:r2011ciphers_fugue256 fugue256] || [wiki:r2011platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37508 || 5438 || 807 || 195 || 151 || 129 || 107 || [wiki:r2011measureDetailsPage_13_fugue256_sphlib Details]
|[wiki:r2011ciphers_fugue512 fugue512] || [wiki:r2011platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63574 || 8879 || 1279 || 335 || 267 || 240 || 213 || [wiki:r2011measureDetailsPage_13_fugue512_sphlib Details]
|[wiki:r2011ciphers_hamsi hamsi] || [wiki:r2011platformsimplementations_artila_m501_hamsi_sphlib sphlib] || 19485 || 2734 || 585 || 304 || 278 || 272 || 266 || [wiki:r2011measureDetailsPage_13_hamsi_sphlib Details]
|[wiki:r2011ciphers_lane256 lane256] || [wiki:r2011platformsimplementations_artila_m501_lane256_c c] || 122119 || 23700 || 2718 || 1049 || 944 || 877 || 810 || [wiki:r2011measureDetailsPage_13_lane256_c Details]
|[wiki:r2011ciphers_lane512 lane512] || [wiki:r2011platformsimplementations_artila_m501_lane512_c c] || 321154 || 58797 || 7359 || 1786 || 1486 || 1327 || 1167 || [wiki:r2011measureDetailsPage_13_lane512_c Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15649 || 1958 || 385 || 124 || 105 || 96 || 86 || [wiki:r2011measureDetailsPage_13_luffa256_sphlib Details]
|[wiki:r2011ciphers_luffa384 luffa384] || [wiki:r2011platformsimplementations_artila_m501_luffa384_opt32 opt32] || 23839 || 3007 || 543 || 212 || 188 || 177 || 165 || [wiki:r2011measureDetailsPage_13_luffa384_opt32 Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29228 || 3655 || 748 || 236 || 200 || 189 || 178 || [wiki:r2011measureDetailsPage_13_luffa512_sphlib Details]
|[wiki:r2011ciphers_mcssha4 mcssha4] || [wiki:r2011platformsimplementations_artila_m501_mcssha4_ref ref] || 17021 || 2304 || 398 || 159 || 142 || 133 || 125 || [wiki:r2011measureDetailsPage_13_mcssha4_ref Details]
|[wiki:r2011ciphers_mcssha5 mcssha5] || [wiki:r2011platformsimplementations_artila_m501_mcssha5_ref ref] || 24638 || 3298 || 520 || 174 || 149 || 137 || 125 || [wiki:r2011measureDetailsPage_13_mcssha5_ref Details]
|[wiki:r2011ciphers_mcssha6 mcssha6] || [wiki:r2011platformsimplementations_artila_m501_mcssha6_ref ref] || 18439 || 2467 || 418 || 161 || 143 || 134 || 125 || [wiki:r2011measureDetailsPage_13_mcssha6_ref Details]
|[wiki:r2011ciphers_nasha256 nasha256] || [wiki:r2011platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 25909 || 3236 || 464 || 108 || 82 || 69 || 56 || [wiki:r2011measureDetailsPage_13_nasha256_opt_v4 Details]
|[wiki:r2011ciphers_nasha512 nasha512] || [wiki:r2011platformsimplementations_artila_m501_nasha512_opt opt] || 22691 || 2848 || 354 || 119 || 97 || 86 || 75 || [wiki:r2011measureDetailsPage_13_nasha512_opt Details]
|[wiki:r2011ciphers_sarmal256 sarmal256] || [wiki:r2011platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 77546 || 9647 || 1212 || 542 || 463 || 440 || 416 || [wiki:r2011measureDetailsPage_13_sarmal256_opt64 Details]
|[wiki:r2011ciphers_sarmal512 sarmal512] || [wiki:r2011platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 91226 || 11394 || 1433 || 657 || 567 || 536 || 505 || [wiki:r2011measureDetailsPage_13_sarmal512_opt64 Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_artila_m501_shabal256_sphlib sphlib] || 21758 || 2714 || 516 || 87 || 56 || 40 || 25 || [wiki:r2011measureDetailsPage_13_shabal256_sphlib Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_artila_m501_shabal512_sphlib sphlib] || 21735 || 2723 || 523 || 87 || 56 || 41 || 25 || [wiki:r2011measureDetailsPage_13_shabal512_sphlib Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 31961 || 5950 || 743 || 302 || 270 || 254 || 239 || [wiki:r2011measureDetailsPage_13_simd256_sphlib-small Details]
|[wiki:r2011ciphers_simd512 simd512] || [wiki:r2011platformsimplementations_artila_m501_simd512_opt opt] || 64260 || 13392 || 1678 || 459 || 396 || 373 || 349 || [wiki:r2011measureDetailsPage_13_simd512_opt Details]
|[wiki:r2011ciphers_whirlpool whirlpool] || [wiki:r2011platformsimplementations_artila_m501_whirlpool_ref ref] || 57195 || 7192 || 1315 || 510 || 459 || 429 || 400 || [wiki:r2011measureDetailsPage_13_whirlpool_ref Details]
