| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_echo256 echo256] || [wiki:r2011platformsimplementations_artila_m501_echo256_sphlib sphlib] || 64069 || 8023 || 1013 || 258 || 226 || 195 || 164 || [wiki:r2011measureDetailsPage_34_echo256_sphlib Details]
|[wiki:r2011ciphers_echo512 echo512] || [wiki:r2011platformsimplementations_artila_m501_echo512_sphlib sphlib] || 72045 || 9062 || 1143 || 466 || 394 || 358 || 322 || [wiki:r2011measureDetailsPage_34_echo512_sphlib Details]
|[wiki:r2011ciphers_echosp256 echosp256] || [wiki:r2011platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 67905 || 8744 || 1103 || 281 || 208 || 189 || 169 || [wiki:r2011measureDetailsPage_34_echosp256_generic_opt32 Details]
|[wiki:r2011ciphers_echosp512 echosp512] || [wiki:r2011platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76365 || 9792 || 1230 || 327 || 287 || 247 || 207 || [wiki:r2011measureDetailsPage_34_echosp512_generic_opt32 Details]
|[wiki:r2011ciphers_edonr256 edonr256] || [wiki:r2011platformsimplementations_artila_m501_edonr256_swpbe swpbe] || 12060 || 1550 || 220 || 51 || 38 || 32 || 26 || [wiki:r2011measureDetailsPage_34_edonr256_swpbe Details]
|[wiki:r2011ciphers_edonr512 edonr512] || [wiki:r2011platformsimplementations_artila_m501_edonr512_swpbe swpbe] || 28811 || 3558 || 453 || 91 || 63 || 49 || 35 || [wiki:r2011measureDetailsPage_34_edonr512_swpbe Details]
|[wiki:r2011ciphers_essence224 essence224] || [wiki:r2011platformsimplementations_artila_m501_essence224_gcc gcc] || 125843 || 41396 || 6732 || 3644 || 3411 || 3285 || 3159 || [wiki:r2011measureDetailsPage_34_essence224_gcc Details]
|[wiki:r2011ciphers_essence256 essence256] || [wiki:r2011platformsimplementations_artila_m501_essence256_gcc gcc] || 125865 || 41390 || 6729 || 3652 || 3411 || 3284 || 3157 || [wiki:r2011measureDetailsPage_34_essence256_gcc Details]
|[wiki:r2011ciphers_essence384 essence384] || [wiki:r2011platformsimplementations_artila_m501_essence384_gcc gcc] || 152100 || 49390 || 6196 || 2462 || 2158 || 2019 || 1880 || [wiki:r2011measureDetailsPage_34_essence384_gcc Details]
|[wiki:r2011ciphers_essence512 essence512] || [wiki:r2011platformsimplementations_artila_m501_essence512_gcc gcc] || 153270 || 49579 || 6208 || 2464 || 2157 || 2032 || 1906 || [wiki:r2011measureDetailsPage_34_essence512_gcc Details]
|[wiki:r2011ciphers_fugue256 fugue256] || [wiki:r2011platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37440 || 5371 || 802 || 193 || 150 || 128 || 107 || [wiki:r2011measureDetailsPage_34_fugue256_sphlib Details]
|[wiki:r2011ciphers_fugue512 fugue512] || [wiki:r2011platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63686 || 8900 || 1288 || 335 || 267 || 233 || 199 || [wiki:r2011measureDetailsPage_34_fugue512_sphlib Details]
|[wiki:r2011ciphers_groestl256 groestl256] || [wiki:r2011platformsimplementations_artila_m501_groestl256_sphlib-adapted sphlib-adapted] || 90169 || 11382 || 1883 || 628 || 541 || 508 || 475 || [wiki:r2011measureDetailsPage_34_groestl256_sphlib-adapted Details]
|[wiki:r2011ciphers_groestl512 groestl512] || [wiki:r2011platformsimplementations_artila_m501_groestl512_sphlib-adapted sphlib-adapted] || 199845 || 25173 || 3160 || 1331 || 1149 || 1050 || 951 || [wiki:r2011measureDetailsPage_34_groestl512_sphlib-adapted Details]
|[wiki:r2011ciphers_hamsi hamsi] || [wiki:r2011platformsimplementations_artila_m501_hamsi_sphlib-small sphlib-small] || 21611 || 3140 || 657 || 306 || 280 || 266 || 253 || [wiki:r2011measureDetailsPage_34_hamsi_sphlib-small Details]
|[wiki:r2011ciphers_hamsi512 hamsi512] || [wiki:r2011platformsimplementations_artila_m501_hamsi512_sphlib-small sphlib-small] || 33368 || 9117 || 1264 || 768 || 732 || 719 || 705 || [wiki:r2011measureDetailsPage_34_hamsi512_sphlib-small Details]
|[wiki:r2011ciphers_jh256 jh256] || [wiki:r2011platformsimplementations_artila_m501_jh256_opt32 opt32] || 35089 || 7651 || 947 || 461 || 426 || 409 || 391 || [wiki:r2011measureDetailsPage_34_jh256_opt32 Details]
|[wiki:r2011ciphers_jh512 jh512] || [wiki:r2011platformsimplementations_artila_m501_jh512_opt32 opt32] || 35156 || 7656 || 949 || 461 || 426 || 409 || 391 || [wiki:r2011measureDetailsPage_34_jh512_opt32 Details]
|[wiki:r2011ciphers_keccakc1024 keccakc1024] || [wiki:r2011platformsimplementations_artila_m501_keccakc1024_opt32bi-rvku2 opt32bi-rvku2] || 26584 || 3369 || 423 || 250 || 222 || 214 || 207 || [wiki:r2011measureDetailsPage_34_keccakc1024_opt32bi-rvku2 Details]
|[wiki:r2011ciphers_keccakc256 keccakc256] || [wiki:r2011platformsimplementations_artila_m501_keccakc256_opt32bi-rvku2 opt32bi-rvku2] || 28890 || 3635 || 461 || 149 || 118 || 103 || 88 || [wiki:r2011measureDetailsPage_34_keccakc256_opt32bi-rvku2 Details]
|[wiki:r2011ciphers_keccakc448 keccakc448] || [wiki:r2011platformsimplementations_artila_m501_keccakc448_opt32bi-rvku2 opt32bi-rvku2] || 28148 || 3583 || 449 || 146 || 131 || 116 || 101 || [wiki:r2011measureDetailsPage_34_keccakc448_opt32bi-rvku2 Details]
|[wiki:r2011ciphers_keccakc512 keccakc512] || [wiki:r2011platformsimplementations_artila_m501_keccakc512_opt32bi-rvku2 opt32bi-rvku2] || 27956 || 3552 || 445 || 145 || 130 || 122 || 115 || [wiki:r2011measureDetailsPage_34_keccakc512_opt32bi-rvku2 Details]
|[wiki:r2011ciphers_keccakc768 keccakc768] || [wiki:r2011platformsimplementations_artila_m501_keccakc768_opt32bi-rvku2 opt32bi-rvku2] || 27293 || 3475 || 437 || 171 || 156 || 148 || 141 || [wiki:r2011measureDetailsPage_34_keccakc768_opt32bi-rvku2 Details]
|[wiki:r2011ciphers_lane256 lane256] || [wiki:r2011platformsimplementations_artila_m501_lane256_c c] || 121725 || 21787 || 2709 || 1048 || 942 || 879 || 815 || [wiki:r2011measureDetailsPage_34_lane256_c Details]
|[wiki:r2011ciphers_lane512 lane512] || [wiki:r2011platformsimplementations_artila_m501_lane512_c c] || 319556 || 58694 || 7351 || 1814 || 1488 || 1329 || 1171 || [wiki:r2011measureDetailsPage_34_lane512_c Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15064 || 1851 || 378 || 123 || 104 || 95 || 86 || [wiki:r2011measureDetailsPage_34_luffa256_sphlib Details]
|[wiki:r2011ciphers_luffa384 luffa384] || [wiki:r2011platformsimplementations_artila_m501_luffa384_arm arm] || 23366 || 2938 || 525 || 203 || 181 || 169 || 157 || [wiki:r2011measureDetailsPage_34_luffa384_arm Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29734 || 3721 || 758 || 237 || 200 || 188 || 176 || [wiki:r2011measureDetailsPage_34_luffa512_sphlib Details]
|[wiki:r2011ciphers_mcssha4 mcssha4] || [wiki:r2011platformsimplementations_artila_m501_mcssha4_ref ref] || 17078 || 2316 || 398 || 159 || 142 || 133 || 125 || [wiki:r2011measureDetailsPage_34_mcssha4_ref Details]
|[wiki:r2011ciphers_mcssha5 mcssha5] || [wiki:r2011platformsimplementations_artila_m501_mcssha5_ref ref] || 24907 || 3295 || 515 || 174 || 149 || 137 || 125 || [wiki:r2011measureDetailsPage_34_mcssha5_ref Details]
|[wiki:r2011ciphers_mcssha6 mcssha6] || [wiki:r2011platformsimplementations_artila_m501_mcssha6_ref ref] || 18146 || 2471 || 418 || 162 || 143 || 134 || 125 || [wiki:r2011measureDetailsPage_34_mcssha6_ref Details]
|[wiki:r2011ciphers_sarmal256 sarmal256] || [wiki:r2011platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 74869 || 9418 || 1177 || 534 || 457 || 433 || 408 || [wiki:r2011measureDetailsPage_34_sarmal256_opt64 Details]
|[wiki:r2011ciphers_sarmal512 sarmal512] || [wiki:r2011platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 88920 || 11206 || 1397 || 649 || 561 || 518 || 475 || [wiki:r2011measureDetailsPage_34_sarmal512_opt64 Details]
|[wiki:r2011ciphers_sha1 sha1] || [wiki:r2011platformsimplementations_artila_m501_sha1_avrcryptolib avrcryptolib] || 17775 || 2247 || 491 || 248 || 231 || 222 || 213 || [wiki:r2011measureDetailsPage_34_sha1_avrcryptolib Details]
|[wiki:r2011ciphers_sha256 sha256] || [wiki:r2011platformsimplementations_artila_m501_sha256_sphlib-small sphlib-small] || 12746 || 1630 || 250 || 72 || 60 || 53 || 47 || [wiki:r2011measureDetailsPage_34_sha256_sphlib-small Details]
|[wiki:r2011ciphers_sha512 sha512] || [wiki:r2011platformsimplementations_artila_m501_sha512_sphlib sphlib] || 25931 || 3305 || 413 || 174 || 148 || 135 || 123 || [wiki:r2011measureDetailsPage_34_sha512_sphlib Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_artila_m501_shabal256_tiny_armel-mixed tiny_armel-mixed] || 14490 || 1831 || 261 || 62 || 48 || 41 || 34 || [wiki:r2011measureDetailsPage_34_shabal256_tiny_armel-mixed Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_artila_m501_shabal512_tiny_armel-mixed tiny_armel-mixed] || 14580 || 1818 || 261 || 63 || 48 || 41 || 35 || [wiki:r2011measureDetailsPage_34_shabal512_tiny_armel-mixed Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 31939 || 5970 || 744 || 303 || 270 || 254 || 238 || [wiki:r2011measureDetailsPage_34_simd256_sphlib-small Details]
|[wiki:r2011ciphers_skein256 skein256] || [wiki:r2011platformsimplementations_artila_m501_skein256_opt opt] || 27011 || 3393 || 485 || 159 || 135 || 123 || 112 || [wiki:r2011measureDetailsPage_34_skein256_opt Details]
|[wiki:r2011ciphers_skein512 skein512] || [wiki:r2011platformsimplementations_artila_m501_skein512_opt opt] || 99518 || 10998 || 1371 || 703 || 654 || 637 || 619 || [wiki:r2011measureDetailsPage_34_skein512_opt Details]
|[wiki:r2011ciphers_whirlpool whirlpool] || [wiki:r2011platformsimplementations_artila_m501_whirlpool_ref ref] || 55283 || 7085 || 1282 || 493 || 438 || 425 || 413 || [wiki:r2011measureDetailsPage_34_whirlpool_ref Details]
