| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 21248 || 288
|0 || 21250 || 288
|0 || 21248 || 288
|0 || 21249 || 288
|0 || 21248 || 288
|0 || 21251 || 288
|0 || 21250 || 288
|0 || 21249 || 288
|1 || 21447 || 288
|1 || 21446 || 288
|1 || 21447 || 288
|1 || 21444 || 288
|1 || 21447 || 288
|1 || 21446 || 288
|1 || 21447 || 288
|1 || 21447 || 288
|2 || 21449 || 288
|2 || 21448 || 288
|2 || 21449 || 288
|2 || 21448 || 288
|2 || 21449 || 288
|2 || 21449 || 288
|2 || 21448 || 288
|2 || 21450 || 288
|4 || 21446 || 288
|4 || 21447 || 288
|4 || 21446 || 288
|4 || 21446 || 288
|4 || 21445 || 288
|4 || 21446 || 288
|4 || 21447 || 288
|4 || 21447 || 288
|8 || 21442 || 288
|8 || 21440 || 288
|8 || 21442 || 288
|8 || 21439 || 288
|8 || 21441 || 288
|8 || 21443 || 288
|8 || 21442 || 288
|8 || 21442 || 288
|16 || 21636 || 288
|16 || 21637 || 288
|16 || 21635 || 288
|16 || 21638 || 288
|16 || 21636 || 288
|16 || 21638 || 288
|16 || 21636 || 288
|16 || 21637 || 288
|32 || 22024 || 288
|32 || 22025 || 288
|32 || 22025 || 288
|32 || 22025 || 288
|32 || 22023 || 288
|32 || 22024 || 288
|32 || 22025 || 288
|32 || 22024 || 288
|64 || 22799 || 288
|64 || 22800 || 288
|64 || 22800 || 288
|64 || 22800 || 288
|64 || 22802 || 288
|64 || 22800 || 288
|64 || 22799 || 288
|64 || 22800 || 288
|128 || 24353 || 288
|128 || 24352 || 288
|128 || 24351 || 288
|128 || 24352 || 288
|128 || 24352 || 288
|128 || 24351 || 288
|128 || 24352 || 288
|128 || 24351 || 288
|256 || 47735 || 288
|256 || 47734 || 288
|256 || 47735 || 288
|256 || 47733 || 288
|256 || 47734 || 288
|256 || 47734 || 288
|256 || 47735 || 288
|256 || 47736 || 288
|512 || 94503 || 288
|512 || 94502 || 288
|512 || 94504 || 288
|512 || 94500 || 288
|512 || 94502 || 288
|512 || 94502 || 288
|512 || 94502 || 288
|512 || 94502 || 288
|576 || 116336 || 288
|576 || 116333 || 288
|576 || 116334 || 288
|576 || 116333 || 288
|576 || 116334 || 288
|576 || 116333 || 288
|576 || 116333 || 288
|576 || 116332 || 288
|1024 || 188037 || 288
|1024 || 188035 || 288
|1024 || 188036 || 288
|1024 || 188036 || 288
|1024 || 188037 || 288
|1024 || 188036 || 288
|1024 || 188036 || 288
|1024 || 188036 || 288
|1536 || 281570 || 288
|1536 || 281570 || 288
|1536 || 281570 || 288
|1536 || 281569 || 288
|1536 || 281569 || 288
|1536 || 281573 || 288
|1536 || 281569 || 288
|1536 || 281571 || 288
|2048 || 375104 || 288
|2048 || 375106 || 288
|2048 || 375103 || 288
|2048 || 375103 || 288
|2048 || 375103 || 288
|2048 || 375104 || 288
|2048 || 375105 || 288
|2048 || 375104 || 288
