| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 156200 || 1212
|0 || 156199 || 1212
|0 || 156199 || 1212
|0 || 156200 || 1212
|0 || 156200 || 1212
|0 || 156200 || 1212
|0 || 156200 || 1212
|0 || 156199 || 1212
|1 || 156241 || 1212
|1 || 156241 || 1212
|1 || 156242 || 1212
|1 || 156241 || 1212
|1 || 156241 || 1212
|1 || 156241 || 1212
|1 || 156241 || 1212
|1 || 156240 || 1212
|2 || 156229 || 1212
|2 || 156229 || 1212
|2 || 156229 || 1212
|2 || 156229 || 1212
|2 || 156229 || 1212
|2 || 156228 || 1212
|2 || 156229 || 1212
|2 || 156229 || 1212
|4 || 156231 || 1212
|4 || 156230 || 1212
|4 || 156230 || 1212
|4 || 156231 || 1212
|4 || 156229 || 1212
|4 || 156231 || 1212
|4 || 156230 || 1212
|4 || 156230 || 1212
|8 || 156235 || 1212
|8 || 156235 || 1212
|8 || 156235 || 1212
|8 || 156234 || 1212
|8 || 156234 || 1212
|8 || 156234 || 1212
|8 || 156234 || 1212
|8 || 156235 || 1212
|16 || 156243 || 1212
|16 || 156243 || 1212
|16 || 156241 || 1212
|16 || 156242 || 1212
|16 || 156243 || 1212
|16 || 156241 || 1212
|16 || 156242 || 1212
|16 || 156243 || 1212
|32 || 156258 || 1212
|32 || 156257 || 1212
|32 || 156259 || 1212
|32 || 156259 || 1212
|32 || 156259 || 1212
|32 || 156258 || 1212
|32 || 156258 || 1212
|32 || 156258 || 1212
|64 || 156290 || 1212
|64 || 156290 || 1212
|64 || 156290 || 1212
|64 || 156291 || 1212
|64 || 156291 || 1212
|64 || 156291 || 1212
|64 || 156290 || 1212
|64 || 156290 || 1212
|128 || 311016 || 1212
|128 || 311015 || 1212
|128 || 311015 || 1212
|128 || 311014 || 1212
|128 || 311015 || 1212
|128 || 311015 || 1212
|128 || 311014 || 1212
|128 || 311015 || 1212
|256 || 620464 || 1212
|256 || 620463 || 1212
|256 || 620463 || 1212
|256 || 620463 || 1212
|256 || 620463 || 1212
|256 || 620463 || 1212
|256 || 620464 || 1212
|256 || 620464 || 1212
|512 || 1239362 || 1212
|512 || 1239362 || 1212
|512 || 1239362 || 1212
|512 || 1239362 || 1212
|512 || 1239362 || 1212
|512 || 1239361 || 1212
|512 || 1239361 || 1212
|512 || 1239362 || 1212
|576 || 1394060 || 1212
|576 || 1394059 || 1212
|576 || 1394059 || 1212
|576 || 1394058 || 1212
|576 || 1394058 || 1212
|576 || 1394058 || 1212
|576 || 1394059 || 1212
|576 || 1394060 || 1212
|1024 || 2322496 || 1212
|1024 || 2322497 || 1212
|1024 || 2322497 || 1212
|1024 || 2322497 || 1212
|1024 || 2322497 || 1212
|1024 || 2322497 || 1212
|1024 || 2322497 || 1212
|1024 || 2322496 || 1212
|1536 || 3405631 || 1212
|1536 || 3405632 || 1212
|1536 || 3405631 || 1212
|1536 || 3405631 || 1212
|1536 || 3405632 || 1212
|1536 || 3405632 || 1212
|1536 || 3405631 || 1212
|1536 || 3405631 || 1212
|2048 || 4488766 || 1212
|2048 || 4488767 || 1212
|2048 || 4488766 || 1212
|2048 || 4488766 || 1212
|2048 || 4488767 || 1212
|2048 || 4488766 || 1212
|2048 || 4488767 || 1212
|2048 || 4488767 || 1212
