| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 25043 || 620
|0 || 17989 || 316
|0 || 17843 || 316
|0 || 17854 || 316
|0 || 17843 || 316
|0 || 17854 || 316
|0 || 17753 || 316
|0 || 17831 || 316
|1 || 17730 || 316
|1 || 17966 || 316
|1 || 17978 || 316
|1 || 18023 || 316
|1 || 17955 || 316
|1 || 17978 || 316
|1 || 17888 || 316
|1 || 17753 || 316
|2 || 17955 || 316
|2 || 17798 || 316
|2 || 17696 || 316
|2 || 17730 || 316
|2 || 18000 || 316
|2 || 18079 || 316
|2 || 17730 || 316
|2 || 17944 || 316
|4 || 17899 || 316
|4 || 17809 || 316
|4 || 17809 || 316
|4 || 17719 || 316
|4 || 17843 || 316
|4 || 17899 || 316
|4 || 17820 || 316
|4 || 17921 || 316
|8 || 17921 || 316
|8 || 18023 || 316
|8 || 17966 || 316
|8 || 18045 || 316
|8 || 17798 || 316
|8 || 17798 || 316
|8 || 17843 || 316
|8 || 17854 || 316
|16 || 18124 || 316
|16 || 18079 || 316
|16 || 18045 || 316
|16 || 18023 || 316
|16 || 17876 || 316
|16 || 17820 || 316
|16 || 17798 || 316
|16 || 17933 || 316
|32 || 17955 || 316
|32 || 17876 || 316
|32 || 17854 || 316
|32 || 17944 || 316
|32 || 18000 || 316
|32 || 17989 || 316
|32 || 17955 || 316
|32 || 18101 || 316
|64 || 31613 || 316
|64 || 31466 || 316
|64 || 42593 || 316
|64 || 31478 || 316
|64 || 31455 || 316
|64 || 31522 || 316
|64 || 31691 || 316
|64 || 31365 || 316
|128 || 45281 || 316
|128 || 45034 || 316
|128 || 45124 || 316
|128 || 45315 || 316
|128 || 45146 || 316
|128 || 56678 || 316
|128 || 45180 || 316
|128 || 45214 || 316
|256 || 72540 || 316
|256 || 72315 || 316
|256 || 72315 || 316
|256 || 72540 || 316
|256 || 72484 || 316
|256 || 72619 || 316
|256 || 72495 || 316
|256 || 72518 || 316
|512 || 127215 || 316
|512 || 127024 || 316
|512 || 126821 || 316
|512 || 137025 || 316
|512 || 127339 || 316
|512 || 126945 || 316
|512 || 127069 || 316
|512 || 127103 || 316
|576 || 140760 || 316
|576 || 140648 || 316
|576 || 140580 || 316
|576 || 140648 || 316
|576 || 140546 || 316
|576 || 140861 || 316
|576 || 140468 || 316
|576 || 152415 || 316
|1024 || 236363 || 316
|1024 || 236048 || 316
|1024 || 236318 || 316
|1024 || 236250 || 316
|1024 || 236441 || 316
|1024 || 248130 || 316
|1024 || 236036 || 316
|1024 || 236205 || 316
|1536 || 357311 || 316
|1536 || 357199 || 316
|1536 || 345105 || 316
|1536 || 345454 || 316
|1536 || 356985 || 315
|1536 || 345465 || 316
|1536 || 357728 || 316
|1536 || 345533 || 316
|2048 || 469924 || 316
|2048 || 454894 || 316
|2048 || 468821 || 316
|2048 || 454568 || 316
|2048 || 466920 || 316
|2048 || 454680 || 316
|2048 || 454736 || 316
|2048 || 465896 || 316
