| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 1509791 || 976
|0 || 1509790 || 976
|0 || 1509791 || 976
|0 || 1509792 || 976
|0 || 1509792 || 976
|0 || 1509791 || 976
|0 || 1509791 || 976
|0 || 1509791 || 976
|1 || 1511378 || 976
|1 || 1510104 || 976
|1 || 1509086 || 976
|1 || 1512397 || 976
|1 || 1509351 || 976
|1 || 1511843 || 976
|1 || 1511084 || 976
|1 || 1510217 || 976
|2 || 1512108 || 976
|2 || 1512979 || 976
|2 || 1510491 || 976
|2 || 1513297 || 976
|2 || 1510472 || 976
|2 || 1510883 || 976
|2 || 1511962 || 976
|2 || 1511470 || 976
|4 || 1511339 || 976
|4 || 1509817 || 976
|4 || 1511043 || 976
|4 || 1510492 || 976
|4 || 1511652 || 976
|4 || 1511644 || 976
|4 || 1509467 || 976
|4 || 1510088 || 976
|8 || 1511656 || 976
|8 || 1510414 || 975
|8 || 1510997 || 976
|8 || 1511669 || 975
|8 || 1511371 || 976
|8 || 1510825 || 975
|8 || 1510981 || 976
|8 || 1512203 || 975
|16 || 1514887 || 976
|16 || 1512792 || 976
|16 || 1513263 || 976
|16 || 1512881 || 976
|16 || 1512678 || 976
|16 || 1514552 || 976
|16 || 1513348 || 976
|16 || 1513494 || 976
|32 || 1516947 || 976
|32 || 1516915 || 976
|32 || 1516270 || 976
|32 || 1516328 || 976
|32 || 1516818 || 976
|32 || 1515740 || 976
|32 || 1517598 || 976
|32 || 1517347 || 976
|64 || 1524826 || 976
|64 || 1524986 || 976
|64 || 1523160 || 976
|64 || 1523258 || 976
|64 || 1522412 || 976
|64 || 1521914 || 976
|64 || 1524249 || 976
|64 || 1523257 || 976
|128 || 2579233 || 976
|128 || 2576374 || 976
|128 || 2579058 || 976
|128 || 2577677 || 976
|128 || 2578329 || 976
|128 || 2576888 || 976
|128 || 2578849 || 976
|128 || 2576126 || 976
|256 || 3647666 || 976
|256 || 3645911 || 976
|256 || 3645674 || 976
|256 || 3647589 || 976
|256 || 3646043 || 976
|256 || 3648319 || 976
|256 || 3647666 || 976
|256 || 3644679 || 976
|512 || 5781270 || 976
|512 || 5786358 || 976
|512 || 5784601 || 976
|512 || 5778368 || 976
|512 || 5778426 || 976
|512 || 5779329 || 976
|512 || 5778117 || 976
|512 || 5782566 || 976
|576 || 5796464 || 976
|576 || 5794897 || 976
|576 || 5791105 || 976
|576 || 5793189 || 976
|576 || 5793543 || 976
|576 || 5795423 || 976
|576 || 5798524 || 976
|576 || 5791224 || 976
|1024 || 10046313 || 976
|1024 || 10041285 || 976
|1024 || 10051956 || 976
|1024 || 10052525 || 976
|1024 || 10042963 || 976
|1024 || 10052362 || 976
|1024 || 10048790 || 976
|1024 || 10052929 || 976
|1536 || 14320028 || 976
|1536 || 14322721 || 976
|1536 || 14316235 || 976
|1536 || 14313763 || 976
|1536 || 14314361 || 976
|1536 || 14305945 || 976
|1536 || 14312275 || 976
|1536 || 14318394 || 976
|2048 || 18589468 || 976
|2048 || 18584643 || 976
|2048 || 18584584 || 976
|2048 || 18591605 || 976
|2048 || 18587454 || 976
|2048 || 18585798 || 976
|2048 || 18581876 || 976
|2048 || 18586601 || 976
